symbol,open_time,return_1d,atr_pct,obv_z_1d,vwap_slope_96,bars_since_high,bars_since_high_xs_rank,autocorr_pctile_7d,corr_to_btc_1d,beta_to_btc_change_5d,idio_vol_to_btc_1h,idio_vol_to_btc_1d,funding_rate,funding_rate_z_7d,funding_rate_1d_change,rvol_7d,ret_3d,btc_rvol_7d,resid_rev_2,resid_rev_3,pred_long,pred_short
PEOPLEUSDT,2026-05-30 08:00:00+00:00,0.007936508,0.0019342023,0.45616254,0.0005958829,58.0,0.32285714,0.09970238,0.71199954,0.19687717,0.0016455271,0.0017482234,1e-04,0.2452296,0.0,0.002356633201226827,-0.03490136570561464,0.0010010038305182868,-0.012135467259213328,-0.01480192318558693,-0.021900948,-0.008454759
POLUSDT,2026-05-30 08:00:00+00:00,0.033838842,0.0017178144,0.4755152,0.00068464363,70.0,0.5542857,0.33829364,0.60456336,-0.094958335,0.0011382004,0.0012959584,5e-05,1.4872328,6.84e-05,0.0014413581626683905,-0.00696333369600699,0.0010010038305182868,-0.013554035103879869,-0.02920439501758665,-0.027371665,-0.024967046
POLYXUSDT,2026-05-30 08:00:00+00:00,0.0004077472,0.0022729181,-0.16530314,0.00042935886,27.0,0.16285715,0.20882936,0.6495703,-0.11438345,0.0010945301,0.0017006405,5e-05,0.7133431,7.116e-05,0.0024834528528201497,-0.08558139534883724,0.0010010038305182868,-0.015089133055880666,-0.01903436123393476,0.1939074,0.24753287
PROVEUSDT,2026-05-30 08:00:00+00:00,0.024107143,0.0028774124,-0.3081346,-0.0003056079,37.0,0.23428571,0.16021825,0.42879263,-0.22073495,0.0017421972,0.00276502,5e-05,1.0711597,0.0,0.0031099306947991873,-0.019616204690831474,0.0010010038305182868,0.016056738328188658,-0.006533761043101549,-0.053620018,-0.04526411
PYTHUSDT,2026-05-30 08:00:00+00:00,0.00024324981,0.003372466,-0.26792073,0.00058330456,247.0,0.82285714,0.3110119,0.5182786,0.3565227,0.0019252418,0.0032068612,3.033e-05,-0.14215823,-1.967e-05,0.0028373335594378745,-0.023470839260313014,0.0010010038305182868,-0.015293409116566181,-0.014531883061863482,-0.0613328,-0.05848282
RENDERUSDT,2026-05-30 08:00:00+00:00,-0.03833091,0.0049137427,-1.0214752,0.0011557125,271.0,0.83428574,0.26686507,0.6225297,0.1587483,0.0026980753,0.002843867,-2.463e-05,-2.2646031,-2.997e-05,0.003998812266960242,-0.10022779043280172,0.0010010038305182868,-0.01273785694502294,0.013901110971346498,0.0100721605,0.021419523
RSRUSDT,2026-05-30 08:00:00+00:00,0.007705987,0.002836765,-0.33761537,0.0007265061,178.0,0.70285714,0.53075397,0.54497105,0.15272523,0.0018191778,0.002968638,1e-04,0.55682117,1.244e-05,0.003052856727311213,0.062421972534332015,0.0010010038305182868,-0.02516393642872572,-0.01764616183936596,-0.101498775,-0.04216647
RUNEUSDT,2026-05-30 08:00:00+00:00,-0.015869312,0.0025465875,-0.6074694,7.49216e-05,1355.0,0.9714286,0.8769841,0.7272795,0.051524587,0.0012955893,0.0017621549,1e-04,0.6046982,4.1e-07,0.0025139146374604285,-0.04392121349332123,0.0010010038305182868,0.0012274831533432007,-0.0013794926926493645,0.21217647,0.21672821
SANDUSDT,2026-05-30 08:00:00+00:00,0.027708547,0.0021293443,-0.11760888,0.00046768502,62.0,0.48857144,0.5639881,0.72041833,0.26318935,0.0012999316,0.001542519,1e-04,1.196758,0.0001063,0.001850645139643803,-0.0049730036942313705,0.0010010038305182868,-0.02117884298786521,-0.026115240529179573,-0.076764986,-0.06194812
SEIUSDT,2026-05-30 08:00:00+00:00,-0.024613537,0.0030796707,-0.18322612,5.001376e-05,85.0,0.61714286,0.12698413,0.5686771,0.4141779,0.0012260375,0.0029095656,-2.832e-05,0.4278859,0.00029755,0.0031532957085934135,-0.1019900497512437,0.0010010038305182868,0.01725248619914055,0.003156956285238266,0.09967377,0.084571816
SKRUSDT,2026-05-30 08:00:00+00:00,-0.0008658009,0.0014091304,-0.39298657,0.0005106548,1075.0,0.93714285,0.9469246,0.7772803,0.14851849,0.00094399875,0.001155262,5e-05,0.26675096,6.321e-05,0.0016625730732958768,-0.03261173184357535,0.0010010038305182868,-0.01389167457818985,-0.0123078873148188,0.2439854,0.2061814
SKYUSDT,2026-05-30 08:00:00+00:00,-0.007035791,0.0010920147,-1.8151923,-0.0006926967,144.0,0.64,0.57390875,0.46031982,-0.12542991,0.0006259182,0.0013329801,5e-05,0.4231993,0.0,0.0012580637291670367,-0.05952208544532955,0.0010010038305182868,0.013398158131167293,0.014626771910116076,0.11748483,0.11576797
SNXUSDT,2026-05-30 08:00:00+00:00,-0.016107824,0.0021413346,0.1651345,7.645284e-05,453.0,0.8857143,0.33531746,0.60846835,-0.035429742,0.0012860479,0.0019145957,1e-04,0.81081843,9.324e-05,0.0022651853758922295,-0.05508072174738854,0.0010010038305182868,-0.0018859512638300657,0.004537233849987388,-0.026278613,-0.009487438
SOLUSDT,2026-05-30 08:00:00+00:00,0.00097264437,0.0011192891,-0.09531618,0.00012846611,174.0,0.68857145,0.7251984,0.8803992,-0.0693906,0.0005792502,0.0007427706,7.48e-05,1.2227598,3.261e-05,0.0014851904145298178,-0.021741713199477264,0.0010010038305182868,-0.003136696293950081,-0.0036877436796203256,0.0027893349,0.0077228015
SOPHUSDT,2026-05-30 08:00:00+00:00,0.029230136,0.0023388464,-0.10742804,0.00051887915,32.0,0.22857143,0.56845236,0.5033852,-0.03954547,0.0013804231,0.0026762027,5e-05,0.6325194,0.00010273,0.0021942291531733293,-0.017424341674308952,0.0010010038305182868,-0.020823515951633453,-0.020995630242396146,-0.103294685,-0.04636601
STXUSDT,2026-05-30 08:00:00+00:00,0.021860266,0.0020118407,-0.23510672,0.00077607564,64.0,0.50857145,0.20188493,0.697545,0.08983373,0.0010731289,0.0017293319,-2.499e-05,0.35492957,0.00015219,0.0021127450453501347,-0.008316008316008316,0.0010010038305182868,-0.014036756241694093,-0.01533097110223025,-0.05600894,-0.031979017
SUIUSDT,2026-05-30 08:00:00+00:00,-0.021380508,0.0023485897,0.29122296,-0.00015565287,1327.0,0.96,0.2157738,0.7468059,-0.057847198,0.0012270326,0.0016235866,6.588e-05,0.8249178,8.506e-05,0.0023830348499907306,-0.10283723245395715,0.0010010038305182868,0.0034908660454675555,0.0023611709475517273,-0.06323391,-0.06508507
SUPERUSDT,2026-05-30 08:00:00+00:00,0.01907357,0.0025923983,-0.004330089,0.000706239,16.0,0.08571429,0.5401786,0.669689,1.507233,0.0015001367,0.0018136628,5e-05,0.40610626,0.00012795,0.003993751872940488,-0.032786885245901565,0.0010010038305182868,-0.01801940076984465,-0.01776939444243908,0.10625526,0.11981967
SUSDT,2026-05-30 08:00:00+00:00,-0.017634092,0.002552977,-0.13325287,-8.018427e-05,58.0,0.32285714,0.63095236,0.7141097,0.17616792,0.0014162302,0.0016701061,4.429e-05,0.52740073,-5.71e-06,0.0021526277821458245,-0.10509908706301496,0.0010010038305182868,0.00590138603001833,8.297339081764221e-05,-0.00494992,-0.009087369
SUSHIUSDT,2026-05-30 08:00:00+00:00,0.01881861,0.0019820419,-0.12466885,0.001372056,59.0,0.38857144,0.17162699,0.70352775,0.1959276,0.0007867697,0.0014817187,1.9e-05,-0.08029062,-8.1e-05,0.0019761869889476915,-0.03703703703703709,0.0010010038305182868,-0.006566164083778858,-0.013423593249171972,-0.014736086,-0.011165604
SYRUPUSDT,2026-05-30 08:00:00+00:00,-0.0133496635,0.0042359727,0.047252078,-0.0003985105,26.0,0.14285715,0.077380955,0.38346052,0.37112403,0.0023952653,0.0040140916,5e-05,0.30939725,0.0,0.0031395237730418193,-0.1285637149028077,0.0010010038305182868,0.02196572721004486,0.0030074622482061386,-0.092638135,-0.11795963
TAOUSDT,2026-05-30 08:00:00+00:00,-0.02875746,0.0027721892,-0.25472385,-0.000116152645,1075.0,0.93714285,0.89136904,0.6631819,-0.14233366,0.0012347044,0.0020768072,-2.293e-05,-1.1062484,-7.293e-05,0.002839906861093778,-0.09489421925463581,0.0010010038305182868,0.003018292598426342,-0.004638850223273039,-0.059851322,-0.05957514
TNSRUSDT,2026-05-30 08:00:00+00:00,0.05724865,0.0036888174,0.21020925,0.0016026422,0.0,0.02,0.4548611,0.6424162,0.2900513,0.0026698369,0.0018576157,5e-05,0.20865712,0.0,0.0020555739763284146,-0.037402597402597326,0.0010010038305182868,-0.03666643984615803,-0.04191700089722872,-0.21358529,-0.17694753
TRBUSDT,2026-05-30 08:00:00+00:00,-0.0025811873,0.0018937658,-0.1884133,0.00013941029,58.0,0.32285714,0.81200397,0.7682535,0.09958735,0.000655535,0.0013485914,5e-05,0.27294257,0.0,0.0020440587885831004,-0.03836154601652331,0.0010010038305182868,-0.005357423797249794,-0.009979656431823969,0.01936059,0.05159068
TRUMPUSDT,2026-05-30 08:00:00+00:00,0.048041776,0.0023808787,-0.55281574,0.00042304484,57.0,0.27714285,0.3561508,0.63196045,0.24391417,0.0010194163,0.0022222796,-0.00013982,-0.20434546,6.76e-06,0.00212924895462348,0.0,0.0010010038305182868,-0.01514197001233697,-0.026497073005884886,-0.061352346,-0.044965066
TRXUSDT,2026-05-30 08:00:00+00:00,-0.014279945,0.00078183634,0.16419597,-0.00025023395,1061.0,0.9257143,0.27728173,0.13119154,-0.0549525,0.0007144095,0.0008791814,-0.00053548,-3.2876625,-0.00047136,0.0007755316187491647,-0.08414144120010714,0.0010010038305182868,0.006523213116452098,0.007152546430006623,-0.024252556,-0.024430793
UMAUSDT,2026-05-30 08:00:00+00:00,0.008066375,0.0018973105,-0.04150253,0.0007240479,18.0,0.108571425,0.0625,0.74056256,0.11507076,0.0012264287,0.0013454208,5e-05,0.37243867,8.253e-05,0.0018834477842611399,-0.020824003582624262,0.0010010038305182868,-0.020489803049713373,-0.021767689497210085,-0.04760288,0.001735731
UNIUSDT,2026-05-30 08:00:00+00:00,-0.013416231,0.0030686944,-0.083453275,-0.0048208474,58.0,0.32285714,0.7881944,0.6152289,-0.13849683,0.0030160088,0.0017588018,-3.005e-05,-0.7588148,-0.00011359,0.002077062872991481,-0.08394160583941601,0.0010010038305182868,0.0014716396108269691,-0.0036078384146094322,-0.07847755,-0.05449299
VINEUSDT,2026-05-30 08:00:00+00:00,0.0,0.0,,0.0,0.0,0.02,0.500248,,0.0,0.0,7.393115e-10,0.00141171,0.0,0.0,2.023652735481779e-09,0.0,0.0010010038305182868,-0.0,-0.0,0.051852807,0.051798485
WCTUSDT,2026-05-30 08:00:00+00:00,0.0012678863,0.0025442985,-0.24528527,0.00011957397,29.0,0.2,0.097222224,0.57978755,-0.018091435,0.0015576779,0.0018740012,5e-05,0.6353374,0.0,0.0022824352658177846,-0.052496580027359685,0.0010010038305182868,-0.0056261890567839146,-0.005111850390676409,0.024304843,0.023559306
XAIUSDT,2026-05-30 08:00:00+00:00,0.019895287,0.004236282,0.89893776,0.0017759996,0.0,0.02,0.74404764,0.65508485,0.31017405,0.002925988,0.002044819,5e-05,0.57898504,0.0,0.002454643981100358,-0.03093812375249494,0.0010010038305182868,-0.039049284532666206,-0.029085734859108925,-0.02087202,-0.025719186
XLMUSDT,2026-05-30 08:00:00+00:00,0.21227317,0.011401483,-0.9826269,-0.0004035732,51.0,0.25142857,0.67956346,0.25021076,1.2087314,0.0049295863,0.009540836,-0.00012669,-1.1594092,-0.00021144,0.005522932123711386,0.7120390455531453,0.0010010038305182868,0.008471518754959106,-0.09934820979833603,1.4752835,1.2870497
XMRUSDT,2026-05-30 08:00:00+00:00,0.08039071,0.007908433,-0.6910024,-0.00083948695,64.0,0.50857145,0.16666667,0.21033852,0.04121011,0.0062424582,0.0041913143,-3.682e-05,-1.6368939,-0.00010384,0.0026938481081556576,0.00698462871854999,0.0010010038305182868,0.004240633919835091,-0.07482706569135189,-0.0686184,-0.04480304
XRPUSDT,2026-05-30 08:00:00+00:00,0.01667551,0.0012275551,-0.12573983,0.00055721134,78.0,0.5942857,0.8110119,0.727055,0.14257145,0.0007125008,0.0011659864,2.343e-05,0.54309845,1.08e-05,0.0013202719518449855,0.008188100961538547,0.0010010038305182868,-0.007755429018288851,-0.015877845231443644,0.015566062,0.034941055
YGGUSDT,2026-05-30 08:00:00+00:00,0.022872033,0.0037337728,1.0363452,0.0016908083,61.0,0.4542857,0.68501985,0.6629675,0.09317636,0.0035166016,0.0018999167,5e-05,0.49289167,8.445e-05,0.002264596095857099,-0.04981152396338173,0.0010010038305182868,-0.037849112413823605,-0.038311226991936564,0.03756541,0.01843898
ZETAUSDT,2026-05-30 08:00:00+00:00,0.01575456,0.0022820488,0.2394765,0.0007496484,61.0,0.4542857,0.1845238,0.63983333,-0.048309058,0.0009958039,0.0018359364,5e-05,0.26212326,0.0,0.0021770228328653377,0.004510969858519509,0.0010010038305182868,-0.009421905502676964,-0.01163766859099269,-0.0077214204,-0.011930492
ZORAUSDT,2026-05-30 08:00:00+00:00,-0.008088979,0.0025709812,-0.15912084,0.00051392574,30.0,0.22,0.3482143,0.628457,-0.15110192,0.0012914235,0.0020437662,2.56e-06,0.1732956,0.00014055,0.0026391264440381516,-0.06647673314339975,0.0010010038305182868,-0.024004274746403098,-0.01310152723453939,-0.042560346,-0.034509823
ZROUSDT,2026-05-30 08:00:00+00:00,-0.00838428,0.0022758092,-0.42984012,0.00050724216,1075.0,0.93714285,0.6339286,0.7506331,0.29474732,0.0011265663,0.0016621321,5e-05,0.36211497,0.0,0.002395589745566515,-0.1111545682102627,0.0010010038305182868,-0.015256672166287899,-0.008535962086170912,0.018876038,0.037050515
0GUSDT,2026-05-30 12:00:00+00:00,0.021205623,0.00095817196,-0.2524297,-0.00023953931,75.0,0.26,0.5798611,0.71359515,0.12557124,0.00074489077,0.0012777868,3.153e-05,0.6409896,5.368e-05,0.002202195198865079,-0.007866728366496933,0.000995875666031439,0.009096975671127439,0.0006877912674099207,-0.015493838,-0.017391197
1000BONKUSDT,2026-05-30 12:00:00+00:00,0.011086474,0.0015934057,-0.20101602,-0.0005832794,245.0,0.7828571,0.47619048,0.79355544,0.33849266,0.00088469556,0.0014436174,5e-05,0.8148538,0.00017456,0.002069219213413374,-0.07253007964751745,0.000995875666031439,0.013709129765629768,-0.003475487232208252,0.0042678937,0.008015431
1000FLOKIUSDT,2026-05-30 12:00:00+00:00,0.014941691,0.0014863859,-0.27081326,-0.00019704609,106.0,0.37714285,0.20535715,0.7970947,0.20257986,0.0006885419,0.0012629669,-0.00029218,-0.89415324,-0.00015542,0.0018757107137544822,-0.04261168384879732,0.000995875666031439,0.007229946670122445,-0.008216179790906608,-0.0069884285,-0.0013070107
1000PEPEUSDT,2026-05-30 12:00:00+00:00,0.017931076,0.0012430687,-0.27340236,-0.0001556324,245.0,0.7828571,0.47420636,0.81283164,0.17320448,0.00073347497,0.0011978361,8.624e-05,1.0429833,6.495e-05,0.0018892414981501577,-0.029095041909362074,0.000995875666031439,0.004341730033047497,-0.0076641448540613055,-0.010941848,-0.013167761
1000SHIBUSDT,2026-05-30 12:00:00+00:00,0.018773234,0.0010686105,-0.42820767,-0.0003470033,106.0,0.37714285,0.27232143,0.769435,0.056909855,0.00051572075,0.0010391178,3.937e-05,1.5679363,0.00019589,0.0014419231607451428,-0.0036363636363636598,0.000995875666031439,0.00412822124781087,-0.009151639591436833,-0.0072789593,0.0017550383
AAVEUSDT,2026-05-30 12:00:00+00:00,0.017440433,0.0010820847,-0.20231585,-0.00019193212,114.0,0.56,0.13144842,0.8086413,0.1223679,0.0005173914,0.0011614409,1e-04,1.8331602,0.00012115,0.0018288641558866802,-0.025743505348536422,0.000995875666031439,0.0032304672058671713,-0.003933472791686654,-0.013971213,-0.009623144
ADAUSDT,2026-05-30 12:00:00+00:00,0.009012875,0.001317365,-0.103576556,-0.00045473932,107.0,0.43714285,0.36954364,0.74844736,0.12017328,0.00078089914,0.0011677269,1.033e-05,0.043486908,-5.336e-05,0.0015460804796671491,-0.019198664440734592,0.000995875666031439,0.0069696607533842325,-0.008823310723528266,0.008184902,0.009989172
ALGOUSDT,2026-05-30 12:00:00+00:00,0.108013935,0.005546241,-0.43882474,-0.003795565,119.0,0.6,0.9345238,0.40058213,0.6179518,0.0027345368,0.004617726,1e-04,1.4196742,0.0,0.0030714698456283177,0.17222222222222205,0.000995875666031439,0.051073350477963686,-0.03790029091760516,0.2501263,0.21300703
ANIMEUSDT,2026-05-30 12:00:00+00:00,0.026457746,0.0016006189,0.430795,-0.0007462016,97.0,0.30857143,0.057539683,0.6716195,0.11021068,0.0009573517,0.0016078973,5e-05,0.49415976,0.0,0.0019071912901285854,-0.04309312903998097,0.000995875666031439,0.011256007011979818,-0.01489172363653779,-0.056251742,-0.030445773
APTUSDT,2026-05-30 12:00:00+00:00,0.030602172,0.0018889951,-0.2890348,-0.0013362376,109.0,0.4942857,0.12648809,0.7085121,0.51277834,0.001093593,0.0020759895,5.44e-05,0.7285482,-2.632e-05,0.0025592021412138436,-0.029165373875271516,0.000995875666031439,0.018746376037597656,-0.0021371785551309586,0.021025795,0.03636332
ARBUSDT,2026-05-30 12:00:00+00:00,0.008687259,0.0023616701,-0.05596921,-0.0005161234,105.0,0.3342857,0.12003968,0.7323607,0.6444339,0.0014341543,0.0019556333,3.739e-05,0.07900449,-6.261e-05,0.002392814341928534,-0.03771849126034965,0.000995875666031439,0.011877174489200115,-0.010858439840376377,0.046635006,0.036553655
ARKUSDT,2026-05-30 12:00:00+00:00,0.042857144,0.0016097837,-0.57157844,-6.752823e-05,21.0,0.12571429,0.44444445,0.6333746,0.2422617,0.00073925784,0.0016833491,5e-05,0.4863732,4.594e-05,0.0018142508973158832,0.0,0.000995875666031439,0.000863640452735126,-0.025608609546907246,-0.011105899,0.02619527
ASTERUSDT,2026-05-30 12:00:00+00:00,0.043275733,0.0023826584,-0.2804829,0.00074289937,54.0,0.19142857,0.5342262,0.57286143,-0.2981697,0.0016448213,0.001362219,5e-05,0.18638927,0.0,0.001774795265613743,0.007253735673871997,0.000995875666031439,-0.017587906599146663,-0.03043222046653682,0.005868014,0.013472598
ATOMUSDT,2026-05-30 12:00:00+00:00,0.021457085,0.002051266,0.28779596,0.00076383265,1124.0,0.95428574,0.67757934,0.5451882,-0.38064307,0.0009394641,0.0017365732,-4.928e-05,-0.9656931,-2.962e-05,0.0024614491247118685,-0.07288365776369399,0.000995875666031439,-0.013562662061303854,-0.01661386014893651,0.15606137,0.14872669
AVAXUSDT,2026-05-30 12:00:00+00:00,0.006549232,0.0010668741,-0.09577222,-0.00033129263,106.0,0.37714285,0.5257937,0.8227713,0.3434848,0.0005448183,0.0011331388,8.36e-05,0.97645426,3.68e-05,0.0016578453818330604,-0.025363507160817922,0.000995875666031439,0.007729290751740336,-0.008543300675228238,0.018654052,0.021226607
BCHUSDT,2026-05-30 12:00:00+00:00,0.01412505,0.0013091993,0.10228201,-0.0001336294,1171.0,0.96,0.5843254,0.64668155,0.17611942,0.00068632,0.0014857589,-0.00019337,0.87176734,0.00064976,0.0020920923610488686,-0.11414805081033719,0.000995875666031439,-0.0008564423769712448,0.00030260393396019936,-0.19078517,-0.19340576
BERAUSDT,2026-05-30 12:00:00+00:00,0.03797847,0.0019206741,0.54670006,-0.00011274594,106.0,0.37714285,0.39087301,0.745111,0.22534701,0.0012630211,0.0017296303,5e-05,0.7425539,3.641e-05,0.002433489144412792,-0.05319148936170204,0.000995875666031439,0.0015845574671402574,-0.015181193477474153,-0.040468045,-0.041030914
BIGTIMEUSDT,2026-05-30 12:00:00+00:00,0.03354488,0.0021355238,-0.87995696,0.00034539105,22.0,0.14857143,0.94146824,0.6225138,0.1706361,0.0013152412,0.0017914717,5e-05,0.32306457,0.0,0.00208058427939198,-0.019810508182601327,0.000995875666031439,-0.004517769441008568,-0.017722616903483868,-0.10369164,-0.09770111
BNBUSDT,2026-05-30 12:00:00+00:00,0.058413524,0.0014166081,-0.15657839,0.0009824731,20.0,0.1,0.38938493,0.6141757,-0.048786677,0.0016903337,0.0010569788,0.00010904,2.263504,0.00010904,0.0010193980497413355,0.030414647938987516,0.000995875666031439,-0.02105574036249891,-0.046011303609702736,0.17853904,0.16521229
BSVUSDT,2026-05-30 12:00:00+00:00,0.014419611,0.0011114627,-0.33513272,1.0675912e-05,137.0,0.64857143,0.43998015,0.2955037,-0.09724855,0.0008485516,0.0036387537,5e-05,0.49275148,0.00070475,0.0021084478235699144,-0.017458100558659262,0.000995875666031439,-0.002353091025725007,-0.013907284708693624,-0.029984744,-0.019253593
CAKEUSDT,2026-05-30 12:00:00+00:00,0.04196687,0.0022858554,-1.4157888,0.0009064574,20.0,0.1,0.31349206,0.62580323,0.07663416,0.0016855969,0.0014561091,5e-05,0.506034,3.995e-05,0.0014793036744612006,-0.005319903532415848,0.000995875666031439,-0.007252685376442969,-0.03577441500965506,0.012449373,0.040665917
CCUSDT,2026-05-30 12:00:00+00:00,-0.015538432,0.0015246754,0.5289146,-0.0006044663,344.0,0.87142855,0.8804563,0.37337625,0.0374537,0.00097640784,0.0018231232,-0.00017259,-4.7503524,-0.00022259,0.0018644715975278617,-0.026597082494969726,0.000995875666031439,0.014594704611226916,4.3133972212672234e-05,-0.010534503,0.008511469
CELOUSDT,2026-05-30 12:00:00+00:00,0.051077854,0.0021324123,-0.89778507,-0.00049362803,120.0,0.6085714,0.86904764,0.58292603,0.1489791,0.0009181531,0.0021195174,1e-04,0.605206,9.542e-05,0.0022174336365088764,0.020261263663023055,0.000995875666031439,0.015155901666730642,-0.016606582794338465,-0.102683,-0.064418554
COMPUSDT,2026-05-30 12:00:00+00:00,0.05102041,0.0041530933,-0.54391205,0.0009727043,7.0,0.05142857,0.1388889,0.5478086,-0.09572203,0.002335678,0.0017197398,-9.224e-05,0.8041399,0.00026732,0.0024117076120552102,-0.027734170591313556,0.000995875666031439,-0.03194453474134207,-0.05101124104112387,-0.09275015,-0.02391728
CRVUSDT,2026-05-30 12:00:00+00:00,0.02617801,0.0016195273,0.07817441,0.00022256031,107.0,0.43714285,0.06448413,0.76677686,-0.034831844,0.0008564308,0.0012697021,-0.00016407,-1.5831901,-0.00018655,0.002043269590977956,0.0023223409196471145,0.000995875666031439,-0.0010759666620288044,-0.012630148237803951,-0.115132645,-0.11050739
DOGEUSDT,2026-05-30 12:00:00+00:00,0.018385695,0.0010100327,-0.26700088,-0.0002812163,107.0,0.43714285,0.048611112,0.8441764,0.058068417,0.00055572885,0.00085188675,5.439e-05,0.30040348,-4.561e-05,0.0015075505793273407,-0.008459571119417642,0.000995875666031439,0.0033765039406716824,-0.010590887162834406,0.055964995,0.048670936
DOODUSDT,2026-05-30 12:00:00+00:00,0.0044984254,0.002552519,-0.5248508,-0.001619587,120.0,0.6085714,0.37202382,0.61471695,0.004033725,0.0012712548,0.0016682179,5e-05,,0.0,0.002309923079211796,-0.0718140307181403,0.000995875666031439,0.02040900895372033,0.004871084820479155,0.009707421,0.005391337
DOTUSDT,2026-05-30 12:00:00+00:00,-0.0041701416,0.0021414598,-0.0062876306,-0.0008504385,245.0,0.7828571,0.19642857,0.7854752,0.34480885,0.0011171201,0.0014909972,5.16e-06,0.18148904,-4.528e-05,0.0023397938507946684,-0.047770700636942665,0.000995875666031439,0.013739229179918766,0.0009382665157318115,-0.0069149463,0.0054055974
ENSUSDT,2026-05-30 12:00:00+00:00,0.035609335,0.0013838357,-0.18256578,-0.00047346303,137.0,0.64857143,0.27083334,0.38745415,0.2519822,0.00067827594,0.004028163,-0.00011452,-2.0379107,-0.00010786,0.0024020860348863728,-0.015131578947368385,0.000995875666031439,0.0025618543950258754,-0.021177168739086483,0.031925775,0.058993038
ETCUSDT,2026-05-30 12:00:00+00:00,0.01178782,0.0012074662,-0.36894593,-0.0005143895,106.0,0.37714285,0.44146827,0.6741676,0.096623905,0.0008301872,0.001481023,9.02e-06,-0.013232254,-2.599e-05,0.0016582897213480716,-0.03704569358420007,0.000995875666031439,0.007310485583730042,-0.0036584510235115886,0.03332454,0.04572572
ETHFIUSDT,2026-05-30 12:00:00+00:00,-0.0028350516,0.0028057825,-0.25101712,-0.00076617877,245.0,0.7828571,0.7063492,0.6448198,0.49190256,0.0020127774,0.002558782,5e-05,0.49713963,0.0,0.0033164279775728615,-0.0025826446280992066,0.000995875666031439,0.0164898126386106,0.0006882208399474621,0.031685144,0.048487578
ETHUSDT,2026-05-30 12:00:00+00:00,0.0073786546,0.00046568835,-0.089475065,-1.0472864e-05,226.0,0.72,0.15079366,0.9242461,-0.048037622,0.00013516429,0.0005494804,6.842e-05,0.8711796,-1.98e-06,0.0013411440162192816,-0.030313813366160458,0.000995875666031439,0.0006449544598581269,0.00023347818932961673,0.04029215,0.040442146
FETUSDT,2026-05-30 12:00:00+00:00,0.10894447,0.009408915,1.365543,0.0070152343,218.0,0.6742857,0.9965278,0.42446098,0.229093,0.0064433613,0.0048669637,-4.508e-05,-0.8383143,-4.946e-05,0.004619030399657351,0.058584214808787616,0.000995875666031439,-0.10172064229846,-0.0705480482429266,-0.015143696,0.012266308
GALAUSDT,2026-05-30 12:00:00+00:00,0.019980347,0.0020371068,-0.36007783,-0.0002479549,107.0,0.43714285,0.28621033,0.77558213,0.32457212,0.0011227194,0.0015882304,1e-04,1.0282631,0.00015856,0.0023387744274433403,-0.034161490683229934,0.000995875666031439,0.007010223576799035,-0.00873102038167417,0.0080707595,0.0030338988
GASUSDT,2026-05-30 12:00:00+00:00,0.03177966,0.0012467274,-0.14066221,-0.0001584789,75.0,0.26,0.2093254,0.6048949,0.02279995,0.0006906241,0.0014256784,5e-05,0.35748264,0.0,0.0016799169966804622,-0.026017344896597794,0.000995875666031439,0.0032606245949864388,-0.012542764656245708,0.076374665,0.057597093
GMXUSDT,2026-05-30 12:00:00+00:00,0.050773695,0.0038444751,1.866668,0.00029703914,10.0,0.06285714,0.59275794,0.62265754,0.37891313,0.003420323,0.0017613879,1e-04,0.7080352,9.503e-05,0.0019318196841781232,0.019699812382739212,0.000995875666031439,-0.015409774205181748,-0.035028637445066124,-0.117332995,-0.096855775
HBARUSDT,2026-05-30 12:00:00+00:00,0.10851326,0.004766056,-0.066726945,-0.002837233,129.0,0.6342857,0.29662699,0.3270853,0.46678597,0.0031923617,0.004310077,-6.14e-06,-1.0014794,1.684e-05,0.0026637732515178312,0.15119673088149432,0.000995875666031439,0.012825846672058105,0.013383447949308902,0.06316473,0.04161058
HYPEUSDT,2026-05-30 12:00:00+00:00,0.08915214,0.0045730085,1.0101663,0.0032438438,1.0,0.014285714,0.38194445,0.5019127,0.36211443,0.0032318106,0.003378851,-8.367e-05,-1.3245082,-0.00013367,0.0036415286978992126,0.088502815342413,0.000995875666031439,-0.03948485851287842,-0.05250195972621441,0.36707032,0.35023412
IMXUSDT,2026-05-30 12:00:00+00:00,0.04195804,0.0019685482,-0.27048865,-0.0009245024,109.0,0.4942857,0.48710316,0.7150783,0.31796804,0.0011409799,0.0019080202,5e-05,0.914337,6.8e-05,0.002516830311822671,-0.009673518742442488,0.000995875666031439,0.013002391904592514,-0.023083988577127457,-0.044642366,0.010441888
IOTAUSDT,2026-05-30 12:00:00+00:00,0.09313726,0.0058537256,-0.25392976,-0.0035554233,117.0,0.5742857,0.87400794,0.3707967,0.48674664,0.003499272,0.004582997,1e-04,0.6627611,0.00019161,0.0031790667283865272,0.2028725314183124,0.000995875666031439,0.030683702789247036,-0.019899831153452396,-0.049310252,-0.086915284
IPUSDT,2026-05-30 12:00:00+00:00,-0.0036798527,0.001377819,0.08361019,-0.00093546533,1906.0,1.0,0.23313493,0.73410434,0.021276549,0.0006140679,0.0014744196,5e-05,0.70197576,0.0,0.0023421313562591336,-0.08970588235294108,0.000995875666031439,0.013906084699556231,0.0005670494865626097,0.021444403,0.023626886
