time,fold,gross,funding,cost,net,n_open
2026-01-28 16:00:00+00:00,7,-17.684143,-0.12811000000000072,2.7,-20.51225306640625,10
2026-01-28 20:00:00+00:00,7,101.04368,-0.24943000000000706,1.35,99.44424828369141,10
2026-01-29 00:00:00+00:00,7,13.394989,-1.941640000000005,3.1500000000000004,8.30334901367187,10
2026-01-29 04:00:00+00:00,7,16.011904,-2.1046400000000016,1.35,12.557263762817382,10
2026-01-29 08:00:00+00:00,7,3.9736347,-1.2907500000000003,0.0,2.6828847198486327,10
2026-01-29 12:00:00+00:00,7,9.795567,-1.0552999999999866,0.45,8.290266558837905,10
2026-01-29 16:00:00+00:00,7,-11.437458,-1.7971800000000009,1.35,-14.584638038330079,10
2026-01-29 20:00:00+00:00,7,25.773895,-0.3917199999999895,0.0,25.382175263671886,10
2026-01-30 00:00:00+00:00,7,36.031254,-0.3767200000000075,0.9,34.75453381469726,10
2026-01-30 04:00:00+00:00,7,20.724676,-0.529589999999993,0.0,20.195086132202157,10
2026-01-30 08:00:00+00:00,7,8.083671,-0.21347999999999157,0.45,7.4201906161499105,10
2026-01-30 12:00:00+00:00,7,30.639261,-0.22922999999999527,0.45,29.960031245727546,10
2026-01-30 16:00:00+00:00,7,-23.084446,0.0068099999999977345,1.8,-24.877635953369143,10
2026-01-30 20:00:00+00:00,7,10.731733,0.21281999999999984,4.05,6.8945533221435555,10
2026-01-31 00:00:00+00:00,7,1.8591862,-0.052609999999997215,0.9,0.9065761724853544,10
2026-01-31 04:00:00+00:00,7,25.609318,-0.06343000000000149,1.35,24.195887779541014,10
2026-01-31 08:00:00+00:00,7,20.236423,-0.09213999999999753,0.9,19.244283492431645,10
2026-01-31 12:00:00+00:00,7,24.33731,0.20307999999999873,1.8,22.740390791015624,10
2026-01-31 16:00:00+00:00,7,-48.182022,-0.08985999999999761,2.7,-50.97188209472656,10
2026-01-31 20:00:00+00:00,7,-9.457178,-0.5582099999999948,2.25,-12.265388115844722,10
2026-02-01 00:00:00+00:00,7,41.85064,0.2636199999999992,2.25,39.864259343261715,10
2026-02-01 04:00:00+00:00,7,31.956982,-0.3682200000000102,0.45,31.138761658935536,10
2026-02-01 08:00:00+00:00,7,-6.268792,0.22609000000000173,0.0,-6.042702152404783,10
2026-02-01 12:00:00+00:00,7,21.441858,0.5453400000000009,0.45,21.537198291625977,10
2026-02-01 16:00:00+00:00,7,3.0617352,0.007019999999999076,1.35,1.718755153198241,10
2026-02-01 20:00:00+00:00,7,18.255135,0.7601199999999813,2.7,16.315254582519515,10
2026-02-02 00:00:00+00:00,7,28.445694,-0.05327000000000196,1.8,26.59242396972656,10
2026-02-02 04:00:00+00:00,7,-4.348648,0.35976999999999626,1.8,-5.788878071289067,10
2026-02-02 08:00:00+00:00,7,-46.560066,-0.3549899999999952,1.35,-48.265056223144526,10
2026-02-02 12:00:00+00:00,7,13.220848,0.9169900000000015,1.8,12.337838083496095,10
2026-02-02 16:00:00+00:00,7,-54.54802,0.0761700000000039,1.35,-55.821849409179684,10
2026-02-02 20:00:00+00:00,7,50.77907,0.20707000000000192,0.9,50.08614180786133,10
2026-02-03 00:00:00+00:00,7,4.95886,-0.11479999999999824,0.9,3.944059920501711,10
2026-02-03 04:00:00+00:00,7,-12.864326,0.23689000000000132,0.45,-13.077435523376463,10
2026-02-03 08:00:00+00:00,7,-29.009052,-0.11835000000000015,1.35,-30.47740227661133,10
2026-02-03 12:00:00+00:00,7,-13.110905,0.10253999999999822,3.1500000000000004,-16.158364693603517,10
2026-02-03 16:00:00+00:00,7,-89.168304,-0.027629999999998545,2.25,-91.44593444335938,10
2026-02-03 20:00:00+00:00,7,53.356766,0.7657500000000046,3.1500000000000004,50.97251574707032,10
2026-02-04 00:00:00+00:00,7,1.9611607,0.4078500000000015,0.9,1.4690106597900408,10
2026-02-04 04:00:00+00:00,7,-1.3113577,0.5897899999999994,1.35,-2.071567736587525,10
2026-02-04 08:00:00+00:00,7,-1.7760863,0.12446999999999891,1.8,-3.4516163304138194,10
2026-02-04 12:00:00+00:00,7,12.577686,0.213000000000004,1.8,10.990686309814457,10
2026-02-04 16:00:00+00:00,7,32.596146,0.09050000000000377,2.25,30.43664562988282,10
2026-02-04 20:00:00+00:00,7,0.9273033,0.3339800000000089,1.8,-0.5387166857910068,10
2026-02-05 00:00:00+00:00,7,21.758665,0.13748000000000105,1.8,20.096145084838867,10
2026-02-05 04:00:00+00:00,7,18.30457,0.23710999999998872,2.7,15.841679244384753,10
2026-02-05 08:00:00+00:00,7,-7.959715,0.06623000000000392,1.8,-9.693484889526363,10
2026-02-05 12:00:00+00:00,7,44.735855,0.2209299999999899,0.9,44.05678510253905,10
2026-02-05 16:00:00+00:00,7,52.504173,-0.03276999999999969,1.35,51.12140327880859,10
2026-02-05 20:00:00+00:00,7,68.532974,0.06652999999998678,1.8,66.79950424316405,10
2026-02-06 00:00:00+00:00,7,-137.2957,0.11057999999999901,2.25,-139.4351200732422,10
2026-02-06 04:00:00+00:00,7,64.99578,0.5874700000000096,2.25,63.33325094482423,10
2026-02-06 08:00:00+00:00,7,-25.9133,0.39762000000000064,1.35,-26.865679560546877,10
2026-02-06 12:00:00+00:00,7,-29.235731,0.6774900000000028,0.9,-29.458241124877926,10
2026-02-06 16:00:00+00:00,7,40.723686,0.3302400000000016,4.5,36.55392621826172,10
2026-02-06 20:00:00+00:00,7,-25.053316,0.529959999999996,1.35,-25.873356116333014,10
2026-02-07 00:00:00+00:00,7,-28.988277,0.21723999999999707,0.9,-29.671037435302736,10
2026-02-07 04:00:00+00:00,7,-49.961426,0.23786999999999736,0.9,-50.62355578125,10
2026-02-07 08:00:00+00:00,7,-14.074737,0.18336999999999484,0.45,-14.341366595153813,10
2026-02-07 12:00:00+00:00,7,-25.738876,0.2677500000000015,1.8,-27.271126342773435,10
2026-02-07 16:00:00+00:00,7,51.60162,0.8472400000000013,1.35,51.09885972045898,10
2026-02-07 20:00:00+00:00,7,5.4639244,0.9378800000000009,1.8,4.601804407958985,10
2026-02-08 00:00:00+00:00,7,-10.640194,0.42386999999999964,0.9,-11.116323939208986,10
2026-02-08 04:00:00+00:00,7,40.02339,0.35702999999999435,1.8,38.58042172363281,10
2026-02-08 08:00:00+00:00,7,2.8801641,0.11355000000000393,2.25,0.7437141464233439,10
2026-02-08 12:00:00+00:00,7,30.477901,-0.35853999999999664,1.8,28.319361458740236,10
2026-02-08 16:00:00+00:00,7,-8.65927,0.2728000000000034,2.7,-11.086470286560054,10
2026-02-08 20:00:00+00:00,7,10.148098,0.20246000000001374,2.25,8.100557991943374,10
2026-02-09 00:00:00+00:00,7,18.019945,0.38943000000000483,0.9,17.509375144653326,10
2026-02-09 04:00:00+00:00,7,-2.9006178,0.332429999999993,0.0,-2.568187837905891,10
2026-02-09 08:00:00+00:00,7,15.123184,0.01757999999999521,1.35,13.790764204101558,10
2026-02-09 12:00:00+00:00,7,-50.962975,-0.21142000000000902,4.05,-55.22439454833985,10
2026-02-09 16:00:00+00:00,7,-4.4996233,-0.14029999999999598,2.25,-6.889923298645016,10
2026-02-09 20:00:00+00:00,7,20.069633,-0.4307899999999769,1.8,17.83884348388674,10
2026-02-10 00:00:00+00:00,7,-23.039455,0.15655000000000233,1.8,-24.682905413818357,10
2026-02-10 04:00:00+00:00,7,-1.9538783,0.03147000000000878,0.45,-2.3724082835006626,10
2026-02-10 08:00:00+00:00,7,-13.3417635,-0.044239999999997115,1.8,-15.186003496398923,10
2026-02-10 12:00:00+00:00,7,0.5626831,0.36947000000000396,0.9,0.03215310546875394,10
2026-02-10 16:00:00+00:00,7,-6.636804,0.05905999999999684,1.8,-8.377744103851322,10
2026-02-10 20:00:00+00:00,7,-6.0232716,0.4137799999999919,0.9,-6.509491560668954,10
2026-02-11 00:00:00+00:00,7,51.105526,-0.05,0.45,50.605525970458984,10
2026-02-11 04:00:00+00:00,7,-43.074467,0.2848799999999927,0.9,-43.68958670532227,10
2026-02-11 08:00:00+00:00,7,1.001658,-0.16094000000000352,0.45,0.39071796279906873,10
2026-02-11 12:00:00+00:00,7,50.74266,-0.27866999999999575,1.35,49.11399052246094,10
2026-02-11 16:00:00+00:00,7,12.993135,0.2164400000000013,1.35,11.85957545227051,10
2026-02-11 20:00:00+00:00,7,13.795456,-0.49460999999998756,1.8,11.5008459326172,10
2026-02-12 00:00:00+00:00,7,33.738415,-0.12494000000000244,0.9,32.713474764404296,10
2026-02-12 04:00:00+00:00,7,0.92409706,0.37724999999999737,3.6,-2.298652938842776,10
2026-02-12 08:00:00+00:00,7,-24.170204,0.1275999999999978,1.35,-25.39260416259766,10
2026-02-12 12:00:00+00:00,7,35.41931,0.4473200000000007,1.35,34.516631523437496,10
2026-02-12 16:00:00+00:00,7,2.576805,0.28464000000000317,1.35,1.5114451147460968,10
2026-02-12 20:00:00+00:00,7,-11.113955,0.7266700000000004,1.8,-12.187284544067383,10
2026-02-13 00:00:00+00:00,7,11.100987,-0.23986000000000232,1.8,9.061127434387204,10
2026-02-13 04:00:00+00:00,7,34.285034,0.08785000000000692,1.35,33.02288417968751,10
2026-02-13 08:00:00+00:00,7,19.732536,-0.16376000000000063,0.9,18.66877631591797,10
2026-02-13 12:00:00+00:00,7,13.382544,0.41187999999999125,1.35,12.444423563842765,10
2026-02-13 16:00:00+00:00,7,8.699664,0.20486000000000115,3.6,5.304524115905764,10
2026-02-13 20:00:00+00:00,7,-60.95875,-0.056580000000006236,1.35,-62.3653316784668,10
2026-02-14 00:00:00+00:00,7,29.636536,0.10590000000000122,1.8,27.94243564453125,10
2026-02-14 04:00:00+00:00,7,89.84309,-0.05824000000000369,0.45,89.33484624267578,10
2026-02-14 08:00:00+00:00,7,-86.00232,-0.09785999999999952,0.9,-87.0001793359375,10
2026-02-14 12:00:00+00:00,7,7.88389,-0.19488000000000405,1.35,6.339010151977535,10
2026-02-14 16:00:00+00:00,7,39.307148,-2.052419999999997,3.1500000000000004,34.10472797973633,10
2026-02-14 20:00:00+00:00,7,-49.04465,-1.687289999999997,1.8,-52.531941031494135,10
2026-02-15 00:00:00+00:00,7,-71.39129,0.08391000000000398,1.35,-72.65737875732421,10
2026-02-15 04:00:00+00:00,7,71.86032,0.06212999999999923,2.7,69.22245104492187,10
2026-02-15 08:00:00+00:00,7,-57.69934,-0.07666999999999702,1.8,-59.5760108203125,10
2026-02-15 12:00:00+00:00,7,3.0615046,-0.44670000000000126,2.7,-0.08519539756775041,10
2026-02-15 16:00:00+00:00,7,4.7450075,-0.13607000000000072,1.35,3.258937514953612,10
2026-02-15 20:00:00+00:00,7,-15.753962,-0.1168499999999982,0.9,-16.77081156311035,10
2026-02-16 00:00:00+00:00,7,-13.516599,0.035759999999999265,1.35,-14.83083870147705,10
2026-02-16 04:00:00+00:00,7,-18.349468,0.10988999999999877,0.9,-19.13957823120117,10
2026-02-16 08:00:00+00:00,7,13.059584,0.5722300000000022,1.35,12.281813663940433,10
2026-02-16 12:00:00+00:00,7,52.259823,0.17499000000000764,0.9,51.534812845458994,10
2026-02-16 16:00:00+00:00,7,0.9525323,-0.054939999999994674,2.25,-1.3524077085876411,10
2026-02-16 20:00:00+00:00,7,156.74406,0.35112000000000687,1.8,155.29518433105468,10
2026-02-17 00:00:00+00:00,7,23.548815,0.15457000000000143,1.35,22.35338477355957,10
2026-02-17 04:00:00+00:00,7,13.81661,0.5472899999999894,0.9,13.4639003363037,10
2026-02-17 08:00:00+00:00,7,155.72063,15.228659999999985,1.35,169.59928683105468,10
2026-02-17 12:00:00+00:00,7,-26.468225,15.23128,2.25,-13.486945479125977,10
2026-02-17 16:00:00+00:00,7,44.483906,17.22715000000003,1.8,59.91105579223636,10
2026-02-17 20:00:00+00:00,7,-41.596527,-7.371020000000017,2.25,-51.21754709960939,10
2026-02-18 00:00:00+00:00,7,4.0778494,-2.111770000000018,1.8,0.16607938812254042,10
2026-02-18 04:00:00+00:00,7,78.72802,-3.4644700000000266,1.8,73.46354971435545,10
2026-02-18 08:00:00+00:00,7,-20.522411,-3.786930000000022,0.45,-24.75934134643557,10
2026-02-18 12:00:00+00:00,7,-58.020676,-10.159199999999997,2.25,-70.42987565917969,10
2026-02-18 16:00:00+00:00,7,37.82959,-4.3739999999999855,2.7,30.755589843750013,10
2026-02-18 20:00:00+00:00,7,-32.608047,-1.7224700000000006,3.6,-37.930517485351565,10
2026-02-19 00:00:00+00:00,7,73.437645,-4.013670000000021,1.35,68.07397495849608,10
2026-02-19 04:00:00+00:00,7,73.0087,-2.498490000000011,0.9,69.61020750976562,10
2026-02-19 08:00:00+00:00,7,12.267381,0.12660000000000102,0.9,11.493980714416505,10
2026-02-19 12:00:00+00:00,7,-25.696388,0.215609999999999,1.35,-26.83077824462891,10
2026-02-19 16:00:00+00:00,7,-25.56677,0.3679399999999937,1.8,-26.998830553588874,10
2026-02-19 20:00:00+00:00,7,27.560017,-0.2586000000000194,3.1500000000000004,24.151416632080057,10
2026-02-20 00:00:00+00:00,7,-32.90231,-0.26099999999999995,1.35,-34.513309417724614,10
2026-02-20 04:00:00+00:00,7,78.62875,-0.379319999999998,1.35,76.89943366210939,10
2026-02-20 08:00:00+00:00,7,21.205166,1.634530000000002,0.9,21.939695863037112,10
2026-02-20 12:00:00+00:00,7,-139.3521,-0.7047200000000042,1.35,-141.4068165576172,10
2026-02-20 16:00:00+00:00,7,41.28518,-0.0668500000000008,1.35,39.86832913818359,10
2026-02-20 20:00:00+00:00,7,13.41942,-1.0965800000000039,0.45,11.872840242309568,10
2026-02-21 00:00:00+00:00,7,-47.200974,-1.0170799999999953,0.45,-48.66805351074218,10
2026-02-21 04:00:00+00:00,7,16.832418,-0.3508699999999801,1.8,14.681548441772481,10
2026-02-21 08:00:00+00:00,7,-17.478596,-2.8479300000000243,1.35,-21.676525733642602,10
2026-02-21 12:00:00+00:00,7,-0.23334408,-0.2630800000000092,2.25,-2.746424078063974,10
2026-02-21 16:00:00+00:00,7,-47.981,-0.5964000000000179,2.7,-51.27739899291994,10
2026-02-21 20:00:00+00:00,7,22.513367,0.26773999999998843,0.45,22.33110669921874,10
2026-02-24 00:00:00+00:00,8,21.207397,0.02353000000000338,2.25,18.980927460937504,10
2026-02-24 04:00:00+00:00,8,-16.233545,0.38283999999999285,0.0,-15.850705303344734,10
2026-02-24 08:00:00+00:00,8,-23.984238,0.45464999999999917,0.45,-23.979587670898436,10
2026-02-24 12:00:00+00:00,8,-18.414684,0.5552599999999932,0.45,-18.309424295654303,10
2026-02-24 16:00:00+00:00,8,-23.752563,0.5976700000000034,2.25,-25.404893476562496,10
2026-02-24 20:00:00+00:00,8,-33.54126,0.5574999999999933,2.25,-35.23375976562501,10
2026-02-25 00:00:00+00:00,8,0.6547308,0.8429399999999987,2.7,-1.2023292031860366,10
2026-02-25 04:00:00+00:00,8,15.14995,0.18207000000000859,2.7,12.632020027465828,10
2026-02-25 08:00:00+00:00,8,-12.841557,0.0674600000000053,1.35,-14.12409654907226,10
2026-02-25 12:00:00+00:00,8,36.05669,-0.1570000000000061,0.9,34.99969021606445,10
2026-02-25 16:00:00+00:00,8,-56.941566,-0.002369999999998075,0.9,-57.843936467285154,10
2026-02-25 20:00:00+00:00,8,45.12043,0.337600000000003,1.8,43.658029992675786,10
2026-02-26 00:00:00+00:00,8,12.71154,0.23034999999999897,0.45,12.491890222167969,10
2026-02-26 04:00:00+00:00,8,-69.4988,-0.060649999999998885,0.9,-70.4594521850586,10
2026-02-26 08:00:00+00:00,8,45.305847,-0.009230000000000696,0.9,44.39661716796875,10
2026-02-26 12:00:00+00:00,8,-41.83485,0.4832800000000148,2.7,-44.051570311279285,10
2026-02-26 16:00:00+00:00,8,-50.0388,-0.6626300000000374,3.6,-54.30142928588871,10
2026-02-26 20:00:00+00:00,8,15.7988405,-0.2843600000000434,1.8,13.714480522766069,10
2026-02-27 00:00:00+00:00,8,-1.7280092,0.1597099999999987,1.8,-3.3682992239379894,10
2026-02-27 04:00:00+00:00,8,-19.095106,0.046470000000001586,0.9,-19.948636124877925,10
2026-02-27 08:00:00+00:00,8,14.538401,-0.3450200000000084,2.25,11.943380650024405,10
2026-02-27 12:00:00+00:00,8,-9.649147,-0.2575800000000194,2.25,-12.156727033691425,10
2026-02-27 16:00:00+00:00,8,-8.672107,-0.18389999999999554,2.7,-11.556006742858884,10
2026-02-27 20:00:00+00:00,8,23.4276,-0.386949999999997,2.25,20.790650860595704,10
2026-02-28 00:00:00+00:00,8,19.88308,-0.17496999999999305,0.45,19.2581095288086,10
2026-02-28 04:00:00+00:00,8,-86.303955,0.33843999999999536,0.9,-86.86551507812501,10
2026-02-28 08:00:00+00:00,8,-34.586887,0.22439000000000142,2.7,-37.062497359619144,10
2026-02-28 12:00:00+00:00,8,-32.151737,-0.0506299999999837,2.7,-34.90236721313475,10
2026-02-28 16:00:00+00:00,8,59.043373,-0.21710999999999264,3.6,55.226263107910164,10
2026-02-28 20:00:00+00:00,8,37.8911,-0.9376000000000124,1.8,35.153501837158196,10
2026-03-01 00:00:00+00:00,8,2.783533,-0.5979500000000415,3.1500000000000004,-0.9644169036865655,10
2026-03-01 04:00:00+00:00,8,-1.1626086,-0.6850200000000013,2.25,-4.09762862350464,10
2026-03-01 08:00:00+00:00,8,22.306873,-0.6781499999999971,0.45,21.178723321533205,10
2026-03-01 12:00:00+00:00,8,19.575132,-0.6701999999999941,0.0,18.904932369995123,10
2026-03-01 16:00:00+00:00,8,49.659077,0.020730000000005255,1.35,48.329806690673834,10
