time,fold,gross_pnl_bps,funding_pnl_bps,cost_bps,net_pnl_bps,net_nofund_bps,turnover
2025-07-21 20:00:00+00:00,1,66.78694152832031,1.734723475976807e-14,0.0,66.78694152832033,66.78694152832031,0.0
2025-07-22 00:00:00+00:00,1,13.374403953552246,1.734723475976807e-14,0.0,13.374403953552264,13.374403953552246,0.0
2025-07-22 04:00:00+00:00,1,-151.07460021972656,-1.2378333333333376,0.0,-152.3124335530599,-151.07460021972656,0.0
2025-07-22 08:00:00+00:00,1,28.023639678955078,1.734723475976807e-14,0.0,28.023639678955096,28.023639678955078,0.0
2025-07-22 12:00:00+00:00,1,-18.866947174072266,1.734723475976807e-14,0.0,-18.866947174072248,-18.866947174072266,0.0
2025-07-22 16:00:00+00:00,1,-52.026798248291016,1.734723475976807e-14,0.0,-52.026798248291,-52.026798248291016,0.0
2025-07-22 20:00:00+00:00,1,90.15644836425781,-0.5153000000000161,0.0,89.6411483642578,90.15644836425781,0.0
2025-07-23 00:00:00+00:00,1,-99.85379791259766,-0.5153000000000161,0.0,-100.36909791259767,-99.85379791259766,0.0
2025-07-23 04:00:00+00:00,1,14.269001007080078,-0.3171666666666566,0.0,13.951834340413422,14.269001007080078,0.0
2025-07-23 08:00:00+00:00,1,34.521636962890625,1.4460654895742664e-14,0.2500000000000001,34.27163696289064,34.271636962890625,0.11111111111111116
2025-07-23 12:00:00+00:00,1,-92.69281005859375,0.01388888888891435,1.0,-93.67892116970484,-93.69281005859375,0.4444444444444445
2025-07-23 16:00:00+00:00,1,10.633234977722168,-0.04166666666664956,1.0,9.591568311055518,9.633234977722168,0.4444444444444444
2025-07-23 20:00:00+00:00,1,-48.539451599121094,-0.38715833333328725,1.0,-49.92660993245438,-49.539451599121094,0.4444444444444444
2025-07-24 00:00:00+00:00,1,-139.2067413330078,-0.055555555555537886,1.0,-140.26229688856336,-140.2067413330078,0.4444444444444444
2025-07-24 04:00:00+00:00,1,-120.26626586914062,-0.5441999999999425,1.0,-121.81046586914057,-121.26626586914062,0.4444444444444445
2025-07-24 08:00:00+00:00,1,-164.08013916015625,-0.08333333333330872,0.7499999999999998,-164.91347249348956,-164.83013916015625,0.33333333333333326
2025-07-24 12:00:00+00:00,1,-16.898571014404297,0.2777777777778253,1.0,-17.620793236626472,-17.898571014404297,0.4444444444444444
2025-07-24 16:00:00+00:00,1,14.563291549682617,-0.08333333333330963,0.8749999999999998,13.604958216349308,13.688291549682617,0.3888888888888888
2025-07-24 20:00:00+00:00,1,53.96520233154297,0.28287222222225683,0.75,53.49807455376523,53.21520233154297,0.3333333333333333
2025-07-25 00:00:00+00:00,1,-166.61380004882812,-0.11041388888886536,0.75,-167.474213937717,-167.36380004882812,0.3333333333333333
2025-07-25 04:00:00+00:00,1,-37.7470817565918,0.2638888888889148,0.6249999999999998,-38.10819286770288,-38.3720817565918,0.2777777777777777
2025-07-25 08:00:00+00:00,1,-161.80032348632812,-0.11111111111109015,0.75,-162.6614345974392,-162.55032348632812,0.3333333333333333
2025-07-25 12:00:00+00:00,1,-90.79312896728516,0.15277777777780333,0.7500000000000001,-91.39035118950736,-91.54312896728516,0.33333333333333337
2025-07-25 16:00:00+00:00,1,186.80059814453125,-0.013888888888871971,1.2499999999999998,185.53670925564236,185.55059814453125,0.5555555555555555
2025-07-25 20:00:00+00:00,1,49.056053161621094,0.06944444444447294,0.8749999999999999,48.250497606065565,48.181053161621094,0.38888888888888884
2025-07-26 00:00:00+00:00,1,132.6624755859375,0.11111111111112627,0.7500000000000004,132.02358669704861,131.9124755859375,0.33333333333333354
2025-07-26 04:00:00+00:00,1,130.90676879882812,3.855943342401247e-14,1.2499999999999998,129.65676879882815,129.65676879882812,0.5555555555555555
2025-07-26 08:00:00+00:00,1,-83.12174987792969,0.2777777777777867,0.8750000000000001,-83.7189721001519,-83.99674987792969,0.38888888888888895
2025-07-26 12:00:00+00:00,1,148.12088012695312,0.10905555555556326,0.5000000000000002,147.72993568250868,147.62088012695312,0.22222222222222232
2025-07-26 16:00:00+00:00,1,45.77185821533203,0.3333333333333448,0.2500000000000002,45.855191548665374,45.52185821533203,0.11111111111111122
2025-07-26 20:00:00+00:00,1,-81.54548645019531,-0.12499999999993427,0.2500000000000002,-81.92048645019524,-81.79548645019531,0.11111111111111122
2025-07-27 00:00:00+00:00,1,-23.002355575561523,0.25171388888889745,0.5000000000000003,-23.250641686672626,-23.502355575561523,0.22222222222222235
2025-07-27 04:00:00+00:00,1,148.3238525390625,-0.18055555555547886,1.0000000000000002,147.143296983507,147.3238525390625,0.44444444444444453
2025-07-27 08:00:00+00:00,1,-118.34874725341797,0.31567222222224167,0.5000000000000001,-118.53307503119572,-118.84874725341797,0.22222222222222227
2025-07-27 12:00:00+00:00,1,63.489585876464844,-0.18111666666659304,0.25,63.058469209798254,63.239585876464844,0.1111111111111111
2025-07-27 16:00:00+00:00,1,-131.5177764892578,0.33333333333335297,0.24999999999999983,-131.43444315592447,-131.7677764892578,0.11111111111111104
2025-07-27 20:00:00+00:00,1,110.29598999023438,-0.16666666666659208,0.37500000000000017,109.75432332356779,109.92098999023438,0.16666666666666674
2025-07-28 00:00:00+00:00,1,-65.70886993408203,0.3333333333333525,0.5,-65.87553660074867,-66.20886993408203,0.2222222222222222
2025-07-28 04:00:00+00:00,1,-18.448562622070312,-0.16666666666659305,0.5000000000000001,-19.115229288736906,-18.948562622070312,0.22222222222222227
2025-07-28 08:00:00+00:00,1,48.26393127441406,0.3611333333333484,0.7500000000000001,47.87506460774741,47.51393127441406,0.33333333333333337
2025-07-28 12:00:00+00:00,1,46.8735466003418,-0.13888888888881762,0.75,45.98465771145298,46.1235466003418,0.3333333333333333
2025-07-28 16:00:00+00:00,1,8.141195297241211,0.3055555555555804,0.4999999999999999,7.946750852796791,7.641195297241211,0.22222222222222218
2025-07-28 20:00:00+00:00,1,-24.548973083496094,-0.12499999999992692,0.5000000000000001,-25.17397308349602,-25.048973083496094,0.22222222222222227
2025-07-29 00:00:00+00:00,1,-114.91313934326172,0.31944444444446285,0.5,-115.09369489881726,-115.41313934326172,0.2222222222222222
2025-07-29 04:00:00+00:00,1,43.744110107421875,-0.08258611111104472,0.7499999999999997,42.911523996310834,42.994110107421875,0.3333333333333332
2025-07-29 08:00:00+00:00,1,99.22331237792969,0.3750000000000133,0.5000000000000001,99.0983123779297,98.72331237792969,0.22222222222222227
2025-07-29 12:00:00+00:00,1,-27.65294647216797,-0.13604166666666903,0.5000000000000001,-28.288988138834636,-28.15294647216797,0.22222222222222227
2025-07-29 16:00:00+00:00,1,-493.3786315917969,1.2363250000000017,1.0,-493.14230659179685,-494.3786315917969,0.4444444444444444
2025-07-29 20:00:00+00:00,1,-29.456876754760742,0.6808083333333327,0.7500000000000001,-29.52606842142741,-30.206876754760742,0.33333333333333337
2025-07-30 00:00:00+00:00,1,79.3299560546875,0.7055111111111223,0.25,79.78546716579862,79.0799560546875,0.1111111111111111
2025-07-30 04:00:00+00:00,1,-5.060894012451172,0.2712777777778316,0.2500000000000006,-5.039616234673341,-5.310894012451172,0.11111111111111138
2025-07-30 08:00:00+00:00,1,-82.13400268554688,0.399333333333338,0.4999999999999999,-82.23466935221354,-82.63400268554688,0.22222222222222218
2025-07-30 12:00:00+00:00,1,36.72802734375,0.5413333333333896,0.4999999999999998,36.76936067708339,36.22802734375,0.22222222222222213
2025-07-30 16:00:00+00:00,1,15.793636322021484,0.3286666666666641,4.996003610813204e-16,16.122302988688148,15.793636322021484,2.220446049250313e-16
2025-07-30 20:00:00+00:00,1,-83.62249755859375,0.23961111111115493,0.7499999999999996,-84.13288644748259,-84.37249755859375,0.33333333333333315
2025-07-31 00:00:00+00:00,1,136.5453643798828,0.5898333333333345,1.0,136.13519771321614,135.5453643798828,0.4444444444444445
2025-07-31 04:00:00+00:00,1,74.09680938720703,-0.20804444444441653,0.7499999999999998,73.13876494276262,73.34680938720703,0.33333333333333326
2025-07-31 08:00:00+00:00,1,-16.72435188293457,0.16666666666666416,0.5000000000000001,-17.057685216267906,-17.22435188293457,0.2222222222222223
2025-07-31 12:00:00+00:00,1,-45.96105194091797,-0.047899999999974394,0.37500000000000006,-46.383951940917946,-46.33605194091797,0.16666666666666669
2025-07-31 16:00:00+00:00,1,194.63128662109375,0.11353055555554685,0.875,193.8698171766493,193.75628662109375,0.3888888888888889
2025-07-31 20:00:00+00:00,1,0.1439971923828125,-0.09284166666665156,0.7500000000000001,-0.6988444742838391,-0.6060028076171875,0.33333333333333337
2025-08-01 00:00:00+00:00,1,11.256568908691406,-0.408486111111116,0.7499999999999997,10.09808279758029,10.506568908691406,0.3333333333333332
2025-08-01 04:00:00+00:00,1,-15.762521743774414,0.39624444444444074,0.5000000000000006,-15.866277299329973,-16.262521743774414,0.2222222222222225
2025-08-01 08:00:00+00:00,1,104.32905578613281,-0.5925583333333403,0.7500000000000004,102.98649745279947,103.57905578613281,0.33333333333333354
2025-08-01 12:00:00+00:00,1,-176.7577667236328,0.7736555555555433,0.5000000000000003,-176.48411116807728,-177.2577667236328,0.22222222222222238
2025-08-01 16:00:00+00:00,1,-81.26515197753906,0.09824444444443685,2.498001805406602e-16,-81.16690753309463,-81.26515197753906,1.1102230246251565e-16
2025-08-01 20:00:00+00:00,1,-204.1995849609375,0.703188888888875,2.498001805406602e-16,-203.4963960720486,-204.1995849609375,1.1102230246251565e-16
2025-08-02 00:00:00+00:00,1,142.02740478515625,-0.13803333333334,0.2500000000000003,141.6393714518229,141.77740478515625,0.11111111111111124
2025-08-02 04:00:00+00:00,1,253.8484649658203,0.07895833333332045,0.2500000000000002,253.67742329915365,253.5984649658203,0.11111111111111122
2025-08-02 08:00:00+00:00,1,16.56731414794922,-0.10732222222223012,0.24999999999999956,16.20999192572699,16.31731414794922,0.11111111111111091
2025-08-02 12:00:00+00:00,1,88.11685180664062,0.2790833333333293,0.24999999999999986,88.14593513997396,87.86685180664062,0.11111111111111105
2025-08-02 16:00:00+00:00,1,29.576047897338867,-0.02497777777778573,0.7500000000000001,28.801070119561082,28.826047897338867,0.33333333333333337
2025-08-02 20:00:00+00:00,1,201.7958526611328,-0.24951666666667072,0.5,201.04633599446615,201.2958526611328,0.2222222222222222
2025-08-03 00:00:00+00:00,1,-165.08718872070312,-0.5866833333333406,0.7500000000000001,-166.42387205403648,-165.83718872070312,0.33333333333333337
2025-08-03 04:00:00+00:00,1,8.507501602172852,0.5274444444444446,0.5,8.534946046617296,8.007501602172852,0.22222222222222224
2025-08-03 08:00:00+00:00,1,41.0240478515625,0.3107111111111095,0.24999999999999986,41.08475896267361,40.7740478515625,0.11111111111111105
2025-08-03 12:00:00+00:00,1,155.29022216796875,0.7214472222222165,0.2500000000000001,155.76166939019097,155.04022216796875,0.11111111111111116
2025-08-03 16:00:00+00:00,1,142.34384155273438,0.40596944444443706,0.5,142.2498109971788,141.84384155273438,0.22222222222222224
2025-08-03 20:00:00+00:00,1,198.5008087158203,0.46633611111111023,0.5,198.46714482693142,198.0008087158203,0.22222222222222224
2025-08-04 00:00:00+00:00,1,-300.328857421875,0.2971138888888859,0.5000000000000001,-300.5317435329861,-300.828857421875,0.22222222222222227
2025-08-04 04:00:00+00:00,1,111.62874603271484,0.36253611111110706,1.0,110.99128214382596,110.62874603271484,0.4444444444444445
2025-08-04 08:00:00+00:00,1,-17.94498634338379,0.5533750000000007,1.0000000000000002,-18.39161134338379,-18.94498634338379,0.44444444444444453
2025-08-04 12:00:00+00:00,1,-84.9314193725586,1.249327777777775,0.6250000000000002,-84.30709159478081,-85.5564193725586,0.2777777777777779
2025-08-04 16:00:00+00:00,1,-194.70404052734375,0.768055555555565,0.4999999999999999,-194.43598497178817,-195.20404052734375,0.22222222222222218
2025-08-04 20:00:00+00:00,1,224.75823974609375,-0.023480555555547983,0.5000000000000001,224.2347591905382,224.25823974609375,0.2222222222222223
2025-08-05 00:00:00+00:00,1,-729.769775390625,0.03989444444444941,0.7500000000000002,-730.4798809461805,-730.519775390625,0.3333333333333334
2025-08-05 04:00:00+00:00,1,156.20533752441406,0.19329722222222773,0.625,155.7736347466363,155.58033752441406,0.2777777777777778
2025-08-05 08:00:00+00:00,1,-167.6938018798828,0.147516666666674,1.0,-168.54628521321615,-168.6938018798828,0.4444444444444445
2025-08-05 12:00:00+00:00,1,-89.55068969726562,-0.18406388888888664,1.0,-90.73475358615451,-90.55068969726562,0.4444444444444444
2025-08-05 16:00:00+00:00,1,-1.473236083984375,-0.2965111111111104,0.7500000000000001,-2.5197471950954853,-2.223236083984375,0.33333333333333337
2025-08-05 20:00:00+00:00,1,5.455141067504883,0.13209166666666894,0.5,5.087232734171552,4.955141067504883,0.2222222222222222
2025-08-06 00:00:00+00:00,1,12.01875114440918,-0.2346861111111236,0.7500000000000001,11.034065033298056,11.26875114440918,0.33333333333333337
2025-08-06 04:00:00+00:00,1,-104.91644287109375,0.034486111111115825,1.0,-105.88195675998263,-105.91644287109375,0.4444444444444444
2025-08-06 08:00:00+00:00,1,136.63601684570312,-0.557825000000008,0.625,135.45319184570312,136.01101684570312,0.2777777777777778
2025-08-06 12:00:00+00:00,1,-92.1510009765625,-0.050861111111110885,0.37500000000000006,-92.57686208767362,-92.5260009765625,0.16666666666666669
2025-08-06 16:00:00+00:00,1,13.247354507446289,-0.1720666666666733,0.25,12.825287840779616,12.997354507446289,0.1111111111111111
2025-08-06 20:00:00+00:00,1,3.0857677459716797,-0.10740555555555487,0.6249999999999998,2.3533621904161253,2.4607677459716797,0.2777777777777777
2025-08-07 00:00:00+00:00,1,73.81172943115234,-0.29948611111111945,0.875,72.63724332004122,72.93672943115234,0.3888888888888889
2025-08-07 04:00:00+00:00,1,85.64934539794922,0.06944999999999125,0.9999999999999998,84.71879539794921,84.64934539794922,0.44444444444444436
2025-08-07 08:00:00+00:00,1,-270.2131652832031,0.28263333333332485,0.8750000000000001,-270.8055319498698,-271.0881652832031,0.38888888888888895
2025-08-07 12:00:00+00:00,1,-26.89818000793457,0.015727777777772137,0.6250000000000001,-27.507452230156797,-27.52318000793457,0.27777777777777785
2025-08-07 16:00:00+00:00,1,15.140212059020996,-0.30852777777778034,1.8735013540549517e-16,14.831684281243216,15.140212059020996,8.326672684688674e-17
2025-08-07 20:00:00+00:00,1,-141.3417205810547,-0.15998055555556578,0.37500000000000033,-141.87670113661025,-141.7167205810547,0.16666666666666682
2025-08-08 00:00:00+00:00,1,-62.07369613647461,-0.06944444444445427,0.7500000000000004,-62.89314058091907,-62.82369613647461,0.33333333333333354
2025-08-08 04:00:00+00:00,1,112.13079833984375,0.08870833333332914,0.8749999999999999,111.34450667317708,111.25579833984375,0.38888888888888884
2025-08-08 08:00:00+00:00,1,361.3943176269531,0.4769722222222117,0.7499999999999998,361.12128984917535,360.6443176269531,0.33333333333333326
2025-08-08 12:00:00+00:00,1,-53.5296630859375,0.8792916666666606,0.3749999999999999,-53.02537141927084,-53.9046630859375,0.16666666666666663
2025-08-08 16:00:00+00:00,1,458.45562744140625,0.33869444444444036,0.7500000000000001,458.0443218858507,457.70562744140625,0.33333333333333337
2025-08-08 20:00:00+00:00,1,162.7473907470703,0.1808333333333222,0.7500000000000003,162.17822408040362,161.9973907470703,0.3333333333333335
2025-08-09 00:00:00+00:00,1,342.878173828125,-0.22222222222223006,0.7499999999999997,341.90595160590277,342.128173828125,0.3333333333333332
2025-08-09 04:00:00+00:00,1,52.11027526855469,0.42168888888888767,0.7500000000000003,51.781964157443575,51.36027526855469,0.3333333333333335
2025-08-09 08:00:00+00:00,1,96.94021606445312,0.3426388888888855,1.1249999999999998,96.15785495334201,95.81521606445312,0.4999999999999999
2025-08-09 12:00:00+00:00,1,-48.28376770019531,0.05261388888888989,1.2499999999999998,-49.48115381130642,-49.53376770019531,0.5555555555555555
2025-08-09 16:00:00+00:00,1,13.050495147705078,0.4359722222222201,1.0000000000000002,12.486467369927299,12.050495147705078,0.44444444444444453
2025-08-09 20:00:00+00:00,1,38.34599304199219,0.17478888888888866,1.5,37.02078193088108,36.84599304199219,0.6666666666666666
2025-08-10 00:00:00+00:00,1,-64.61836242675781,0.04605277777778234,1.2499999999999998,-65.82230964898002,-65.86836242675781,0.5555555555555555
2025-08-10 04:00:00+00:00,1,-249.0071563720703,-0.21324722222222564,0.75,-249.97040359429255,-249.7571563720703,0.3333333333333333
2025-08-10 08:00:00+00:00,1,661.5604248046875,-0.8943916666666593,1.125,659.5410331380208,660.4354248046875,0.5
2025-08-10 12:00:00+00:00,1,151.20965576171875,-0.8271888888888906,0.7499999999999998,149.63246687282987,150.45965576171875,0.33333333333333326
2025-08-10 16:00:00+00:00,1,-99.14322662353516,-0.584791666666693,1.0,-100.72801829020185,-100.14322662353516,0.4444444444444444
2025-08-10 20:00:00+00:00,1,-168.01901245117188,0.24608333333334115,0.7500000000000001,-168.52292911783854,-168.76901245117188,0.33333333333333337
2025-08-11 00:00:00+00:00,1,8.844943046569824,0.12933333333335595,1.0,7.974276379903181,7.844943046569824,0.4444444444444445
2025-08-11 04:00:00+00:00,1,210.6719970703125,0.027777777777794055,0.75,209.9497748480903,209.9219970703125,0.3333333333333333
2025-08-11 08:00:00+00:00,1,-70.5553207397461,-0.2082499999999845,1.5,-72.26357073974607,-72.0553207397461,0.6666666666666666
2025-08-11 12:00:00+00:00,1,143.0142059326172,-0.35784166666666345,1.2499999999999998,141.40636426595051,141.7642059326172,0.5555555555555555
2025-08-11 16:00:00+00:00,1,55.14263153076172,-0.6385111111111134,0.875,53.629120419650604,54.26763153076172,0.3888888888888889
2025-08-11 20:00:00+00:00,1,-58.022361755371094,-1.436488888888893,1.1249999999999998,-60.58385064425999,-59.147361755371094,0.49999999999999994
2025-08-12 00:00:00+00:00,1,168.25608825683594,-0.8692000000000023,1.0000000000000002,166.38688825683593,167.25608825683594,0.44444444444444453
2025-08-12 04:00:00+00:00,1,19.530611038208008,-1.2948638888888897,0.7500000000000001,17.485747149319117,18.780611038208008,0.33333333333333337
2025-08-12 08:00:00+00:00,1,46.76041793823242,0.08839166666666759,0.625,46.22380960489909,46.13541793823242,0.2777777777777778
2025-08-12 12:00:00+00:00,1,-86.64486694335938,-0.3183944444444413,0.7500000000000001,-87.71326138780381,-87.39486694335938,0.33333333333333337
2025-08-12 16:00:00+00:00,1,-138.4501495361328,-0.2228388888888894,0.37499999999999983,-139.0479884250217,-138.8251495361328,0.1666666666666666
2025-08-12 20:00:00+00:00,1,58.760990142822266,-0.6821277777777772,0.3750000000000003,57.703862365044486,58.385990142822266,0.1666666666666668
2025-08-13 00:00:00+00:00,1,-68.67062377929688,-0.46912777777777914,0.625,-69.76475155707466,-69.29562377929688,0.2777777777777778
2025-08-13 04:00:00+00:00,1,-46.90794372558594,-0.810688888888889,0.7500000000000002,-48.46863261447483,-47.65794372558594,0.3333333333333334
2025-08-13 08:00:00+00:00,1,74.3475341796875,-1.1528333333333343,0.625,72.56970084635417,73.7225341796875,0.2777777777777778
2025-08-13 12:00:00+00:00,1,239.74026489257812,-1.534794444444443,0.5000000000000001,237.7054704481337,239.24026489257812,0.22222222222222227
2025-08-13 16:00:00+00:00,1,3.6820735931396484,-1.423333333333333,0.6250000000000001,1.6337402598063155,3.0570735931396484,0.27777777777777785
2025-08-13 20:00:00+00:00,1,94.61371612548828,-0.9322805555555549,0.7499999999999998,92.93143556993273,93.86371612548828,0.33333333333333326
2025-08-16 00:00:00+00:00,2,0.0,0.0,4.5,-4.5,-4.5,2.0
2025-08-16 04:00:00+00:00,2,-2.4410300254821777,-1.4432899320127035e-15,0.75,-3.191030025482179,-3.1910300254821777,0.3333333333333333
2025-08-16 08:00:00+00:00,2,7.804166793823242,-1.4432899320127035e-15,0.0,7.80416679382324,7.804166793823242,0.0
2025-08-16 12:00:00+00:00,2,23.120548248291016,-0.03728611111110891,0.7500000000000001,22.333262137179908,22.370548248291016,0.33333333333333337
2025-08-16 16:00:00+00:00,2,3.5828616619110107,-0.013888888888891199,0.0,3.5689727730221197,3.5828616619110107,0.0
2025-08-16 20:00:00+00:00,2,26.97247314453125,-0.0982277777777823,0.0,26.874245366753467,26.97247314453125,0.0
2025-08-17 00:00:00+00:00,2,28.321836471557617,-0.013888888888891199,0.0,28.307947582668724,28.321836471557617,0.0
2025-08-17 04:00:00+00:00,2,-7.921158313751221,0.030622222222217214,0.7500000000000001,-8.640536091529004,-8.671157836914062,0.33333333333333337
2025-08-17 08:00:00+00:00,2,-1.0388915538787842,-0.013888888888889762,0.0,-1.052780442767674,-1.0388915538787842,0.0
2025-08-17 12:00:00+00:00,2,0.0,0.0,0.75,-0.75,-0.75,0.3333333333333333
2025-08-17 16:00:00+00:00,2,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-17 20:00:00+00:00,2,6.971424102783203,0.010894444444442389,0.75,6.232318547227646,6.221424102783203,0.3333333333333333
2025-08-18 00:00:00+00:00,2,22.262434005737305,0.013888888888886897,0.75,21.52632289462619,21.512434005737305,0.3333333333333333
2025-08-18 04:00:00+00:00,2,1.57796049118042,-0.1377027777777984,0.7500000000000001,0.6902577134026214,0.8279604911804199,0.33333333333333337
2025-08-18 08:00:00+00:00,2,3.9465179443359375,-0.4263944444444497,0.7500000000000001,2.7701234998914877,3.1965179443359375,0.33333333333333337
2025-08-18 12:00:00+00:00,2,-65.36856079101562,-0.4661305555555749,0.7499999999999998,-66.5846913465712,-66.11856079101562,0.33333333333333326
2025-08-18 16:00:00+00:00,2,100.61727905273438,-3.83026943495679e-15,0.75,99.86727905273438,99.86727905273438,0.3333333333333333
2025-08-18 20:00:00+00:00,2,24.33765411376953,-0.474369444444467,0.625,23.238284669325065,23.71265411376953,0.2777777777777778
2025-08-19 00:00:00+00:00,2,38.641021728515625,-0.38022777777777766,0.7500000000000001,37.51079395073785,37.891021728515625,0.33333333333333337
2025-08-19 04:00:00+00:00,2,307.305419921875,-0.5645611111111286,0.5000000000000006,306.2408588107639,306.805419921875,0.22222222222222246
2025-08-19 08:00:00+00:00,2,-284.4423828125,0.027777777777776645,0.49999999999999983,-284.91460503472223,-284.9423828125,0.22222222222222215
2025-08-19 12:00:00+00:00,2,66.02164459228516,-0.284708333333348,0.7500000000000002,64.98693625895181,65.27164459228516,0.3333333333333334
2025-08-19 16:00:00+00:00,2,-115.60065460205078,-0.36795833333333006,0.3749999999999999,-116.34361293538412,-115.97565460205078,0.16666666666666663
2025-08-19 20:00:00+00:00,2,-36.46923828125,-0.8311944444444549,0.5000000000000002,-37.800432725694456,-36.96923828125,0.22222222222222232
2025-08-20 00:00:00+00:00,2,-23.71884536743164,-0.6389555555555582,0.5000000000000003,-24.8578009229872,-24.21884536743164,0.22222222222222238
2025-08-20 04:00:00+00:00,2,9.557374000549316,-0.5011833333333393,0.25,8.806190667215978,9.307374000549316,0.1111111111111111
2025-08-20 08:00:00+00:00,2,4.354392051696777,-0.5554999999999845,1.0,2.798892051696793,3.3543920516967773,0.4444444444444445
2025-08-20 12:00:00+00:00,2,-37.972625732421875,-0.08697777777780043,0.7500000000000001,-38.80960351019967,-38.722625732421875,0.33333333333333337
2025-08-20 16:00:00+00:00,2,5.74778938293457,-0.15150000000000088,0.7500000000000002,4.846289382934569,4.99778938293457,0.3333333333333334
2025-08-20 20:00:00+00:00,2,-15.419795036315918,0.012583333333318819,0.7500000000000001,-16.1572117029826,-16.169795989990234,0.33333333333333337
2025-08-21 00:00:00+00:00,2,-20.713176727294922,-0.12593333333333281,0.5,-21.339110060628254,-21.213176727294922,0.2222222222222222
2025-08-21 04:00:00+00:00,2,14.657537460327148,-0.23998333333334165,0.6249999999999999,13.792554126993807,14.032537460327148,0.27777777777777773
