P2 (V2-univ random)
-0.5973446742504893
-1.0890282388579762
0.5307855986616554
-0.5274999248986179
0.07077875086730641
0.6725380048206941
0.7558617867364585
-0.6213727688962336
-0.4317894138601397
0.09547618904521925
-0.9024537719848923
-1.3498963612472352
-0.2964611174712006
-0.5369124001558089
-2.1564152390947924
-0.9341127669595118
0.029643810738089103
0.19182762806733292
0.24320721521424943
0.7420580234122327
0.049768715195637726
2.726649125364358
0.5378152355921313
1.387235197455294
0.07546804210588996
-0.4123211379217405
-1.2751863430625812
-0.6225017078367316
-0.7045058211036392
1.3555665679788178
-1.1599460738386522
-2.626689308369694
1.1735436159484698
-1.0101145132014597
-1.275972078733594
0.814374711687353
-1.1692820667597368
-1.412192885237262
1.4844144875778886
1.0612594156596564
0.47028696355375016
-0.5744987088652765
0.5445678780457355
-0.5773473997251378
0.2510333322440478
-3.0712210066088557
-1.9513248328347241
-0.9336617147918121
-1.1256031171249081
0.17527657854970619
0.11545044740827161
0.3657146540993196
-0.24669180331930055
-0.2567839337764638
0.29498457358535213
0.9780871949647926
1.1027062116471666
-0.536625476387029
0.2816792219533054
0.08724024156919552
-1.0076112303854101
-3.3541282552123426
1.295477152913444
0.16483568743086588
0.6040319538970306
-1.9880769054370142
0.5530546219506377
-0.571204771642586
-1.5535414251329112
-0.5195235251420782
-1.3959704877651296
-0.15430368342562578
-1.3099661112322327
2.82821902612651
-2.690274184001728
-1.2615055960600032
0.8212018460783199
-0.38904249103146904
-1.146235581908494
0.9547188103747396
0.12612871760019748
-0.4210374653190072
-1.9632192718092327
1.645802327823935
-1.1646978458124095
-1.3850613536136689
0.457644821445518
-2.0398903214386594
-1.6048152005521619
-0.7483356012509631
1.5727794219953308
-0.08995436319647691
-1.3579496677872602
0.790233559653238
-0.8239364208247
1.8092400384426506
0.525877732595734
-1.8342537491951851
-0.10100884127530527
-0.3086237297504999
