time,fold,active_sleeves,gross_pnl_bps,cost_bps,net_pnl_bps,turnover,gross_exposure,net_exposure,n_symbols
2023-05-14 12:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-14 16:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-14 20:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-15 00:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-15 04:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-15 08:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-15 12:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-15 16:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-15 20:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-16 00:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-16 04:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-16 08:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-16 12:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-16 16:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-16 20:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-17 00:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-17 04:55:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-17 09:20:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-17 17:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-17 21:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-18 01:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-18 05:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-18 09:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-18 13:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-18 17:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-19 01:25:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-19 05:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-19 09:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-19 13:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-19 17:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-19 21:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-20 01:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-20 05:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-20 09:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-20 13:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-20 17:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-20 21:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-21 01:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-21 05:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-21 09:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-21 13:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-21 17:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-21 21:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-22 01:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-22 05:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-22 09:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-22 13:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-22 17:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-22 21:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-05-23 01:50:00+00:00,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0
