time,fold,gross_pnl_bps,cost_bps,net_pnl_bps
2025-08-14 00:00:00+00:00,1,-96.5094735063403,9.0,-105.5094735063403
2025-08-14 04:00:00+00:00,1,90.06120993066799,9.0,81.06120993066799
2025-08-14 08:00:00+00:00,1,8.515447179454974,9.0,-0.48455282054502646
2025-08-14 12:00:00+00:00,1,-194.3690812642525,9.0,-203.3690812642525
2025-08-14 16:00:00+00:00,1,-113.49654056545742,9.0,-122.49654056545742
2025-08-14 20:00:00+00:00,1,62.58695802930232,9.0,53.58695802930232
2025-08-15 00:00:00+00:00,1,69.43054040965335,9.0,60.43054040965335
2025-08-15 04:00:00+00:00,1,-133.15400822767043,9.0,-142.15400822767043
2025-08-15 08:00:00+00:00,1,19.08990088790483,9.0,10.089900887904829
2025-08-15 12:00:00+00:00,1,-35.21231569348436,9.0,-44.21231569348436
2025-08-15 16:00:00+00:00,1,-24.194365432004922,9.0,-33.19436543200492
2025-08-15 20:00:00+00:00,1,-92.40089673447915,9.0,-101.40089673447915
2025-08-16 00:00:00+00:00,1,1.6526964539637783,9.0,-7.347303546036222
2025-08-16 04:00:00+00:00,1,37.88645378603116,9.0,28.88645378603116
2025-08-16 08:00:00+00:00,1,0.0,0.0,0.0
2025-08-16 12:00:00+00:00,1,-208.14126208889485,9.0,-217.14126208889485
2025-08-16 16:00:00+00:00,1,50.517102491259905,9.0,41.517102491259905
2025-08-16 20:00:00+00:00,1,76.71975734930744,9.0,67.71975734930744
2025-08-17 00:00:00+00:00,1,-51.651478003223936,9.0,-60.651478003223936
2025-08-17 04:00:00+00:00,1,-126.58574095853403,9.0,-135.58574095853402
2025-08-17 08:00:00+00:00,1,64.55693024222238,9.0,55.55693024222238
2025-08-17 12:00:00+00:00,1,-45.711964715531835,9.0,-54.711964715531835
2025-08-17 16:00:00+00:00,1,0.0,0.0,0.0
2025-08-17 20:00:00+00:00,1,90.65852636660041,9.0,81.65852636660041
2025-08-20 00:00:00+00:00,2,14.348247905554427,9.0,5.348247905554427
2025-08-20 04:00:00+00:00,2,-101.56523504087467,9.0,-110.56523504087467
2025-08-20 08:00:00+00:00,2,-14.713431989728209,9.0,-23.713431989728207
2025-08-20 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-20 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-20 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-21 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-21 04:00:00+00:00,2,10.731466290293405,9.0,1.7314662902934046
2025-08-21 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-21 12:00:00+00:00,2,93.72897453604651,9.0,84.72897453604651
2025-08-21 16:00:00+00:00,2,44.002318543202875,9.0,35.002318543202875
2025-08-21 20:00:00+00:00,2,-26.517871638013744,9.0,-35.517871638013744
2025-08-22 00:00:00+00:00,2,3.234680976887637,9.0,-5.765319023112363
2025-08-22 04:00:00+00:00,2,101.34379629753306,9.0,92.34379629753306
2025-08-22 08:00:00+00:00,2,-138.22878218263662,9.0,-147.22878218263662
2025-08-22 12:00:00+00:00,2,252.45830458887752,9.0,243.45830458887752
2025-08-22 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-22 20:00:00+00:00,2,-228.0586797445846,9.0,-237.0586797445846
2025-08-23 00:00:00+00:00,2,-28.307965246033664,9.0,-37.30796524603366
2025-08-23 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 20:00:00+00:00,2,70.87588553983048,9.0,61.87588553983048
2025-08-24 00:00:00+00:00,2,24.793172866940957,9.0,15.793172866940957
2025-08-24 04:00:00+00:00,2,36.488515989645165,9.0,27.488515989645165
2025-08-24 08:00:00+00:00,2,-8.92730727440668,9.0,-17.92730727440668
2025-08-24 12:00:00+00:00,2,66.20719746159764,9.0,57.207197461597644
2025-08-24 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-24 20:00:00+00:00,2,-25.11227486515787,9.0,-34.11227486515787
2025-08-25 00:00:00+00:00,2,79.79482164340429,9.0,70.79482164340429
2025-08-25 04:00:00+00:00,2,-24.84679679733759,9.0,-33.84679679733759
2025-08-25 08:00:00+00:00,2,-24.578914829186985,9.0,-33.578914829186985
2025-08-25 12:00:00+00:00,2,-30.754099815153666,9.0,-39.754099815153666
2025-08-25 16:00:00+00:00,2,-13.602361743279937,9.0,-22.602361743279936
2025-08-25 20:00:00+00:00,2,-23.83747512231689,9.0,-32.83747512231689
2025-08-26 00:00:00+00:00,2,-9.55463676138222,9.0,-18.55463676138222
2025-08-26 04:00:00+00:00,2,-0.7256289946355309,9.0,-9.725628994635532
2025-08-26 08:00:00+00:00,2,-12.014896444968977,9.0,-21.014896444968976
2025-08-26 12:00:00+00:00,2,76.59134150247084,9.0,67.59134150247084
2025-08-26 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-26 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 04:00:00+00:00,2,-66.99889073206268,9.0,-75.99889073206268
2025-08-27 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-29 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-29 04:00:00+00:00,2,54.108713803209874,9.0,45.108713803209874
2025-08-29 08:00:00+00:00,2,13.616286737524801,9.0,4.616286737524801
2025-08-29 12:00:00+00:00,2,85.97136444072237,9.0,76.97136444072237
2025-08-29 16:00:00+00:00,2,78.32974643969533,9.0,69.32974643969533
2025-08-29 20:00:00+00:00,2,73.82317542615381,9.0,64.82317542615381
2025-08-30 00:00:00+00:00,2,-28.339584943203786,9.0,-37.33958494320379
2025-08-30 04:00:00+00:00,2,1.67494497088072,9.0,-7.32505502911928
2025-08-30 08:00:00+00:00,2,0.2219091388745969,9.0,-8.778090861125403
2025-08-30 12:00:00+00:00,2,-32.80738278269883,9.0,-41.80738278269883
2025-08-30 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-30 20:00:00+00:00,2,-18.05174155486211,9.0,-27.05174155486211
2025-08-31 00:00:00+00:00,2,-1.149240350285666,9.0,-10.149240350285666
2025-08-31 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-31 08:00:00+00:00,2,1.1452743647171133,9.0,-7.854725635282887
2025-08-31 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-31 16:00:00+00:00,2,-80.98206562704918,9.0,-89.98206562704918
2025-08-31 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-01 00:00:00+00:00,2,98.80264714285387,9.0,89.80264714285387
2025-09-01 04:00:00+00:00,2,-46.686662640841064,9.0,-55.686662640841064
2025-09-01 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-01 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-01 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-01 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-03 00:00:00+00:00,2,0.0,0.0,0.0
