time,fold,gross_pnl_bps,cost_bps,net_pnl_bps
2025-07-30 04:00:00+00:00,1,-7.669385481544229,9.0,-16.66938548154423
2025-07-30 08:00:00+00:00,1,1.6355581332086824,9.0,-7.364441866791317
2025-07-30 12:00:00+00:00,1,-155.77873387427357,9.0,-164.77873387427357
2025-07-30 16:00:00+00:00,1,24.698469475858477,9.0,15.698469475858477
2025-07-30 20:00:00+00:00,1,-125.4865197009051,9.0,-134.4865197009051
2025-07-31 00:00:00+00:00,1,-152.93528709301384,9.0,-161.93528709301384
2025-07-31 04:00:00+00:00,1,-153.55056216709542,9.0,-162.55056216709542
2025-07-31 08:00:00+00:00,1,-91.49061305752156,9.0,-100.49061305752156
2025-07-31 12:00:00+00:00,1,278.8126491232334,9.0,269.8126491232334
2025-07-31 16:00:00+00:00,1,-123.90332159456786,9.0,-132.90332159456784
2025-07-31 20:00:00+00:00,1,5.226255898302251,9.0,-3.7737441016977487
2025-08-01 00:00:00+00:00,1,-27.31533490373611,9.0,-36.315334903736115
2025-08-01 04:00:00+00:00,1,0.12367895474587817,9.0,-8.876321045254121
2025-08-01 08:00:00+00:00,1,75.28697126913586,9.0,66.28697126913586
2025-08-01 12:00:00+00:00,1,10.203752203471957,9.0,1.2037522034719572
2025-08-01 16:00:00+00:00,1,-14.579724062678892,9.0,-23.579724062678892
2025-08-01 20:00:00+00:00,1,66.3702010627758,9.0,57.370201062775806
2025-08-02 00:00:00+00:00,1,49.355589853445714,9.0,40.355589853445714
2025-08-02 04:00:00+00:00,1,54.20281502889503,9.0,45.20281502889503
2025-08-02 08:00:00+00:00,1,-41.79914502312603,9.0,-50.79914502312603
2025-08-02 12:00:00+00:00,1,-18.916125139774604,9.0,-27.916125139774604
2025-08-02 16:00:00+00:00,1,0.24592666729327495,9.0,-8.754073332706724
2025-08-02 20:00:00+00:00,1,-44.84885551983017,9.0,-53.84885551983017
2025-08-03 00:00:00+00:00,1,6.285762236392758,9.0,-2.714237763607242
2025-08-03 04:00:00+00:00,1,12.503709036401156,9.0,3.5037090364011565
2025-08-03 08:00:00+00:00,1,50.09409526157164,9.0,41.09409526157164
2025-08-03 12:00:00+00:00,1,-86.5467059898544,9.0,-95.5467059898544
2025-08-03 16:00:00+00:00,1,66.36279075247968,9.0,57.36279075247968
2025-08-03 20:00:00+00:00,1,13.754000303026055,9.0,4.754000303026055
2025-08-04 00:00:00+00:00,1,-67.44451983287992,9.0,-76.44451983287992
2025-08-04 04:00:00+00:00,1,48.26536085377036,9.0,39.26536085377036
2025-08-04 08:00:00+00:00,1,71.64700572361357,9.0,62.647005723613574
2025-08-04 12:00:00+00:00,1,-415.4405174623882,9.0,-424.4405174623882
2025-08-04 16:00:00+00:00,1,-188.6686181726901,9.0,-197.6686181726901
2025-08-04 20:00:00+00:00,1,55.555435655119844,9.0,46.555435655119844
2025-08-05 00:00:00+00:00,1,20.11062606951747,9.0,11.110626069517469
2025-08-05 04:00:00+00:00,1,-11.425396551503468,9.0,-20.425396551503468
2025-08-05 08:00:00+00:00,1,-39.66040553758078,9.0,-48.66040553758078
2025-08-05 12:00:00+00:00,1,-47.76637097193422,9.0,-56.76637097193422
2025-08-05 16:00:00+00:00,1,75.62607811918272,9.0,66.62607811918272
2025-08-05 20:00:00+00:00,1,-147.34123206745016,9.0,-156.34123206745016
2025-08-06 00:00:00+00:00,1,-4.513479153802919,9.0,-13.513479153802919
2025-08-06 04:00:00+00:00,1,-0.10955121292880246,9.0,-9.109551212928803
2025-08-06 08:00:00+00:00,1,33.72936256116666,9.0,24.72936256116666
2025-08-06 12:00:00+00:00,1,-7.416321319893863,9.0,-16.416321319893864
2025-08-06 16:00:00+00:00,1,0.0,0.0,0.0
2025-08-06 20:00:00+00:00,1,-68.88154290280072,9.0,-77.88154290280072
2025-08-07 00:00:00+00:00,1,37.90851367782194,9.0,28.908513677821936
2025-08-07 04:00:00+00:00,1,9.032055908834952,9.0,0.03205590883495191
2025-08-07 08:00:00+00:00,1,74.42959314502521,9.0,65.42959314502521
2025-08-07 12:00:00+00:00,1,80.02614980632246,9.0,71.02614980632246
2025-08-07 16:00:00+00:00,1,67.34483216870703,9.0,58.34483216870703
2025-08-07 20:00:00+00:00,1,0.0,0.0,0.0
2025-08-08 00:00:00+00:00,1,100.5606475915151,9.0,91.5606475915151
2025-08-08 04:00:00+00:00,1,0.0,0.0,0.0
2025-08-08 08:00:00+00:00,1,-22.84812271641799,9.0,-31.84812271641799
2025-08-08 12:00:00+00:00,1,-61.71916748020823,9.0,-70.71916748020823
2025-08-08 16:00:00+00:00,1,-101.62038117244641,9.0,-110.62038117244641
2025-08-08 20:00:00+00:00,1,-18.025590880231267,9.0,-27.025590880231267
2025-08-09 00:00:00+00:00,1,-140.96954624374882,9.0,-149.96954624374882
2025-08-09 04:00:00+00:00,1,87.11731043309919,9.0,78.11731043309919
2025-08-09 08:00:00+00:00,1,-83.02660294336752,9.0,-92.02660294336752
2025-08-09 12:00:00+00:00,1,-6.138394101262053,9.0,-15.138394101262053
2025-08-09 16:00:00+00:00,1,112.90484519517116,9.0,103.90484519517116
2025-08-09 20:00:00+00:00,1,-1.337181052673657,9.0,-10.337181052673657
2025-08-10 00:00:00+00:00,1,-159.3063538378238,9.0,-168.3063538378238
2025-08-10 04:00:00+00:00,1,-126.7583026836145,9.0,-135.7583026836145
2025-08-10 08:00:00+00:00,1,-45.22984246514431,9.0,-54.22984246514431
2025-08-10 12:00:00+00:00,1,200.82674742009283,9.0,191.82674742009283
2025-08-10 16:00:00+00:00,1,90.22498110403718,9.0,81.22498110403718
2025-08-10 20:00:00+00:00,1,31.301375818754938,9.0,22.301375818754938
2025-08-11 00:00:00+00:00,1,82.40576994836171,9.0,73.40576994836171
2025-08-11 04:00:00+00:00,1,111.32434236276714,9.0,102.32434236276714
2025-08-11 08:00:00+00:00,1,-17.031017892080914,9.0,-26.031017892080914
2025-08-11 12:00:00+00:00,1,449.8356852734508,9.0,440.8356852734508
2025-08-11 16:00:00+00:00,1,-145.96356728215957,9.0,-154.96356728215957
2025-08-11 20:00:00+00:00,1,72.07720378036497,9.0,63.07720378036497
2025-08-12 00:00:00+00:00,1,-19.22608766425489,9.0,-28.22608766425489
2025-08-12 04:00:00+00:00,1,137.61760909157653,9.0,128.61760909157653
2025-08-12 08:00:00+00:00,1,9.14081325272135,9.0,0.14081325272134926
2025-08-12 12:00:00+00:00,1,-21.82538534216384,9.0,-30.82538534216384
2025-08-12 16:00:00+00:00,1,199.02780355459302,9.0,190.02780355459302
2025-08-12 20:00:00+00:00,1,-131.50606594916314,9.0,-140.50606594916314
2025-08-13 00:00:00+00:00,1,18.065310011629624,9.0,9.065310011629624
2025-08-13 04:00:00+00:00,1,-85.11426348953863,9.0,-94.11426348953863
2025-08-13 08:00:00+00:00,1,185.4246948378717,9.0,176.4246948378717
2025-08-13 12:00:00+00:00,1,41.92436774922471,9.0,32.92436774922471
2025-08-13 16:00:00+00:00,1,61.84571275203601,9.0,52.84571275203601
2025-08-13 20:00:00+00:00,1,108.88902608086559,9.0,99.88902608086559
2025-08-14 00:00:00+00:00,1,54.20769454358503,9.0,45.20769454358503
2025-08-14 04:00:00+00:00,1,108.33478049844794,9.0,99.33478049844794
2025-08-14 08:00:00+00:00,1,59.940156837952436,9.0,50.940156837952436
2025-08-14 12:00:00+00:00,1,63.676598884545214,9.0,54.676598884545214
2025-08-14 16:00:00+00:00,1,11.318533250624235,9.0,2.3185332506242347
2025-08-14 20:00:00+00:00,1,89.68991028736963,9.0,80.68991028736963
2025-08-15 00:00:00+00:00,1,118.96165396285798,9.0,109.96165396285798
2025-08-15 04:00:00+00:00,1,113.35930791159443,9.0,104.35930791159443
2025-08-15 08:00:00+00:00,1,48.56173766485004,9.0,39.56173766485004
2025-08-15 12:00:00+00:00,1,-116.2887253210694,9.0,-125.2887253210694
2025-08-15 16:00:00+00:00,1,-48.66997673867005,9.0,-57.66997673867005
2025-08-15 20:00:00+00:00,1,-116.84472936134682,9.0,-125.84472936134682
2025-08-16 00:00:00+00:00,1,-74.4803527858319,9.0,-83.4803527858319
2025-08-16 04:00:00+00:00,1,67.0326083161302,9.0,58.032608316130194
2025-08-16 08:00:00+00:00,1,0.0,0.0,0.0
2025-08-16 12:00:00+00:00,1,-66.36339592656167,9.0,-75.36339592656167
2025-08-16 16:00:00+00:00,1,47.359090536397865,9.0,38.359090536397865
2025-08-16 20:00:00+00:00,1,16.777840451564703,9.0,7.777840451564703
2025-08-17 00:00:00+00:00,1,-47.429031910124806,9.0,-56.429031910124806
2025-08-17 04:00:00+00:00,1,-45.59841133939998,9.0,-54.59841133939998
2025-08-17 08:00:00+00:00,1,65.15139617368088,9.0,56.15139617368088
2025-08-17 12:00:00+00:00,1,-94.63403885786654,9.0,-103.63403885786654
2025-08-17 16:00:00+00:00,1,0.0,0.0,0.0
2025-08-17 20:00:00+00:00,1,28.469774132164126,9.0,19.469774132164126
2025-08-20 00:00:00+00:00,2,77.81652105972981,9.0,68.81652105972981
2025-08-20 04:00:00+00:00,2,-65.80562934931876,9.0,-74.80562934931876
2025-08-20 08:00:00+00:00,2,-99.35191867352009,9.0,-108.35191867352009
2025-08-20 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-20 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-20 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-21 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-21 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-21 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-21 12:00:00+00:00,2,69.55843559937206,9.0,60.55843559937206
2025-08-21 16:00:00+00:00,2,-36.07940190094229,9.0,-45.07940190094229
2025-08-21 20:00:00+00:00,2,-34.0965591539811,9.0,-43.0965591539811
2025-08-22 00:00:00+00:00,2,67.72012488342553,9.0,58.72012488342553
2025-08-22 04:00:00+00:00,2,131.83512173904006,9.0,122.83512173904006
2025-08-22 08:00:00+00:00,2,-79.72589077790425,9.0,-88.72589077790425
2025-08-22 12:00:00+00:00,2,349.07761314349824,9.0,340.07761314349824
2025-08-22 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-22 20:00:00+00:00,2,-42.487191885087256,9.0,-51.487191885087256
2025-08-23 00:00:00+00:00,2,-46.78939169826146,9.0,-55.78939169826146
2025-08-23 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-23 20:00:00+00:00,2,25.28129575168571,9.0,16.28129575168571
2025-08-24 00:00:00+00:00,2,49.57991104772004,9.0,40.57991104772004
2025-08-24 04:00:00+00:00,2,95.51928345273664,9.0,86.51928345273664
2025-08-24 08:00:00+00:00,2,84.27623439526342,9.0,75.27623439526342
2025-08-24 12:00:00+00:00,2,-69.31474861197967,9.0,-78.31474861197967
2025-08-24 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-24 20:00:00+00:00,2,77.50773856852172,9.0,68.50773856852172
2025-08-25 00:00:00+00:00,2,103.19182338920136,9.0,94.19182338920136
2025-08-25 04:00:00+00:00,2,-34.01882662897392,9.0,-43.01882662897392
2025-08-25 08:00:00+00:00,2,-22.696515784617354,9.0,-31.696515784617354
2025-08-25 12:00:00+00:00,2,-23.902606916264418,9.0,-32.90260691626442
2025-08-25 16:00:00+00:00,2,74.69993951848811,9.0,65.69993951848811
2025-08-25 20:00:00+00:00,2,-145.3093707229407,9.0,-154.3093707229407
2025-08-26 00:00:00+00:00,2,22.13056250177296,9.0,13.13056250177296
2025-08-26 04:00:00+00:00,2,-68.27644168466492,9.0,-77.27644168466492
2025-08-26 08:00:00+00:00,2,0.6257259656532177,9.0,-8.374274034346783
2025-08-26 12:00:00+00:00,2,-77.75583462299666,9.0,-86.75583462299666
2025-08-26 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-26 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 04:00:00+00:00,2,23.84369344151661,9.0,14.84369344151661
2025-08-27 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 12:00:00+00:00,2,19.844330118573772,9.0,10.844330118573772
2025-08-27 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-27 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-28 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-29 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-29 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-29 08:00:00+00:00,2,-17.276681681829388,9.0,-26.276681681829388
2025-08-29 12:00:00+00:00,2,-102.14367922820193,9.0,-111.14367922820193
2025-08-29 16:00:00+00:00,2,158.66484299101302,9.0,149.66484299101302
2025-08-29 20:00:00+00:00,2,94.96921515381541,9.0,85.96921515381541
2025-08-30 00:00:00+00:00,2,46.44270728201809,9.0,37.44270728201809
2025-08-30 04:00:00+00:00,2,71.12293672448318,9.0,62.12293672448318
2025-08-30 08:00:00+00:00,2,27.796327827248206,9.0,18.796327827248206
2025-08-30 12:00:00+00:00,2,39.684846944476234,9.0,30.684846944476234
2025-08-30 16:00:00+00:00,2,0.0,0.0,0.0
2025-08-30 20:00:00+00:00,2,0.0,0.0,0.0
2025-08-31 00:00:00+00:00,2,0.0,0.0,0.0
2025-08-31 04:00:00+00:00,2,0.0,0.0,0.0
2025-08-31 08:00:00+00:00,2,0.0,0.0,0.0
2025-08-31 12:00:00+00:00,2,0.0,0.0,0.0
2025-08-31 16:00:00+00:00,2,-31.138582954352614,9.0,-40.138582954352614
2025-08-31 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-01 00:00:00+00:00,2,16.392404952479637,9.0,7.392404952479637
2025-09-01 04:00:00+00:00,2,27.15532941602874,9.0,18.15532941602874
2025-09-01 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-01 12:00:00+00:00,2,2.4542709543444454,9.0,-6.545729045655555
2025-09-01 16:00:00+00:00,2,-47.983936232878136,9.0,-56.983936232878136
2025-09-01 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 00:00:00+00:00,2,126.9849124334277,9.0,117.9849124334277
2025-09-02 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-02 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-03 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-03 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-03 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-03 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-03 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-03 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-04 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-04 04:00:00+00:00,2,-54.56132060789506,9.0,-63.56132060789506
2025-09-04 08:00:00+00:00,2,66.168773394026,9.0,57.168773394026005
2025-09-04 12:00:00+00:00,2,100.21879830481103,9.0,91.21879830481103
2025-09-04 16:00:00+00:00,2,-162.130045252396,9.0,-171.130045252396
2025-09-04 20:00:00+00:00,2,37.137912999902206,9.0,28.137912999902206
2025-09-05 00:00:00+00:00,2,2.2469271895829013,9.0,-6.753072810417098
2025-09-05 04:00:00+00:00,2,-67.62298223594247,9.0,-76.62298223594247
2025-09-05 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-05 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-05 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-05 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-06 00:00:00+00:00,2,55.60032744098509,9.0,46.60032744098509
2025-09-06 04:00:00+00:00,2,11.503780345576793,9.0,2.503780345576793
2025-09-06 08:00:00+00:00,2,31.24915920153931,9.0,22.24915920153931
2025-09-06 12:00:00+00:00,2,-43.606339619514515,9.0,-52.606339619514515
2025-09-06 16:00:00+00:00,2,-47.25446104063446,9.0,-56.25446104063446
2025-09-06 20:00:00+00:00,2,-256.2356168688134,9.0,-265.2356168688134
2025-09-07 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-07 04:00:00+00:00,2,-80.31256449702782,9.0,-89.31256449702782
2025-09-07 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-07 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-07 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-07 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-08 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-08 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-08 08:00:00+00:00,2,0.8477100697120571,9.0,-8.152289930287942
2025-09-08 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-08 16:00:00+00:00,2,-648.5539950168333,9.0,-657.5539950168333
2025-09-08 20:00:00+00:00,2,554.443535592578,9.0,545.443535592578
2025-09-09 00:00:00+00:00,2,1682.2158829843358,9.0,1673.2158829843358
2025-09-09 04:00:00+00:00,2,-272.16703574051473,9.0,-281.16703574051473
2025-09-09 08:00:00+00:00,2,917.2177004266871,9.0,908.2177004266871
2025-09-09 12:00:00+00:00,2,-514.8199640095338,9.0,-523.8199640095338
2025-09-09 16:00:00+00:00,2,12.070920719299615,9.0,3.0709207192996146
2025-09-09 20:00:00+00:00,2,307.7364118202013,9.0,298.7364118202013
2025-09-10 00:00:00+00:00,2,-43.34156157773798,9.0,-52.34156157773798
2025-09-10 04:00:00+00:00,2,136.11716130839872,9.0,127.11716130839872
2025-09-10 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-10 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-10 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-10 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-11 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-11 04:00:00+00:00,2,189.1838967770285,9.0,180.1838967770285
2025-09-11 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-11 12:00:00+00:00,2,167.02175382461508,9.0,158.02175382461508
2025-09-11 16:00:00+00:00,2,3.560370833547528,9.0,-5.439629166452471
2025-09-11 20:00:00+00:00,2,55.577947551632285,9.0,46.577947551632285
2025-09-12 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-12 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-12 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-12 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-12 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-12 20:00:00+00:00,2,18.083764533987367,9.0,9.083764533987367
2025-09-13 00:00:00+00:00,2,-8.017044120820284,9.0,-17.017044120820284
2025-09-13 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-13 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-13 12:00:00+00:00,2,61.57600842920445,9.0,52.57600842920445
2025-09-13 16:00:00+00:00,2,80.51379328581038,9.0,71.51379328581038
2025-09-13 20:00:00+00:00,2,95.45765348408881,9.0,86.45765348408881
2025-09-14 00:00:00+00:00,2,97.22697563799673,9.0,88.22697563799673
2025-09-14 04:00:00+00:00,2,28.244844131477283,9.0,19.244844131477283
2025-09-14 08:00:00+00:00,2,-111.88288562668555,9.0,-120.88288562668555
2025-09-14 12:00:00+00:00,2,-25.30863216961804,9.0,-34.308632169618036
2025-09-14 16:00:00+00:00,2,62.45214550514832,9.0,53.45214550514832
2025-09-14 20:00:00+00:00,2,29.833716378729545,9.0,20.833716378729545
2025-09-15 00:00:00+00:00,2,-24.765278078149183,9.0,-33.76527807814918
2025-09-15 04:00:00+00:00,2,-19.76879930029613,9.0,-28.76879930029613
2025-09-15 08:00:00+00:00,2,-101.55159733199656,9.0,-110.55159733199656
2025-09-15 12:00:00+00:00,2,145.92770571004206,9.0,136.92770571004206
2025-09-15 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-15 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-16 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-16 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-16 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-16 12:00:00+00:00,2,122.76683749854864,9.0,113.76683749854864
2025-09-16 16:00:00+00:00,2,0.0,0.0,0.0
2025-09-16 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-17 00:00:00+00:00,2,0.0,0.0,0.0
2025-09-17 04:00:00+00:00,2,0.0,0.0,0.0
2025-09-17 08:00:00+00:00,2,0.0,0.0,0.0
2025-09-17 12:00:00+00:00,2,0.0,0.0,0.0
2025-09-17 16:00:00+00:00,2,-18.311891313291458,9.0,-27.311891313291458
2025-09-17 20:00:00+00:00,2,376.1993387505358,9.0,367.1993387505358
2025-09-18 00:00:00+00:00,2,-216.95577608989038,9.0,-225.95577608989038
2025-09-18 04:00:00+00:00,2,-97.34926459836488,9.0,-106.34926459836488
2025-09-18 08:00:00+00:00,2,53.45648855584154,9.0,44.45648855584154
2025-09-18 12:00:00+00:00,2,-72.28898979882919,9.0,-81.28898979882919
2025-09-18 16:00:00+00:00,2,-295.6712295289162,9.0,-304.6712295289162
2025-09-18 20:00:00+00:00,2,0.0,0.0,0.0
2025-09-21 00:00:00+00:00,3,0.0,0.0,0.0
2025-09-21 04:00:00+00:00,3,49.13928875766461,9.0,40.13928875766461
2025-09-21 08:00:00+00:00,3,-87.42496013247796,9.0,-96.42496013247796
2025-09-21 12:00:00+00:00,3,46.22183307937146,9.0,37.22183307937146
2025-09-21 16:00:00+00:00,3,73.86249311629234,9.0,64.86249311629234
2025-09-21 20:00:00+00:00,3,-49.8460693864488,9.0,-58.8460693864488
2025-09-22 00:00:00+00:00,3,42.96679123449495,9.0,33.96679123449495
2025-09-22 04:00:00+00:00,3,0.0,0.0,0.0
2025-09-22 08:00:00+00:00,3,20.574632535022406,9.0,11.574632535022406
2025-09-22 12:00:00+00:00,3,74.04946180492179,9.0,65.04946180492179
2025-09-22 16:00:00+00:00,3,175.92774172024474,9.0,166.92774172024474
2025-09-22 20:00:00+00:00,3,0.0,0.0,0.0
2025-09-23 00:00:00+00:00,3,5.969285936296082,9.0,-3.0307140637039183
2025-09-23 04:00:00+00:00,3,28.156909408630803,9.0,19.156909408630803
2025-09-23 08:00:00+00:00,3,59.1360095737022,9.0,50.1360095737022
