P1,P2
0.5703672913410262,-1.5480428798804409
0.14665020750837404,-0.7969407255738877
0.5814894824846785,-1.1175071200494016
0.8048660735533135,0.4057360341239819
-0.3572218186898414,-1.2346855422401788
-0.8125617882951868,-0.6640314903161048
0.10906479978458072,0.7517843811526522
-1.0003323935092008,0.4477009430199187
0.9513213748159064,0.8397270954849714
-0.815787977872809,0.1762698567228346
0.4988317868125021,1.2493998758662856
0.5833072822934111,0.8098815799407965
-1.0534444966812668,0.9048862617630986
-1.8788435392610912,0.4449424966979184
0.18647293331186868,-2.2359186822641965
-0.2037296155078662,-0.6884978087629191
-0.6139502648669155,0.9774566261504409
-0.9817268128315266,0.15409026130145947
-1.634057308994931,0.3121268024656678
0.606547668167152,0.9805156079881792
1.696793401283453,1.9883860821815762
-0.25517033534422173,-0.36280793171684766
0.4786072081770912,-1.4390808414813652
-1.5171850971139342,-0.9340088683647806
-0.7205844360019422,-0.2714294390923977
-0.4438040151587048,-1.5012239236613276
-0.764224889504871,-1.2652693536796167
1.3425466498171954,1.1331889785647076
1.8194432036875896,-0.3577820068403827
-1.5594026783533566,-0.10231569705006852
0.12780576979956257,-0.3473803836795715
-1.6046393191913195,-0.5698740153419267
1.1385180732321838,0.08011584908416024
-1.335821882025899,1.539058796810052
-1.3158659045996293,0.025215116708447602
-2.19313421041805,-0.9925803460722162
-0.5199988684096225,-0.7725501311032344
-1.6257559965373667,-1.5094517577821722
-1.7995373226693692,-0.6597056711262818
-0.4052160196233273,1.271217754202176
-0.940423335747136,-0.813244165038287
0.028207769020460294,-1.194552046592965
-0.6192357586791407,-0.20187243677725517
-2.2678495361682094,-1.19217059409585
-1.0940161220743623,-1.1026114349413134
0.9970205139566595,-0.2771687138497225
0.8503731413684031,0.22714922131677343
-0.7002537331452168,0.4525209566692001
0.009252575967322877,-0.3049794627219442
-0.18302975400623148,-1.0401139777551618
1.720924675945982,-0.11490668450557102
2.1339140457899908,-0.7497499001688608
-1.863724473306398,1.0220394089470732
-0.03823486320853778,0.14617828879816772
-0.18737866444474746,0.11820068639110543
-1.5569717508837218,-0.23305074794733027
0.38666818625200156,-0.1502114457411309
1.2398301525040203,-2.16533340899644
-1.1756246120622762,-1.616233526080692
-1.1513375700396562,0.255247465436349
-1.522190682580064,-0.3838724653895848
-0.6633399888357399,-1.6723578781970776
0.5978328166377003,-1.277306899723858
0.22091486369107116,0.8132059330161041
2.6434101420162017,0.5026091222920687
-0.8383268417727764,-3.432575968302245
-0.6991754562553482,-0.33143132803010666
-1.126291752707154,-0.15644397995334816
1.662809406105883,1.2357570716780224
-0.9256717798948892,0.7472658170378901
-0.44098949410372695,-0.26045092202785
-0.08878168293030803,-0.04670274680589988
-1.3138403044931584,-0.8469669180742913
0.20190703626571008,2.1885427457610134
-0.352740478104928,-1.0239239297003015
-1.97267453347644,1.923068581400109
1.0906099853545144,-0.9684416313290528
-1.3671719113311593,1.6402689105881887
-0.18305388212916887,1.3620138611590389
-1.3984472329800446,-1.9371598525476876
-1.812574145838171,-2.3815602899324273
1.2347110454704364,-1.8496424767351753
-1.0518390276924008,0.8239476579243167
0.151355271594149,-0.5887883037106901
-1.7526509764482445,-0.0569182203408429
-0.2527178503193918,-1.5319442542667814
0.4494766950250345,-0.27719141956501686
0.3464386176182297,-0.6174238129808343
0.09229827218153035,0.22605677734390983
-0.7793480425118169,1.0228421594701873
-0.7381805730924148,0.4079216902254658
1.523771464486593,-0.3525540137515432
-0.9250575316279832,0.3535500535171812
-0.40641204561448957,2.535204096540529
0.9291735283507345,-1.0280533079890102
0.19123194370870691,1.3247407377446485
-1.2577730742637838,0.9010437067327552
-0.8430080387335622,-0.4552043231468355
1.180751758833422,-0.3695662145510758
-0.7049411850748726,-3.431295200222443
