P1,P2
-0.23475983363956962,-0.34931653255410383
0.11570225345374588,-0.5262898996102633
0.7268622011391792,-0.4846510681348661
0.36913642406104785,1.6169392332892867
-1.084643153103765,0.3206248383298988
-0.5868249376645602,-1.2006976366700544
-1.456978616500321,-0.11720903717218506
0.7933408784186532,-1.3669707624664866
-0.7880118649157996,1.1983487182539225
-0.19440220263789948,-2.364934856920378
-1.2909604121860223,-1.7664053851859727
0.23852545643838724,-0.9093868014031197
-0.377057373591953,-2.428845545604203
0.8720982782237529,-1.125241650466634
0.9217050783590702,-0.26675311325590517
-0.0817575105153537,-0.8265634516806154
0.6723449915360776,-0.29092596348573635
-0.6676976925991043,-0.8449167321908366
0.7238388964224813,-0.21089313139092677
-0.5762918686166116,-1.840754103907911
-0.04000479978601347,-1.6578260600027357
-0.18656023354156542,-1.9189102164971585
-1.413962863990694,1.2990082920086814
0.7172207134380965,-1.3849579745511775
0.00032872224384993887,-1.3235440652338715
-0.08479236312706553,0.14410700600809706
0.1438402870034646,-0.0528736882992157
-0.3844943007289336,0.45668202433269134
-0.359892736087576,-3.025924955309079
-1.3419824012717305,-0.14491377620839266
-1.1040095114642254,-1.5412832342743803
-0.3759675910462213,2.7178505975909846
0.11367442365342012,-1.2711355436595033
-2.017130116930451,-0.6352220694812019
-1.0547907085002164,-0.1427209810884894
-0.5454611182758426,-0.8284018765837305
-1.3731437480621334,-0.9255238740391464
-0.6991068687761149,-1.2620070469537223
-1.401207525038322,-0.5855043782002893
1.9197071491337374,0.8156035487796577
-2.956403898706536,0.9408569459848816
-0.3247776598308399,0.6235867853920998
1.8779205406752646,-2.1145615287559294
-0.8996338809428407,-0.657000804658399
-1.5192800909238642,0.48550869267835056
-2.1562152013845375,0.66365079260847
1.0646894715382007,-1.9876429069022576
0.7907487781980039,0.33279662433506607
-1.3375720832092999,-0.19920940014871985
-0.6720521556759702,0.016002525696278417
0.34735230911001375,-1.2940196463744518
-1.1053466736404647,-2.013052261041796
-0.7617962028586187,-1.2050321805973538
0.6742752501671027,1.8979901390503338
1.516817884074677,-2.3725889636482447
-0.7348477420961841,-3.0052104351216467
0.5437165638248488,-0.12393351403017336
0.6620922535338266,-1.3675154749967953
-2.361772763347935,-0.24227707354875258
-0.35601941277801563,1.5500496181601429
-0.13643868321273817,-1.3035374512715985
-1.742567467436129,0.02740272842364363
-1.1197665200185187,-0.39707788837465663
-0.15776882774833045,-0.5094811359553277
1.2668026851534706,-0.5421178866372872
-0.03961437999544169,-1.3414900381791892
-1.2522456679073872,-0.6904666105368443
0.7194262545573116,-0.5259125452474253
-1.2669553212777431,0.29323542425010424
-0.3409488931678028,-1.153673630946994
0.1576567282689958,-1.501218533182489
0.11124726920914335,0.9012773745191248
0.6461678301493238,-1.0958632818419798
0.2387856790733186,-1.3080656828554136
1.3680810250718896,-1.0240050182696272
-1.1282616445048377,-1.6410137893650596
1.2989024846910204,-0.30627912053533557
0.15838076870175466,-0.06956577852610245
-0.7349989763341316,-0.660367794561655
1.4551236973946462,1.84733679719849
1.863762694084371,0.5580605916359399
0.2684125766349745,1.0527490079441801
0.08868113149857339,-1.3956317475265685
0.8005309405900893,-0.6286692122341286
-2.267292813679805,2.7065991565034966
-0.21249663255421258,0.42320880595233684
-0.956704622582446,-4.038990342616577
-1.4135325885237244,-1.9275450361697706
0.21160275685758037,-2.898789891325989
-0.657886464503316,1.6364293118028514
1.097894083493767,1.3213393402920472
-0.10155734882505589,-1.3034011768518519
0.25574425765252046,-0.32136111033986803
0.06737014505524978,1.2040405793387041
-1.9254823584253533,-0.247434570184132
1.8627972146761151,-0.1801173141483713
1.3072352910170222,1.9681159893988804
-1.974794395227769,0.5829295926458515
-1.5214797470097077,0.2713810855781012
1.7452244323231632,-1.1874736269697577
