time,fold,gross_pnl_bps,cost_bps,net_pnl_bps,turnover,gross_exposure,n_long_total,n_short_total,n_symbols
2025-07-19 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-19 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-19 08:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-19 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-19 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-19 20:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-20 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-20 04:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,3,1,4
2025-07-20 08:00:00+00:00,1,28.47250531048433,0.0,28.47250531048433,0.0,0.3333333333333333,3,1,4
2025-07-20 12:00:00+00:00,1,-0.7524002319736702,0.0,-0.7524002319736702,0.0,0.3333333333333333,3,1,4
2025-07-20 16:00:00+00:00,1,-30.580135760101616,0.0,-30.580135760101616,0.0,0.3333333333333333,3,1,4
2025-07-20 20:00:00+00:00,1,23.340684219747555,0.0,23.340684219747555,0.0,0.3333333333333333,3,1,4
2025-07-21 00:00:00+00:00,1,-10.121347265885221,0.0,-10.121347265885221,0.0,0.3333333333333333,3,1,4
2025-07-21 04:00:00+00:00,1,-39.85004148671314,0.75,-40.60004148671314,0.3333333333333333,0.0,0,0,0
2025-07-21 08:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,2,1,3
2025-07-21 12:00:00+00:00,1,-8.540414423126563,0.7500000000000001,-9.290414423126563,0.33333333333333337,0.6666666666666666,3,3,6
2025-07-21 16:00:00+00:00,1,-27.540290846448045,0.7499999999999998,-28.290290846448045,0.33333333333333326,1.0,3,4,7
2025-07-21 20:00:00+00:00,1,97.08045793597788,0.75,96.33045793597788,0.3333333333333333,1.3333333333333333,3,4,7
2025-07-22 00:00:00+00:00,1,-51.34253981452301,0.7499999999999998,-52.09253981452301,0.33333333333333326,1.6666666666666665,3,4,7
2025-07-22 04:00:00+00:00,1,0.7921474152531971,0.75,0.042147415253197096,0.3333333333333333,1.9999999999999998,4,4,8
2025-07-22 08:00:00+00:00,1,-3.895432910892662,1.1249999999999998,-5.020432910892662,0.4999999999999999,1.9999999999999998,4,3,7
2025-07-22 12:00:00+00:00,1,-19.40569545796606,0.8749999999999998,-20.28069545796606,0.3888888888888888,1.9999999999999998,3,3,6
2025-07-22 16:00:00+00:00,1,102.95495525241296,0.8750000000000001,102.07995525241296,0.38888888888888895,1.9999999999999998,3,3,6
2025-07-22 20:00:00+00:00,1,468.28542860114607,0.8749999999999997,467.41042860114607,0.38888888888888873,1.9999999999999998,3,3,6
2025-07-23 00:00:00+00:00,1,19.779984113926414,0.3750000000000003,19.404984113926414,0.1666666666666668,2.0,3,3,6
2025-07-23 04:00:00+00:00,1,-34.404963751316856,1.125,-35.529963751316856,0.5,2.0,2,3,5
2025-07-23 08:00:00+00:00,1,191.8638086354177,1.1249999999999998,190.7388086354177,0.4999999999999999,1.9999999999999998,1,3,4
2025-07-23 12:00:00+00:00,1,-71.31414786577601,0.7500000000000001,-72.06414786577601,0.33333333333333337,1.6666666666666665,1,3,4
2025-07-23 16:00:00+00:00,1,94.05479617869089,0.7499999999999996,93.30479617869089,0.33333333333333315,1.3333333333333333,1,3,4
2025-07-23 20:00:00+00:00,1,48.60403385634343,0.75,47.85403385634343,0.3333333333333333,1.0,1,2,3
2025-07-24 00:00:00+00:00,1,-76.38499678810092,0.75,-77.13499678810092,0.3333333333333333,0.6666666666666666,1,1,2
2025-07-24 04:00:00+00:00,1,0.4911748008785821,0.75,-0.2588251991214179,0.3333333333333333,0.3333333333333333,1,1,2
2025-07-24 08:00:00+00:00,1,18.34251436032274,0.75,17.59251436032274,0.3333333333333333,0.0,0,0,0
2025-07-24 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-24 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-24 20:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-25 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-25 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-25 08:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-25 12:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,1,2,3
2025-07-25 16:00:00+00:00,1,-26.316638037212535,0.0,-26.316638037212535,0.0,0.3333333333333333,1,2,3
2025-07-25 20:00:00+00:00,1,-7.587276847374916,0.0,-7.587276847374916,0.0,0.3333333333333333,1,2,3
2025-07-26 00:00:00+00:00,1,-46.94339308762968,0.0,-46.94339308762968,0.0,0.3333333333333333,1,2,3
2025-07-26 04:00:00+00:00,1,29.552091734773093,0.7500000000000001,28.802091734773093,0.33333333333333337,0.6666666666666666,2,2,4
2025-07-26 08:00:00+00:00,1,-57.05442063362025,0.7499999999999998,-57.80442063362025,0.33333333333333326,0.9999999999999999,2,2,4
2025-07-26 12:00:00+00:00,1,-115.73115418187106,1.125,-116.85615418187106,0.5,0.9999999999999999,2,2,4
2025-07-26 16:00:00+00:00,1,-78.28612494193695,0.0,-78.28612494193695,0.0,0.9999999999999999,2,2,4
2025-07-26 20:00:00+00:00,1,58.90430429903099,0.7499999999999998,58.15430429903099,0.33333333333333326,1.3333333333333333,3,2,5
2025-07-27 00:00:00+00:00,1,-247.41464151920204,0.7499999999999998,-248.16464151920204,0.33333333333333326,1.6666666666666665,3,2,5
2025-07-27 04:00:00+00:00,1,75.86871942368931,1.1249999999999998,74.74371942368931,0.49999999999999994,1.6666666666666665,3,3,6
2025-07-27 08:00:00+00:00,1,149.75851791136327,1.125,148.63351791136327,0.5,1.6666666666666665,2,4,6
2025-07-27 12:00:00+00:00,1,-50.72242457642208,0.375,-51.09742457642208,0.16666666666666666,1.6666666666666665,2,3,5
2025-07-27 16:00:00+00:00,1,-38.02335848579737,0.7500000000000001,-38.77335848579737,0.33333333333333337,2.0,3,4,7
2025-07-27 20:00:00+00:00,1,91.46886248731532,0.7500000000000001,90.71886248731532,0.33333333333333337,1.6666666666666665,3,4,7
2025-07-28 00:00:00+00:00,1,89.55005078353807,0.7499999999999998,88.80005078353807,0.33333333333333326,1.3333333333333333,3,4,7
2025-07-28 04:00:00+00:00,1,30.86677460250163,0.875,29.99177460250163,0.3888888888888889,1.3333333333333333,3,3,6
2025-07-28 08:00:00+00:00,1,-29.937819885562888,1.1249999999999998,-31.062819885562888,0.4999999999999999,1.3333333333333333,3,4,7
2025-07-28 12:00:00+00:00,1,-23.507306314382106,1.25,-24.757306314382106,0.5555555555555556,1.3333333333333333,3,4,7
2025-07-28 16:00:00+00:00,1,10.685853044573015,0.7499999999999996,9.935853044573015,0.33333333333333315,1.0,3,3,6
2025-07-28 20:00:00+00:00,1,-89.7226593888216,0.0,-89.7226593888216,0.0,1.0,3,3,6
2025-07-29 00:00:00+00:00,1,6.406408072425956,0.0,6.406408072425956,0.0,1.0,3,3,6
2025-07-29 04:00:00+00:00,1,32.05771265602057,0.7500000000000001,31.30771265602057,0.33333333333333337,0.6666666666666666,2,3,5
2025-07-29 08:00:00+00:00,1,-54.873602834334214,0.7500000000000001,-55.623602834334214,0.33333333333333337,0.3333333333333333,1,3,4
2025-07-29 12:00:00+00:00,1,20.093282601350893,0.75,19.343282601350893,0.3333333333333333,0.0,0,0,0
2025-07-29 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-29 20:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-30 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-30 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-30 08:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-30 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-30 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-07-30 20:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,3,1,4
2025-07-31 00:00:00+00:00,1,2.661384690739407,0.7500000000000001,1.911384690739407,0.33333333333333337,0.6666666666666666,3,2,5
2025-07-31 04:00:00+00:00,1,-33.06081765244953,0.75,-33.81081765244953,0.3333333333333333,1.0,3,3,6
2025-07-31 08:00:00+00:00,1,-17.840127945724966,0.75,-18.590127945724966,0.3333333333333333,1.3333333333333333,3,3,6
2025-07-31 12:00:00+00:00,1,63.5515826795515,0.75,62.8015826795515,0.3333333333333333,1.6666666666666665,3,3,6
2025-07-31 16:00:00+00:00,1,172.1914233914411,0.7500000000000001,171.4414233914411,0.33333333333333337,2.0,3,3,6
2025-07-31 20:00:00+00:00,1,-78.97462174657127,0.75,-79.72462174657127,0.3333333333333333,1.6666666666666667,2,3,5
2025-08-01 00:00:00+00:00,1,-145.3563492343698,0.7500000000000002,-146.1063492343698,0.3333333333333334,1.3333333333333333,2,3,5
2025-08-01 04:00:00+00:00,1,-50.80976851487714,0.7499999999999998,-51.55976851487714,0.33333333333333326,1.0,1,3,4
2025-08-01 08:00:00+00:00,1,-28.539265090223118,0.7500000000000001,-29.289265090223118,0.33333333333333337,0.6666666666666666,1,3,4
2025-08-01 12:00:00+00:00,1,7.005239750267574,0.75,6.255239750267574,0.3333333333333333,0.3333333333333333,1,3,4
2025-08-01 16:00:00+00:00,1,17.812913978363408,0.75,17.062913978363408,0.3333333333333333,0.0,0,0,0
2025-08-01 20:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-02 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-02 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-02 08:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-02 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-02 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-02 20:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-03 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-03 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-03 08:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-03 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-03 16:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,2,3,5
2025-08-03 20:00:00+00:00,1,-8.801189020837565,0.75,-9.551189020837565,0.3333333333333333,0.6666666666666666,2,3,5
2025-08-04 00:00:00+00:00,1,-19.182332310887347,0.75,-19.932332310887347,0.3333333333333333,0.9999999999999999,3,3,6
2025-08-04 04:00:00+00:00,1,15.977638931896458,0.0,15.977638931896458,0.0,0.9999999999999999,3,3,6
2025-08-04 08:00:00+00:00,1,26.31996031752411,0.75,25.56996031752411,0.3333333333333333,1.3333333333333333,3,4,7
2025-08-04 12:00:00+00:00,1,1.8217663423526531,0.0,1.8217663423526531,0.0,1.3333333333333333,3,4,7
2025-08-04 16:00:00+00:00,1,24.371450960129803,0.7499999999999998,23.621450960129803,0.33333333333333326,1.0,3,4,7
2025-08-04 20:00:00+00:00,1,15.919965641717635,0.75,15.169965641717635,0.3333333333333333,0.6666666666666666,3,4,7
2025-08-05 00:00:00+00:00,1,13.747092275585198,0.75,12.997092275585198,0.3333333333333333,0.3333333333333333,1,3,4
2025-08-05 04:00:00+00:00,1,-5.4814641428468285,0.0,-5.4814641428468285,0.0,0.3333333333333333,1,3,4
2025-08-05 08:00:00+00:00,1,-16.743718256371235,0.75,-17.493718256371235,0.3333333333333333,0.0,0,0,0
2025-08-05 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-05 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-05 20:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-06 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-06 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-06 08:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-06 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-06 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-06 20:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,2,1,3
2025-08-07 00:00:00+00:00,1,5.968261900832314,0.75,5.218261900832314,0.3333333333333333,0.6666666666666666,3,3,6
2025-08-07 04:00:00+00:00,1,11.31213582442247,0.7500000000000001,10.56213582442247,0.33333333333333337,1.0,3,3,6
2025-08-07 08:00:00+00:00,1,-30.80314820522893,0.7500000000000001,-31.55314820522893,0.33333333333333337,1.3333333333333333,3,3,6
2025-08-07 12:00:00+00:00,1,43.570149798485275,0.0,43.570149798485275,0.0,1.3333333333333333,3,3,6
2025-08-07 16:00:00+00:00,1,-108.12198117690961,0.0,-108.12198117690961,0.0,1.3333333333333333,3,3,6
2025-08-07 20:00:00+00:00,1,-156.91057218658042,0.7500000000000001,-157.66057218658042,0.33333333333333337,1.3333333333333333,3,3,6
2025-08-08 00:00:00+00:00,1,-27.676990634044145,0.8749999999999999,-28.551990634044145,0.38888888888888884,1.3333333333333333,3,3,6
2025-08-08 04:00:00+00:00,1,109.61158915864536,1.0,108.61158915864536,0.4444444444444444,1.3333333333333333,4,3,7
2025-08-08 08:00:00+00:00,1,48.272422200810105,1.0000000000000002,47.272422200810105,0.4444444444444446,1.3333333333333335,3,2,5
2025-08-08 12:00:00+00:00,1,-117.8189658480579,0.75,-118.5689658480579,0.3333333333333333,1.6666666666666667,3,2,5
2025-08-08 16:00:00+00:00,1,-206.33562461618814,0.75,-207.08562461618814,0.3333333333333333,2.0,3,3,6
2025-08-08 20:00:00+00:00,1,118.26572243430957,0.7500000000000004,117.51572243430957,0.33333333333333354,2.0,3,3,6
2025-08-09 00:00:00+00:00,1,-95.28604207313526,0.5,-95.78604207313526,0.22222222222222224,2.0,3,3,6
2025-08-09 04:00:00+00:00,1,-153.7807880157797,1.0000000000000002,-154.7807880157797,0.44444444444444453,1.9999999999999998,4,3,7
2025-08-09 08:00:00+00:00,1,74.26142778471021,0.9999999999999997,73.26142778471021,0.4444444444444443,2.0,3,3,6
2025-08-09 12:00:00+00:00,1,67.03090130019116,0.8750000000000001,66.15590130019116,0.38888888888888895,1.9999999999999998,4,3,7
2025-08-09 16:00:00+00:00,1,28.50337307143411,1.25,27.25337307143411,0.5555555555555556,1.9999999999999998,4,3,7
2025-08-09 20:00:00+00:00,1,-0.756683909845302,0.75,-1.506683909845302,0.3333333333333333,2.0,4,3,7
2025-08-10 00:00:00+00:00,1,111.15916171472327,0.7500000000000003,110.40916171472327,0.3333333333333335,1.9999999999999998,5,4,9
2025-08-10 04:00:00+00:00,1,-139.10990692690652,1.2499999999999998,-140.35990692690652,0.5555555555555555,2.0,4,3,7
2025-08-10 08:00:00+00:00,1,-124.55155197606865,0.7500000000000003,-125.30155197606865,0.3333333333333335,1.9999999999999998,5,3,8
2025-08-10 12:00:00+00:00,1,-292.6159667444824,0.7499999999999998,-293.3659667444824,0.33333333333333326,1.6666666666666665,5,3,8
2025-08-10 16:00:00+00:00,1,226.16158473526193,0.7499999999999998,225.41158473526193,0.33333333333333326,1.3333333333333333,4,3,7
2025-08-10 20:00:00+00:00,1,-174.24959333795152,1.1250000000000002,-175.37459333795152,0.5000000000000001,1.3333333333333333,4,4,8
2025-08-11 00:00:00+00:00,1,-40.89833970782456,1.0,-41.89833970782456,0.4444444444444445,1.3333333333333333,2,4,6
2025-08-11 04:00:00+00:00,1,-66.6903031832911,0.5,-67.1903031832911,0.2222222222222222,1.3333333333333333,2,3,5
2025-08-11 08:00:00+00:00,1,-33.09502574339299,0.625,-33.72002574339299,0.2777777777777778,1.3333333333333333,3,3,6
2025-08-11 12:00:00+00:00,1,32.53342596707783,0.0,32.53342596707783,0.0,1.3333333333333333,3,3,6
2025-08-11 16:00:00+00:00,1,3.1628941928553633,0.0,3.1628941928553633,0.0,1.3333333333333333,3,3,6
2025-08-11 20:00:00+00:00,1,-103.2376504935101,0.75,-103.9876504935101,0.3333333333333333,1.0,3,3,6
2025-08-12 00:00:00+00:00,1,-15.789818528314303,0.75,-16.539818528314303,0.3333333333333333,0.6666666666666666,2,3,5
2025-08-12 04:00:00+00:00,1,6.21853551459806,0.7500000000000001,5.46853551459806,0.33333333333333337,0.3333333333333333,2,3,5
2025-08-12 08:00:00+00:00,1,-12.749913490917482,0.75,-13.499913490917482,0.3333333333333333,0.0,0,0,0
2025-08-12 12:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-12 16:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2025-08-12 20:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,2,1,3
2025-08-13 00:00:00+00:00,1,44.165456244846325,0.0,44.165456244846325,0.0,0.3333333333333333,2,1,3
2025-08-13 04:00:00+00:00,1,-0.13829886575157868,0.0,-0.13829886575157868,0.0,0.3333333333333333,2,1,3
2025-08-13 08:00:00+00:00,1,38.136060925326916,0.0,38.136060925326916,0.0,0.3333333333333333,2,1,3
2025-08-13 12:00:00+00:00,1,55.74795683536176,0.0,55.74795683536176,0.0,0.3333333333333333,2,1,3
