net_sharpe,ci_lo,ci_hi,net_bps,rho,folds_pos,pl_p95,structure,frozen
1.991322071195242,-0.1663189768737,4.200941490861088,44.32908520075661,0.709090909090909,6,1.0470955235194397,twogrp_equal,True
2.1934668417591636,0.46493333884728577,4.5243871222070995,49.629917956334985,0.7696969696969697,7,1.0470955235194397,sigstable3,True
3.214159465459552,1.5863118999553651,4.884299238371822,80.14950722489972,0.7818181818181817,7,,twogrp_ridge_nest,False
2.2932881835118533,0.5538862288101761,4.545130532582747,53.0971966940948,0.6727272727272726,8,,ref_insample,False
-3.5233930676586316,-5.498788283018739,-1.9879061396542188,-89.34717126725742,-0.4666666666666666,1,,null_signed_eq,False
