excl_fold,sharpe,delta
1,0.38886603082351856,-0.8165101564066308
2,1.532168441357714,0.3267922541275645
3,0.8317278244265168,-0.37364836280363256
4,1.3264230687681149,0.1210468815379655
5,1.5380151101277193,0.3326389228975699
6,1.1454827632572342,-0.059893423972915194
7,1.5120739445081304,0.306697757277981
8,1.0486647055924385,-0.15671148163771087
9,1.458044323449709,0.2526681362195595
