open_time,period,macro_regime,trend_bucket,edge_bps,long_edge_bps,short_edge_bps,btc_ret_30d,model_bucket,pred_gap,long_ret3d,short_ret3d,long_trail3_resid,short_trail3_resid
2025-09-05 12:00:00+00:00,2025H2,side,side_flat,2097.4474246031605,2123.513394035399,-26.06596943223849,-0.0164031247046965,side|conf_hi|long_normal|short_normal,0.988530844449997,0.0181945416375086,0.0390625280888253,-19.026626832783226,194.7117244708352
2025-08-20 00:00:00+00:00,2025H2,side,side_flat,2096.7169440700677,2198.788905516267,-102.07196144619957,-0.0344356661454314,side|conf_lo|long_normal|short_normal,0.7688127756118774,0.2295294000596954,-0.1052567640006046,-230.39834573864937,-180.20213465206325
2026-02-13 08:00:00+00:00,2026,bear,bear_deep,2094.9078840203583,1991.6622922755776,103.24559174478054,-0.3036507956512242,bear|conf_hi|long_normal|short_squeeze,1.0606780350208282,0.1332958380202475,0.3661010917232976,1223.6868310719728,-862.5166118144989
2024-04-04 00:00:00+00:00,2024,side,side_flat,2083.635115704965,1793.4978660196066,290.13724968535826,-0.0341067373645151,side|conf_lo|long_knife|short_normal,0.5478213131427765,-0.1165744352717046,-0.1028024753030343,-297.88924381136894,-201.5040529659018
2025-05-14 12:00:00+00:00,2025H1,bull,bull_deep,2079.0752256289124,558.6540885269642,1520.4211371019485,0.2243395970702446,bull|conf_hi|long_normal|short_squeeze,0.9010013043880464,0.0171886116501993,0.5356925624609443,-58.339256793260574,445.1862259884365
2026-01-11 04:00:00+00:00,2026,side,side_flat,2064.9694063467905,1079.7719866968691,985.1974196499214,-0.0172037860249988,side|conf_hi|long_normal|short_normal,1.140922725200653,-0.0647046093919065,0.140273579064304,-225.18820129334927,1240.1433056220412
2024-12-01 00:00:00+00:00,2024,bull,bull_deep,1993.1334594730288,1478.649615892209,514.4838435808197,0.372245951161013,bull|conf_hi|long_normal|short_squeeze,1.088991954922676,0.5144902829867029,0.1151168454275515,-228.36847230792048,586.9383743265644
2026-02-13 12:00:00+00:00,2026,bear,bear_deep,1962.802038760856,1914.800638332963,48.0014004278928,-0.293382911392405,bear|conf_hi|long_normal|short_squeeze,1.247416079044342,0.3363636363636362,0.2249927423363115,2482.2029285132885,-1218.2070862036198
2025-12-04 00:00:00+00:00,2025H2,bear,bear_mild,1961.2692657392472,1086.1164517700672,875.15281396918,-0.1232184581633497,bear|conf_lo|long_knife|short_normal,0.7850373089313507,-0.2087198299025677,0.1238368236946805,72.33044569147751,347.5836885627359
2025-10-15 20:00:00+00:00,2025H2,side,side_flat,1956.0325922793709,1801.798134110868,154.2344581685029,-0.03299111707511,side|conf_hi|long_knife|short_normal,1.082004398107529,-0.202495124622659,0.1235432315546449,-427.7940094470978,-589.82229384128
2025-06-09 20:00:00+00:00,2025H1,side,side_up,1942.0441576221488,-182.34041883260943,2124.384576454758,0.0527129542242625,side|conf_hi|long_knife|short_squeeze,1.0105037093162537,-0.2717337307501242,0.327587012902016,-843.9691737294197,1588.9579989016056
2025-05-22 16:00:00+00:00,2025H1,bull,bull_deep,1940.142618841492,1447.99773581326,492.1448830282316,0.2276366747179747,bull|conf_lo|long_normal|short_squeeze,0.5759062469005585,0.0268413822255098,0.195673475917649,174.2433663457632,1353.6658650264144
2024-06-09 16:00:00+00:00,2024,bull,bull_mild,1911.104213795625,422.3211947828531,1488.7830190127715,0.1455539904943121,bull|conf_hi|long_normal|short_normal,1.1000179648399353,0.0946815718157181,-0.0521776645417341,-978.3086087554692,281.9423156324774
2024-12-03 20:00:00+00:00,2024,bull,bull_deep,1908.9236146828623,1560.1308504119515,348.792764270911,0.3913956142793213,bull|conf_hi|long_normal|short_squeeze,0.827731728553772,0.1291875269264482,0.1417958807586872,-161.9955338537693,737.9467040300369
2025-05-22 20:00:00+00:00,2025H1,bull,bull_deep,1904.983632848598,1372.431442141533,532.5521907070652,0.2188964577358167,bull|conf_lo|long_normal|short_normal,0.6561009883880615,0.0180322682695348,0.1233964273582444,-74.30387660861015,623.3630562201142
2025-07-21 04:00:00+00:00,2025H2,bull,bull_mild,1897.6119649596512,792.011134326458,1105.6008306331933,0.1442881045150204,bull|conf_hi|long_normal|short_normal,1.035872459411621,-0.0687752769474239,0.1119458084401152,-304.6710672788322,951.2364468537272
2024-10-16 00:00:00+00:00,2024,bull,bull_mild,1896.4283663081003,1351.3824110850692,545.0459552230313,0.1327581398886232,bull|conf_lo|long_normal|short_squeeze,0.5434197038412094,0.0694610778443114,0.091966000225912,438.9399755746126,215.33595165237784
2024-06-10 04:00:00+00:00,2024,bull,bull_mild,1870.3285604715347,1138.805020600557,731.5235398709774,0.1454274146182559,bull|conf_hi|long_normal|short_normal,0.90397247672081,0.046074362666215,-0.0851014604755051,-363.86778578162193,-345.33228259533644
2026-02-12 00:00:00+00:00,2026,bear,bear_deep,1851.533146109432,1154.7807743772864,696.7523717321455,-0.2655965839104371,bear|conf_hi|long_normal|short_normal,0.9806118011474608,-0.0284369484212591,0.1271356538450881,951.6511857509612,1568.4070670977237
2025-10-30 04:00:00+00:00,2025H2,side,side_flat,1851.1793529614808,1158.190593123436,692.9887598380446,-0.0324362582687305,side|conf_hi|long_normal|short_normal,1.1153874099254608,-0.045343302046634,0.0955726004909314,682.5382704846561,449.15835838764906
2024-02-29 00:00:00+00:00,2024,bull,bull_deep,1832.985666114837,1103.3467575907707,729.6389085240662,0.4417321448426672,bull|conf_hi|long_normal|short_squeeze,0.7085448205471039,0.6082733210517504,0.4082923238225956,1730.024740099907,-710.8850963413715
2025-07-01 08:00:00+00:00,2025H2,side,side_flat,1784.7000568872318,1692.368385847658,92.33167103957383,0.0270816673882428,side|conf_lo|long_knife|short_normal,0.7556545436382294,-0.1556881124840221,0.0407779517579909,-876.6626659780741,-389.6673792041838
2025-09-30 12:00:00+00:00,2025H2,side,side_flat,1784.1677460819485,1555.536848027259,228.6308980546892,0.0426391150396734,side|conf_hi|long_normal|short_normal,1.0831284821033478,0.0024218572617877,0.0589845704254414,-137.0224542915821,-24.02935177087784
2024-11-13 04:00:00+00:00,2024,bull,bull_deep,1765.1544234831815,1791.9199471361935,-26.76552365301177,0.359178774753822,bull|conf_hi|long_normal|short_normal,0.6882115304470062,0.0527248246049181,0.0660892326424179,-301.9859082996845,-39.731998112984
2025-07-23 12:00:00+00:00,2025H2,bull,bull_hot,1746.1590591119602,-380.4791183210909,2126.638177433051,0.170558318442733,bull|conf_hi|long_normal|short_normal,0.8584447801113129,0.4295027731828353,0.1507859271662967,820.5875242128968,176.24549102038145
2024-06-10 00:00:00+00:00,2024,bull,bull_mild,1742.0387448510155,619.8078487068415,1122.230896144174,0.1445721340121282,bull|conf_hi|long_normal|short_normal,0.803190290927887,0.0948141745894555,-0.095252780163924,-1100.0559106469154,-242.07718670368195
2024-11-13 08:00:00+00:00,2024,bull,bull_deep,1731.82342085056,1523.1152903288605,208.7081305216998,0.3521820356164724,bull|conf_hi|long_normal|short_normal,0.7487491965293884,0.0112446412256659,-0.0484035270550364,-681.6795468330383,-239.84768893569708
2026-01-10 20:00:00+00:00,2026,side,side_flat,1724.6038746088743,1279.1633768938482,445.4404977150261,-0.0050781546003753,side|conf_hi|long_normal|short_normal,1.121591866016388,-0.0451023391812865,0.0353561198437902,165.9264788031578,449.588259216398
2024-02-11 08:00:00+00:00,2024,side,side_flat,1715.2791301487014,1387.2150739189235,328.06405622977763,0.0487173288555815,side|conf_lo|long_normal|short_normal,0.7114171981811523,0.00146484375,0.1313534671639971,-133.91968561336398,241.42484384356067
2026-02-14 00:00:00+00:00,2026,bear,bear_deep,1700.741790700704,1425.721226260066,275.0205644406378,-0.2886010475120814,bear|conf_hi|long_normal|short_squeeze,1.1627212762832642,0.6054794520547946,0.242905135877627,2476.2553186155856,-217.9885609075427
2024-09-10 08:00:00+00:00,2024,side,side_down,1694.635871972423,1331.9762432365678,362.6596287358552,-0.066332809913848,side|conf_lo|long_normal|short_squeeze,0.4671937227249145,0.1832172363518549,0.082575085393506,2.339154598303139,95.59877471474464
2025-06-06 12:00:00+00:00,2025H1,side,side_up,1688.5780222946778,206.03653509169817,1482.5414872029796,0.0718974869750181,side|conf_hi|long_normal|short_normal,0.864053875207901,-0.0983098719876088,0.0319267549515409,-89.95943702757359,-212.04877411946651
2024-12-23 00:00:00+00:00,2024,side,side_flat,1680.9664678294212,1795.7250820472836,-114.75861421786249,-0.037269148982469,side|conf_lo|long_normal|short_normal,0.6369730532169342,0.012864085379411,0.0077163202758749,809.4344846904278,147.93268346693367
2025-12-03 16:00:00+00:00,2025H2,bear,bear_mild,1648.1337041477673,1966.965275350958,-318.83157120319083,-0.1248036879618373,bear|conf_lo|long_normal|short_normal,0.748704344034195,0.0391250770178681,0.0306513512257924,-395.66169725731015,572.366074193269
2025-08-12 04:00:00+00:00,2025H2,side,side_flat,1608.0474681803023,1186.5196144208312,421.5278537594713,0.0101104690686608,side|conf_lo|long_normal|short_squeeze,0.7710336744785309,-0.0264830508474575,0.2537870074267703,-467.0638055540621,336.337611079216
2024-11-12 12:00:00+00:00,2024,bull,bull_deep,1599.7722814790905,473.3197577297688,1126.4525237493217,0.3970381899943429,bull|conf_hi|long_knife|short_normal,0.7927589416503906,-0.0968503937007874,0.0437490394779153,-1167.2866716980934,-747.3933044821024
2026-01-14 08:00:00+00:00,2026,side,side_up,1596.0914362221956,-500.2786964178085,2096.370132640004,0.0626205271052069,side|conf_hi|long_normal|short_squeeze,1.1342902183532717,0.0924855491329479,0.4958430605506131,59.808879159390926,331.5111115080072
2025-12-04 04:00:00+00:00,2025H2,bear,bear_mild,1594.7841422166675,1181.2175065279007,413.5666356887669,-0.1294418279319188,bear|conf_hi|long_normal|short_squeeze,1.3143357634544373,-0.0492780748663101,0.2948261273126599,517.4628272652626,400.11418517678976
2025-05-30 12:00:00+00:00,2025H1,bull,bull_mild,1580.7535243220627,169.67791598290205,1411.075608339161,0.1131482842634681,bull|conf_hi|long_knife|short_normal,1.1272291541099548,-0.2010316464519727,0.1013045443938269,-541.8180581182241,-879.6073496341705
2025-10-20 04:00:00+00:00,2025H2,side,side_flat,1563.257237430662,1402.7893729507923,160.4678644798696,-0.0446183942856003,side|conf_hi|long_normal|short_normal,1.1475596129894257,0.1359191503298555,-0.0322315865512399,336.06696873903275,-148.93763232976198
2025-12-07 08:00:00+00:00,2025H2,bear,bear_mild,1529.04269809369,805.8952167630196,723.1474813306704,-0.1242081689972216,bear|conf_lo|long_normal|short_normal,0.8395360708236694,-0.0574167982930141,0.0858459633759235,283.88669714331627,125.02556201070549
2026-01-14 12:00:00+00:00,2026,side,side_up,1522.476568352431,-945.633351802826,2468.109920155257,0.0597613748279843,side|conf_hi|long_normal|short_squeeze,1.126468390226364,0.0642326920163611,0.4599855904614505,-507.1090208366513,-281.0334618698107
2025-12-18 08:00:00+00:00,2025H2,side,side_flat,1514.6704284416046,779.4913661200553,735.1790623215493,-0.0444869305583579,side|conf_hi|long_normal|short_normal,1.1616167426109314,-0.0211222106257144,0.0478505426610896,267.0878637582064,1356.364511884749
2024-05-21 16:00:00+00:00,2024,side,side_up,1499.2612897185609,1295.4501644708216,203.81112524773928,0.0810935278481794,side|conf_hi|long_normal|short_normal,0.6328176558017731,0.045213595260368,0.0343757644161915,-167.37699275836349,-14.29735275451094
2025-07-24 20:00:00+00:00,2025H2,bull,bull_mild,1495.0304431840775,2344.42719258368,-849.3967493996024,0.1262361943090255,bull|conf_hi|long_normal|short_normal,0.8132781088352203,0.2141235569724193,0.100036746574349,400.982741266489,20.68671747110784
2026-06-22 16:00:00+00:00,2026,bear,bear_mild,1492.348128813319,1189.5134393125772,302.83468950074166,-0.1436704111920242,bear|conf_lo|long_normal|short_normal,0.6503278613090515,0.1143141165375709,0.0114422957412898,381.1872098594904,405.47060747485375
2024-11-25 08:00:00+00:00,2024,bull,bull_deep,1488.0741154775023,1145.9513753652573,342.1227401122451,0.4640670809492191,bull|conf_hi|long_normal|short_squeeze,0.6810787618160248,0.0555242616882594,0.7126695412567042,-172.62907756958157,1367.256044759415
2025-05-12 00:00:00+00:00,2025H1,bull,bull_deep,1453.4609811380506,-153.2296510413289,1606.6906321793797,0.2502265903642371,bull|conf_hi|long_normal|short_squeeze,0.9124699831008912,0.0771428571428571,1.5934845446552417,647.6280419155955,2310.9033482614905
2024-10-15 04:00:00+00:00,2024,side,side_up,1445.350805297494,184.3831362202764,1260.9676690772176,0.0867996674979219,side|conf_hi|long_normal|short_squeeze,0.6199460923671722,0.0372636262513903,0.5135561428990205,201.45010203123093,1208.551203017123
2025-05-22 04:00:00+00:00,2025H1,bull,bull_deep,1440.3673924971372,1240.2364145964384,200.1309779006988,0.2641224230603496,bull|conf_lo|long_normal|short_squeeze,0.7718316614627838,-0.0012485693476225,0.177300059998846,-164.2265496775508,506.8094190210104
2024-05-22 16:00:00+00:00,2024,side,side_up,1434.9132290226407,1067.8119861404411,367.1012428821996,0.0665949125306977,side|conf_hi|long_normal|short_normal,0.7464358806610107,0.5137699403027736,0.02619937783751,-522.9801777750254,181.4345712773502
2025-10-19 12:00:00+00:00,2025H2,side,side_down,1426.864824607037,892.5618045032024,534.3030201038346,-0.0743443665360554,side|conf_hi|long_knife|short_normal,0.9322604537010192,-0.0772713808133384,-0.0862172285242701,-390.90233854949474,-85.50295198801905
2025-12-18 16:00:00+00:00,2025H2,side,side_flat,1425.7361310592387,1077.355669112876,348.38046194636263,-0.0461212382698736,side|conf_hi|long_normal|short_normal,1.4393670558929443,-0.0340837721629064,0.1332750327727685,110.89804116636516,1060.9491704963148
2026-05-25 16:00:00+00:00,2026,side,side_flat,1418.5408997582272,1043.6135903000832,374.927309458144,0.0025618786765608,side|conf_hi|long_normal|short_normal,1.7922388911247251,0.0781598928092899,0.147971375725745,1471.4690670371056,1684.8924825899303
2024-05-22 12:00:00+00:00,2024,side,side_up,1383.554136264138,1146.542792848777,237.0113434153609,0.0604298467781221,side|conf_hi|long_normal|short_normal,0.8291786313056946,0.4249015424137234,0.1073219246765629,-235.30330508947367,1214.8882786277682
2025-04-26 16:00:00+00:00,2025H1,side,side_up,1377.4473452940583,569.1604223102331,808.2869229838252,0.083853287782718,side|conf_hi|long_normal|short_squeeze,1.084296941757202,-0.0909490333919156,0.2928082693887106,51.2104481458664,852.9492747038603
2025-02-12 20:00:00+00:00,2025H1,side,side_up,1342.417891137302,1425.4516223445537,-83.03373120725155,0.0532904370063311,side|conf_hi|long_normal|short_normal,1.0334014892578125,0.1341247342310416,-0.0406435160854122,-73.23029451072216,-267.24484749138355
2024-12-17 00:00:00+00:00,2024,bull,bull_hot,1336.9510852498934,532.5687443837523,804.382340866141,0.1685505733301437,bull|conf_hi|long_normal|short_normal,1.206536591053009,-0.0431524842946886,0.0145809018856334,-52.989390678703785,157.19369053840637
2024-04-10 04:00:00+00:00,2024,side,side_flat,1321.1511448025703,1008.514070417732,312.63707438483834,0.0046560187985666,side|conf_hi|long_normal|short_normal,0.7118038833141327,0.0286518486790778,-0.0093783483223221,582.5951369479299,-324.61981172673404
2025-04-18 12:00:00+00:00,2025H1,side,side_flat,1318.885148211848,1303.1739881262183,15.711160085629672,-0.0493723172712141,side|conf_hi|long_normal|short_normal,0.7498281002044678,0.0876694359422824,-0.0141029171991363,1747.7536480873823,541.040889947908
2024-04-04 08:00:00+00:00,2024,side,side_flat,1316.4135889383033,646.8452885746956,669.5683003636077,-0.0024171708093828,side|conf_lo|long_knife|short_normal,0.5871889591217041,-0.1196352306938317,-0.0775466407130787,614.3953371793032,70.84383221808821
2025-05-10 00:00:00+00:00,2025H1,bull,bull_deep,1315.122862579301,55.7534908875823,1259.3693716917187,0.2479619762654394,bull|conf_hi|long_normal|short_squeeze,1.09240460395813,0.1227834497581945,1.9130292700046787,286.56527516432106,3032.833370380104
2025-01-05 04:00:00+00:00,2025H1,side,side_flat,1301.522540161386,545.8077462390065,755.7147939223796,0.0046992961794056,side|conf_lo|long_normal|short_normal,0.4367181360721588,-0.0006745537567455,0.0954839338996765,-61.19736935943365,239.54023839905855
2025-05-21 08:00:00+00:00,2025H1,bull,bull_deep,1298.6059044487774,930.1574528217316,368.4484516270458,0.2186415479848567,bull|conf_lo|long_normal|short_normal,0.5405514538288116,0.0914252438491776,-0.0045371680924727,285.7829863205552,190.09526120498776
2025-02-12 08:00:00+00:00,2025H1,side,side_flat,1296.1419462226331,2139.746001921594,-843.604055698961,0.0267077313710049,side|conf_hi|long_normal|short_normal,0.9114045202732086,0.0760228994780265,0.0142749082925001,547.5449562072754,195.57516498025507
2024-12-16 12:00:00+00:00,2024,bull,bull_mild,1295.6473208032548,664.5817053504288,631.065615452826,0.1365248459851042,bull|conf_hi|long_normal|short_normal,1.1731446385383606,0.0061691371776195,-0.0830841275013371,-339.48843367397785,-559.2058785259724
2025-09-04 12:00:00+00:00,2025H2,side,side_flat,1288.144584977999,782.9437544569373,505.200830521062,-0.0342211121839673,side|conf_hi|long_knife|short_squeeze,1.3868199586868286,-0.0907416251620386,0.2110396134625642,-785.9429530799389,226.28610313404351
2026-01-11 08:00:00+00:00,2026,side,side_flat,1286.2086395034569,974.654060555622,311.55457894783467,-0.0185532010713179,side|conf_hi|long_normal|short_normal,1.5830073952674866,-0.0494505494505495,0.069550897804774,-39.26411736756563,1183.8443554006517
2025-12-02 04:00:00+00:00,2025H2,bear,bear_deep,1284.0963900089264,364.1230892390013,919.9733007699252,-0.2093334921404133,bear|conf_lo|long_normal|short_normal,0.9145218133926392,-0.0822769672327194,0.0806440933829468,-1296.5211644768715,-116.17471347562967
2025-12-08 00:00:00+00:00,2025H2,bear,bear_mild,1273.6894228146411,861.7712557315826,411.9181670830585,-0.1240630924615854,bear|conf_lo|long_normal|short_normal,0.8258635699748993,0.0745222929936306,0.0775489198521147,-935.9077736735344,433.5604468360543
