window,regime,cycles,btc30_mean,long1_alpha_bps,short2_alpha_bps,twobook_spread_bps,base_top1_alpha_bps,base_short1_alpha_bps,base_spread_bps
oos_v4_res_clean,bear,573,-0.13347337165138973,33.17331531881131,-6.776805580565202,39.950120899376515,22.373913925643784,-15.323913230230039,29.150719506208986
oos_v4_res_clean,bull,2075,0.23044543318513303,2.1218564848242245,2.628368831832938,-0.5065123470087135,3.0537624035381867,0.515983879028999,0.4253935717052485
oos_v4_res_clean,side,3244,0.0018468240903283123,0.6345301164940318,-4.345610725715869,4.980140842209901,-0.21183669884351344,3.8827499064874247,4.133774026872356
recent_v4_res_clean,bear,570,-0.19125718852022072,-6.676848110880217,-2.469984953406087,-4.206863157474129,-5.3717129473960465,-6.578523482235859,-2.90172799398996
recent_v4_res_clean,bull,161,0.13889578504598205,-1.054312917449069,-51.10283803790576,50.048525120456695,-17.853082159117605,-41.72119450095972,33.24975587878816
recent_v4_res_clean,side,870,0.002268372674927201,13.135430800764293,-29.54327239388675,42.67870319465104,9.455254241611224,-42.94775579731077,38.998526635497974
