era,feature,label,n_cyc,med_n_sym,block_days,ic_raw,t_raw,ic_pred_orth,t_pred_orth,ic_v0_orth,t_v0_orth
rec,resid_rev_3c,r12,1597,167,1,0.04766832826579486,10.796213781109723,0.04407061317990366,10.293315592443948,-0.007135175436465261,-2.0842728311219076
rec,resid_rev_6c,r12,1597,167,1,0.0496691935730037,10.364305854190405,0.04483589959425494,9.725689183196108,-0.004710195883854405,-1.5436169307068663
rec,resid_rev_12c,r12,1597,167,1,0.04039552865505106,8.344302026312244,0.03574730697814707,7.689116805709837,0.00441886770167375,1.4788724789437588
rec,resid_rev_2c,r24,1591,167,1,0.03964396785285109,8.87351123408449,0.03601361945431202,8.395572464356327,-0.005910530285214629,-1.7192990396101515
rec,resid_rev_3c,r24,1591,167,1,0.04279700097870188,8.580905420426145,0.03879580112010786,8.087396505515144,-0.005691994908797164,-1.6663806334370612
rec,resid_rev_6c,r24,1591,167,1,0.03975133662847571,7.073253548243265,0.0343655853393957,6.399191311876581,-0.0015298265015856612,-0.4495957676044507
rec,resid_rev_12c,r24,1591,167,1,0.03438661302771702,5.433265463392125,0.028960565888589494,4.746790056433788,0.0012629465855475456,0.3700787094401191
rec,resid_rev_2c,r48,1579,167,2,0.02132646169123476,4.711936697083386,0.017397925019803116,4.106041728678687,-0.006891296323125011,-2.1567958936279807
rec,resid_rev_3c,r48,1579,167,2,0.02500468617417686,4.989797027394275,0.02058952109740772,4.419567012030092,-0.000905189980243513,-0.29604809692807316
rec,resid_rev_6c,r48,1579,167,2,0.026004986564375363,4.317105690756218,0.020216023328580003,3.559628062128033,-0.001400125863780746,-0.43023302077911485
rec,resid_rev_12c,r48,1579,167,2,0.014256197838766782,1.7475219043437926,0.008875173544718193,1.132405899659591,-0.005923197066605566,-1.5890839276842295
rec,resid_rev_2c,r72,1567,167,3,0.011657635569596227,2.6951877528378767,0.007145222650852304,1.7148348221231449,-0.008139230734194211,-2.587534944088182
rec,resid_rev_3c,r72,1567,167,3,0.013487840332411197,2.6415745172545178,0.008532910765732862,1.7337157732801762,-0.0027729311675101552,-0.8618282978101408
rec,resid_rev_6c,r72,1567,167,3,0.009727717802695967,1.3291178166541033,0.003204961609752742,0.4529028056943281,-0.007085661542831907,-1.8123570535209614
rec,resid_rev_12c,r72,1567,167,3,0.001995403806042541,0.20724173247972572,-0.004061619196590272,-0.42968596276989235,-0.011343866973630455,-2.911843638237807
rec,corr_12h,h4,1601,167,1,0.05501426313702946,15.888515893710002,0.05221510284780325,15.428426916965101,0.0005609265478874879,0.2951658428319337
rec,corr_1d,h4,1601,167,1,0.05495495270719703,15.152860572698799,0.052177504297389786,14.666090387500915,0.001233754344969717,0.3494578855112544
rec,corr_3d,h4,1601,167,1,0.05181866852335162,13.934772290367135,0.049448844403540346,13.485409306606687,0.005221238194681236,2.40455873141104
rec,corr_12h,h12,1597,167,1,0.06898521173612741,13.240297641949052,0.06562461725060488,12.862814332893654,3.501548207123445e-05,0.014347311781722832
rec,corr_1d,h12,1597,167,1,0.06972439834634175,12.849871893586567,0.06619782138336197,12.41022052276035,0.002054253839946712,0.6075854430679043
rec,corr_3d,h12,1597,167,1,0.06580211042038536,11.764179415404364,0.06297805905014676,11.379043637711282,0.006118746865686541,1.915200816406584
rec,corr_12h,h24,1591,167,1,0.07388008591681666,11.80933580891345,0.07001730444219642,11.444081273132225,0.002346519930080398,0.9284597951316873
rec,corr_1d,h24,1591,167,1,0.07419272602238029,11.224438478765634,0.07024093647725732,10.832529858244943,-0.0012855477304712253,-0.362937254041681
rec,corr_3d,h24,1591,167,1,0.0707205890178253,10.394557879325223,0.06744191647045575,10.052995835303971,0.0064945497532993175,1.7233678654427382
rec,corr_12h,h48,1579,167,2,0.07073728093402482,8.168279468669667,0.06761873286175514,8.018591874454263,0.0008918524546334079,0.41351715484490914
rec,corr_1d,h48,1579,167,2,0.07234071885023413,7.923971841247024,0.06933147758492174,7.7668738321365804,-0.0037446292698533074,-1.226215162671687
rec,corr_3d,h48,1579,167,2,0.07005786087050546,7.514136422292189,0.06759511615323495,7.371063219467625,0.01038767119102534,2.2043356584976648
rec,corr_12h,h72,1567,167,3,0.06923299808395063,6.847336441820433,0.06617580635258064,6.689113185869293,0.002569758320232759,1.0754615536291998
rec,corr_1d,h72,1567,167,3,0.07113414991617087,6.731603743755134,0.068134956620926,6.563375110367451,-0.002564303786220093,-0.8570040234319142
rec,corr_3d,h72,1567,167,3,0.06970127836622012,6.4347307654854236,0.06722049136214987,6.290601980480632,0.010136032777840144,1.792195386069062
rec,corr_12h,m48,1579,167,2,0.055160988114274674,7.776001615490672,0.05320340232275733,7.66073270697488,0.00041733981962296083,0.1700515885223651
rec,corr_1d,m48,1579,167,2,0.05798948466608431,7.916752858201614,0.05622291427088643,7.8258760620410035,-0.0071512963214950855,-2.102943824091717
rec,corr_3d,m48,1579,167,2,0.058448570409590665,7.870303256607803,0.05698488761288816,7.811306611262752,0.010091969716775825,2.5346915608576928
rec,corr_12h,m72,1567,167,3,0.0554012842627565,6.050209107311411,0.053405340349904684,5.938666374810193,0.0037371736718212747,1.6617260330329573
rec,corr_1d,m72,1567,167,3,0.05762952424730324,6.063554690829043,0.055762109556841064,5.972513858787619,-0.0019900068166690504,-0.6126688600866977
rec,corr_3d,m72,1567,167,3,0.058478777490919856,6.017315386887047,0.05683073090842369,5.929745788298674,0.008165533960132237,1.5800383717909925
rec,corr_12h,r4,1601,167,1,0.05172083992099408,13.505519715330085,0.04891573629392108,13.081750352122203,-7.08577664123985e-05,-0.03724743923250352
rec,corr_1d,r4,1601,167,1,0.0512135166522952,13.07619633532518,0.04842869683794738,12.640532984922627,0.00503118399317137,1.4591415881325183
rec,corr_3d,r4,1601,167,1,0.04798583230799707,11.894908674169141,0.04552024952233655,11.471939118520268,0.004887792864256696,2.250434991282194
rec,corr_12h,r12,1597,167,1,0.06341270960466128,10.499466515377303,0.06018437899164441,10.15688964856464,-0.0009971119051679228,-0.4161274227085073
rec,corr_1d,r12,1597,167,1,0.06349990056155691,10.10335424364784,0.060111500409983525,9.732178773184335,0.004378880074821964,1.29500458594211
rec,corr_3d,r12,1597,167,1,0.05964909635241924,9.146408205550562,0.056811964527953056,8.810576259646014,0.005389276292355899,1.6387582851028428
rec,corr_12h,r24,1591,167,1,0.06726417916116355,8.783227739824813,0.06362539058549306,8.407806359699386,0.0013247573353269602,0.5359500259691051
rec,corr_1d,r24,1591,167,1,0.06662761088139509,8.367205374639328,0.0628293027105312,7.978583750612894,0.000927594468922337,0.26410684865554634
rec,corr_3d,r24,1591,167,1,0.06339096771886968,7.631131816608504,0.06004869802100025,7.2925003030354425,0.0056140395388030616,1.3922554112777443
rec,corr_12h,r48,1579,167,2,0.06242891026746784,6.309253261941029,0.05950890698921509,6.081989583112705,-0.0003806551211568483,-0.1955583676399778
rec,corr_1d,r48,1579,167,2,0.0632144696329626,6.074151608531641,0.06035319154430843,5.846875345481277,-0.001229620725324515,-0.38673384380643644
rec,corr_3d,r48,1579,167,2,0.062217807698399866,5.695738823399298,0.059663557064888885,5.489466050684747,0.008728329071848907,1.7340450816232436
rec,corr_12h,r72,1567,167,3,0.059930585058934366,5.27723864288862,0.056800477383451356,5.022337788815085,0.0006086588839185243,0.27928132716669873
rec,corr_1d,r72,1567,167,3,0.06135896375747021,5.165083292037355,0.05821625772128409,4.9131939925380275,-0.00022947621921220378,-0.07931676166102804
rec,corr_3d,r72,1567,167,3,0.06114202714905329,5.012497364165553,0.05834156375446619,4.793318447657944,0.007615015476248205,1.3600951510114028
rec,dd_1d,h4,1601,167,1,-0.00132292417307014,-0.3466134634650468,-0.002473495779943163,-0.6610889035901084,0.004033215443305622,1.7137916506109527
rec,dd_3d,h4,1601,167,1,0.007378897449952868,2.080335321753975,0.0069351472673677035,1.9904576241726541,0.009485193536794376,4.117125496712626
rec,dd_7d,h4,1601,167,1,0.011276952189918229,3.238921891217295,0.01074468325891915,3.132091938463071,0.012646663345356286,5.434152704344525
rec,dd_1d,h12,1597,167,1,0.006579503081870228,1.195183482003178,0.005379344646067883,0.9962941486707788,0.006466981361443984,2.3275306649945273
rec,dd_3d,h12,1597,167,1,0.015994054944370215,2.988857215936637,0.015577007109091432,2.947142872262933,0.013812808463825462,4.314833298900699
rec,dd_7d,h12,1597,167,1,0.018389515351384878,3.4458946509170447,0.017745595639655946,3.3652657976530316,0.01696554360606443,4.970563155150961
rec,dd_1d,h24,1591,167,1,0.01532242342673706,2.43982968566085,0.014291053746950774,2.3490956424892917,0.008447754562079421,2.8581193383253427
rec,dd_3d,h24,1591,167,1,0.02506640572605804,3.880414036652367,0.025252212077212725,3.9836365374128064,0.01909017928269955,5.045195436118259
rec,dd_7d,h24,1591,167,1,0.02768455236831216,4.072118363223858,0.027408839062505047,4.08822698940001,0.02307403151914845,5.3366379338048775
rec,dd_1d,h48,1579,167,2,0.027737512039346164,3.727410981142138,0.027483393968431764,3.812497763331437,0.010921191239520824,3.0276823727955855
rec,dd_3d,h48,1579,167,2,0.039666460770100276,4.754276081007312,0.04015072838510325,4.9165026602579776,0.026231147178336064,5.80503022137135
rec,dd_7d,h48,1579,167,2,0.04225091606806228,4.512764315521789,0.041932143158357714,4.556093900673436,0.027526585945453527,4.96315554980342
rec,dd_1d,h72,1567,167,3,0.035127195126324694,4.057750209210228,0.034994419344106166,4.143708749780735,0.012436799709532891,3.167941566718788
rec,dd_3d,h72,1567,167,3,0.04438388785311876,4.571805843886474,0.045012238261878335,4.711184480390512,0.02790207348290134,5.829764642559964
rec,dd_7d,h72,1567,167,3,0.049383659559025087,4.379227328457796,0.048993435881492964,4.410802348390523,0.026568876488236533,4.4871814260977825
rec,dd_1d,m48,1579,167,2,0.04334967053669537,7.676456862012718,0.04351695897199684,7.847409765515719,0.010270157995963272,3.415205921335767
rec,dd_3d,m48,1579,167,2,0.046554642679644216,7.131894368203839,0.04686320350628281,7.251823729315102,0.018763355673158937,5.184123010176921
rec,dd_7d,m48,1579,167,2,0.04640727414259401,5.910859746220375,0.045930193545484554,5.926237429024033,0.01666056994481385,3.7645450884878713
rec,dd_1d,m72,1567,167,3,0.04516130145450371,6.136448200135574,0.04555659229371412,6.318565985301463,0.010894277764162656,3.2448452937373435
rec,dd_3d,m72,1567,167,3,0.0491721645768185,5.320670180538694,0.04976238639150488,5.440899997001683,0.022225886536293264,4.729164464570341
rec,dd_7d,m72,1567,167,3,0.053147333664600574,4.968036074414452,0.052853021730985356,5.015382249692884,0.018417104236133405,3.3859509007509994
rec,dd_1d,r4,1601,167,1,0.0002582075969370448,0.06597612156879525,-0.0008887394141762127,-0.23036906839215235,0.004745009877363883,2.037527846154406
rec,dd_3d,r4,1601,167,1,0.008266820583479223,2.204656603889731,0.007763233261309509,2.0996247912694965,0.01031696795702334,4.576524087786948
rec,dd_7d,r4,1601,167,1,0.011941526762781858,3.2723678147448854,0.011360516510958296,3.1519730896596725,0.011864371688037657,5.229128587838509
rec,dd_1d,r12,1597,167,1,0.012694466886377178,2.242609898229607,0.011320255618117036,2.030681475900842,0.007754840955022861,2.844661891743193
rec,dd_3d,r12,1597,167,1,0.02047001398621524,3.609110702329794,0.019903588480618073,3.53968471983735,0.014630565024222539,4.6997339756404655
rec,dd_7d,r12,1597,167,1,0.022867888987966687,4.136504423711691,0.022159601380905603,4.043470794165252,0.016654342007220473,4.921164541541062
rec,dd_1d,r24,1591,167,1,0.02393519621691145,3.7814626584253372,0.022714426799921687,3.6748689054774295,0.010098724509037838,3.4509887508259833
rec,dd_3d,r24,1591,167,1,0.03191012647229056,4.7687166936117125,0.031892387826349775,4.829642780321043,0.020392485727664732,5.365258768089782
rec,dd_7d,r24,1591,167,1,0.03483333811243304,5.132033570388285,0.034457989970508966,5.144444351500488,0.023445351309170352,5.486916545451872
rec,dd_1d,r48,1579,167,2,0.036992860543347966,4.557544617047281,0.036569439620234304,4.57709082570042,0.013074369179069546,3.7089929289694825
rec,dd_3d,r48,1579,167,2,0.047870101025016557,5.131572128683397,0.04811923401718681,5.23500402053174,0.02796666703821858,6.313108441448733
rec,dd_7d,r48,1579,167,2,0.052725545303131324,5.459861143960424,0.05220350856166119,5.491868944388974,0.02980138499394773,5.514418807209005
rec,dd_1d,r72,1567,167,3,0.04629240151094769,4.994783401874866,0.04604600020299543,5.051008550427583,0.014518726106817769,3.733002841382646
rec,dd_3d,r72,1567,167,3,0.056358644176845635,5.385497471201044,0.056761809816990014,5.500500678157046,0.02906355864225532,6.266619114492778
rec,dd_7d,r72,1567,167,3,0.06483772857451905,5.741710109127918,0.06410524431400748,5.752417927807785,0.029194894840584663,5.142450324753752
oos,ret_12h,h4,5892,92,1,-0.03251121008631887,-13.133121768809357,-0.030983051918518044,-12.730594222838887,0.008295716314768201,5.560981172140831
oos,ret_24h,h4,5892,92,1,-0.02952294146036216,-11.711591525594997,-0.027576092851354157,-11.228866627627163,0.01034696415071849,6.964762599852917
oos,ret_36h,h4,5892,92,1,-0.03120830666491805,-12.592450482838979,-0.029132162686781662,-12.015846361166972,0.00015365443449962197,0.09379901840706863
oos,ret_3d_c,h4,5892,92,1,-0.030563980825962223,-12.731448817693721,-0.028249028023845057,-12.062580341990545,0.001567611614408517,0.7359024337335478
oos,ret_5d,h4,5892,92,1,-0.029064562081994465,-12.126624618088467,-0.02738737351458465,-11.784407879965949,-0.0036657824607601768,-2.241243650424439
oos,ret_7d,h4,5892,92,1,-0.027182311056691562,-10.878055036282126,-0.025568689325489575,-10.542228695729143,-0.003096023591693187,-1.8038317839421742
oos,ret_12h,h12,5890,92,1,-0.029239583751537963,-9.029776279797158,-0.02798746531862799,-8.860853481186806,0.003482225392897014,2.3239146990052166
oos,ret_24h,h12,5890,92,1,-0.03206224275933429,-8.90955023890358,-0.029597732612781515,-8.443565857845615,0.006386146319058481,4.331625820893443
oos,ret_36h,h12,5890,92,1,-0.03540075823566741,-9.890840971292432,-0.0329233266275716,-9.4528510834605,-0.00234855373399865,-1.143651784228457
oos,ret_3d_c,h12,5890,92,1,-0.039223312404613755,-10.84528709717861,-0.036093890209874926,-10.276353848410764,0.0039159378731912315,1.777243512807064
oos,ret_5d,h12,5890,92,1,-0.03585980988834343,-9.72940830349483,-0.03339941924804644,-9.33854525836579,-0.00384106479620915,-1.6474815256846087
oos,ret_7d,h12,5890,92,1,-0.03576708786973356,-9.463396296424255,-0.03348080507374393,-9.12542005861491,-0.005105470102121896,-2.0553382611055704
oos,ret_12h,h24,5887,92,1,-0.02646256904874032,-7.7960724648817035,-0.02500375853468611,-7.5332573998197905,0.002429567472984366,1.5612030557552783
oos,ret_24h,h24,5887,92,1,-0.03287600680784609,-8.04338354698614,-0.030586031130531224,-7.628332440012914,0.007149573119814001,4.73399574070249
oos,ret_36h,h24,5887,92,1,-0.036990539977825546,-8.479294343917738,-0.034284629295198495,-8.059667560736736,-0.002294990584660746,-1.0457823961066088
oos,ret_3d_c,h24,5887,92,1,-0.04372779708109214,-9.721387336651912,-0.040100776321984936,-9.167576486996614,0.004280794864576651,1.9180673347439297
oos,ret_5d,h24,5887,92,1,-0.03731823531197317,-8.220102469786603,-0.03466949407163596,-7.8353716521201715,-0.0023795138044612977,-0.8448011729919147
oos,ret_7d,h24,5887,92,1,-0.03966157200049848,-8.456800228413886,-0.03704857168585413,-8.130552079118758,-0.005032546885183623,-1.6876476060769467
oos,ret_12h,h48,5881,92,2,-0.02386419110424896,-6.546010210564743,-0.02267637911354843,-6.323178479539458,-0.0010455946102780624,-0.6989480608996804
oos,ret_24h,h48,5881,92,2,-0.030903634109561148,-6.595881345717806,-0.028912690367546647,-6.284952609287094,0.003757448108317451,2.4087890743941043
oos,ret_36h,h48,5881,92,2,-0.03508463933475388,-6.639461225013442,-0.0326935755695056,-6.345029793508642,-0.0034035283589267645,-1.4841578890271088
oos,ret_3d_c,h48,5881,92,2,-0.03931819055900983,-6.535694198724383,-0.036474419609410454,-6.229873586884037,0.00311907183992255,1.48555242322821
oos,ret_5d,h48,5881,92,2,-0.0323282223941114,-5.160030330669023,-0.030536299923021516,-5.010434965208317,0.0008079499138107525,0.22242680335166118
oos,ret_7d,h48,5881,92,2,-0.0387038102893616,-5.76946903272891,-0.03733099096223947,-5.737401046265295,-0.00481335389813965,-1.1958185794212033
oos,ret_12h,h72,5875,92,3,-0.019381748486122743,-5.300531940744704,-0.017957112817009405,-4.978909573668942,-0.0010425938344181403,-0.6917393404198763
oos,ret_24h,h72,5875,92,3,-0.027560785616378744,-5.357177318532006,-0.02546453301196009,-5.094460039029211,0.001503878217600016,1.0895654271479966
oos,ret_36h,h72,5875,92,3,-0.030610164892246626,-5.119176315225136,-0.028431579267144933,-4.895127279870926,-0.0029489147512441723,-1.3491866109521962
oos,ret_3d_c,h72,5875,92,3,-0.03171144707325951,-4.539139510481455,-0.029721000288626606,-4.388259254577558,0.0029959941454758138,1.3859172124286752
oos,ret_5d,h72,5875,92,3,-0.028519974052719946,-3.7313220180002444,-0.02714947865299195,-3.67409287154401,-0.0008655598921241561,-0.20595168827160384
oos,ret_7d,h72,5875,92,3,-0.03396970392431505,-4.21465924299447,-0.03330284197924398,-4.268881472073783,-0.003186887331987298,-0.6405581142656996
oos,ret_12h,m48,5881,92,2,-0.012170628918157832,-3.600163102703764,-0.010830269549861509,-3.287804888842894,-0.00227030097767914,-1.3974849890792105
oos,ret_24h,m48,5881,92,2,-0.01692719069588764,-4.213757420783489,-0.014962424257900092,-3.826535837936203,-0.0004577524426037075,-0.286219393267237
oos,ret_36h,m48,5881,92,2,-0.021427290983932378,-5.1485866129134505,-0.019129469808543294,-4.725880016797508,-0.0026641541822995806,-1.2350728562963547
oos,ret_3d_c,m48,5881,92,2,-0.02304274523656445,-4.845008226672915,-0.021175661137311758,-4.559913317970537,0.0007757554211856725,0.35938762292615045
oos,ret_5d,m48,5881,92,2,-0.02279219521125843,-4.590859048562203,-0.021680466052092926,-4.493702725801699,-0.001115604680952796,-0.35752286437266706
oos,ret_7d,m48,5881,92,2,-0.02753596170226894,-5.208745836416049,-0.02720455338615025,-5.301317463296792,-0.0035193875646739505,-1.0576438499703416
oos,ret_12h,m72,5875,92,3,-0.011829782579451727,-3.2190195371570307,-0.010278678687970005,-2.8516609793988934,-0.001315318854798452,-0.8083483900232288
oos,ret_24h,m72,5875,92,3,-0.01935174826392597,-4.025478886042755,-0.01740082768766975,-3.7488852763856775,-0.0014293005365581624,-0.951147771382275
oos,ret_36h,m72,5875,92,3,-0.02100693237577784,-4.0145038415470085,-0.019158976623111904,-3.7794181024209417,-0.0015912507637521906,-0.7347674100314163
oos,ret_3d_c,m72,5875,92,3,-0.018789578578207913,-3.024539298873807,-0.017785947743965518,-2.9633539574445207,0.0013150493577501839,0.6287373861660516
oos,ret_5d,m72,5875,92,3,-0.02278768137663254,-3.36894521171976,-0.02201353972058996,-3.388566613243773,-0.004703422285270939,-1.257810942153652
oos,ret_7d,m72,5875,92,3,-0.025755466937957834,-3.566929443740113,-0.026085329344526665,-3.7563229029938143,-0.0036549663734082756,-0.8314663948444049
oos,ret_12h,r4,5892,92,1,-0.03206316866317007,-12.664403755439231,-0.030538855083596654,-12.260515279165155,0.00776745887648104,5.293741582959301
oos,ret_24h,r4,5892,92,1,-0.03045831376698879,-11.882357745121725,-0.0285802056256392,-11.431935036423301,0.00989731539908253,6.760792912735313
oos,ret_36h,r4,5892,92,1,-0.030293258364281775,-12.132694494749725,-0.028343543254277043,-11.606541379697175,0.00039607155638413224,0.24607467352348267
oos,ret_3d_c,r4,5892,92,1,-0.03095976885764985,-12.807536392585806,-0.028653707816615706,-12.173788635230704,0.0022539439499602437,0.9870659918411355
oos,ret_5d,r4,5892,92,1,-0.029589645199102864,-12.352146598282815,-0.027915019169017993,-12.035692835297231,-0.0042898405842190755,-2.647881937820617
oos,ret_7d,r4,5892,92,1,-0.02834040142096644,-11.405965327801344,-0.02672318965447676,-11.045499106722703,-0.003692274358052358,-2.1757667584752918
oos,ret_12h,r12,5890,92,1,-0.028662956340110624,-8.496082430783698,-0.027383279248380885,-8.306089411307427,0.0029088969862385325,1.9634282050303395
oos,ret_24h,r12,5890,92,1,-0.032015498796500994,-8.567925386827138,-0.02954846726637148,-8.099878038366494,0.006129272311790035,4.204656190257348
oos,ret_36h,r12,5890,92,1,-0.03340569085768858,-9.003444321116701,-0.031035479868888185,-8.597050915297498,-0.0013450176548533595,-0.6686032257430308
oos,ret_3d_c,r12,5890,92,1,-0.0393517523421064,-10.515661239802068,-0.036280544811597426,-9.998941366065436,0.004019312422870471,1.7648384459755204
oos,ret_5d,r12,5890,92,1,-0.03691441267555556,-9.70164832781915,-0.03456225083532915,-9.361370285981836,-0.004444262891989412,-1.926462076786135
oos,ret_7d,r12,5890,92,1,-0.037251575463153844,-9.536646237469938,-0.035140650084864396,-9.264356808035691,-0.0057736208417550755,-2.351558917580913
oos,ret_12h,r24,5887,92,1,-0.025781107055998054,-7.083698207463977,-0.02428546780950281,-6.813582746327372,0.002425705989968011,1.5630261659929925
oos,ret_24h,r24,5887,92,1,-0.03086168119429914,-7.145559198705701,-0.028656805719372055,-6.774942484605241,0.007097532404732786,4.78678472542955
oos,ret_36h,r24,5887,92,1,-0.03478819167595264,-7.547044695092635,-0.03223272499283844,-7.188411868124185,-0.0021200500604165165,-0.9705466247734983
oos,ret_3d_c,r24,5887,92,1,-0.043048262999944326,-9.26366206609902,-0.03957797409166953,-8.777735544601446,0.0036854147434567143,1.5703916912284224
oos,ret_5d,r24,5887,92,1,-0.03876629222882672,-8.306352409294623,-0.03630994307524206,-7.9943811304701935,-0.00323457914694993,-1.1701970508259465
oos,ret_7d,r24,5887,92,1,-0.04091054420975957,-8.557346573322395,-0.03866125045091974,-8.33730523305476,-0.005863945077605974,-2.0067030325828035
oos,ret_12h,r48,5881,92,2,-0.02165195085224587,-5.600461871271757,-0.020583404537789445,-5.416290152602852,-0.0004224991950674952,-0.2885226533480555
oos,ret_24h,r48,5881,92,2,-0.02824319769923052,-5.722716833018136,-0.026643745047601315,-5.50751396978884,0.003946531326420303,2.5716974106919177
oos,ret_36h,r48,5881,92,2,-0.0327309741025162,-5.913581719294981,-0.03071073191114503,-5.704388819398054,-0.0029626483655691175,-1.2994769272421862
oos,ret_3d_c,r48,5881,92,2,-0.038629917660984614,-6.233566441615673,-0.036201745853886594,-6.022391602088699,0.0013372337753680518,0.6066933816455333
oos,ret_5d,r48,5881,92,2,-0.03412887832094488,-5.3843924618549925,-0.03267751464108563,-5.312300571082934,-0.0005904295988483013,-0.16596147120957458
oos,ret_7d,r48,5881,92,2,-0.04070470163959371,-6.07739938113831,-0.03958416021390699,-6.12129391281944,-0.006054110350540201,-1.5567502691615667
oos,ret_12h,r72,5875,92,3,-0.018134016240232247,-4.6453096121475435,-0.0169191283988508,-4.388610664509029,-0.00040180276970114097,-0.26756400217012166
oos,ret_24h,r72,5875,92,3,-0.025940913964938042,-4.790947303986756,-0.024243873364624503,-4.610263167562636,0.001992404391696896,1.4156002426689909
oos,ret_36h,r72,5875,92,3,-0.02947288181782984,-4.622208047862362,-0.02767756602262111,-4.483341121029104,-0.0025140139387130997,-1.1400477739547616
oos,ret_3d_c,r72,5875,92,3,-0.032249634565102346,-4.401280927633808,-0.030610870365255276,-4.30635522090849,0.001643670956059944,0.6969113393464195
oos,ret_5d,r72,5875,92,3,-0.030028725171249254,-3.7821600883806945,-0.02902386047086258,-3.7654546546291914,-0.0018204627048580134,-0.44138981922051584
oos,ret_7d,r72,5875,92,3,-0.036485673660956765,-4.4480302149547475,-0.03602554186161314,-4.549420695172367,-0.004263535259922398,-0.8819122721966031
oos,resid_ret_12h,h4,5892,92,1,-0.02925475424622783,-11.898599451654926,-0.027958050742973747,-11.57165745714392,0.01118603156656192,7.456938563170189
oos,resid_ret_24h,h4,5892,92,1,-0.026263780420077577,-10.670947671233552,-0.024622394922383217,-10.25108778358418,0.008112876874141795,5.3206299799667685
oos,resid_ret_36h,h4,5892,92,1,-0.027924553902587777,-11.611928109135818,-0.026134437665571695,-11.132224163393213,0.00042723806302425593,0.2611725180493212
oos,resid_ret_3d,h4,5892,92,1,-0.02733103190266749,-11.821187986193873,-0.025126168562251208,-11.119680735673525,0.0014081267528828756,0.9389214814923266
oos,resid_ret_5d,h4,5892,92,1,-0.025587060155612164,-10.892180655382742,-0.023934947615442823,-10.437001777230632,-0.003623681744214937,-2.1575388088194676
oos,resid_ret_12h,h12,5890,92,1,-0.0266830107808629,-8.257245612683908,-0.025519959604304716,-8.092823968281227,0.006040304558602864,4.169163415527783
oos,resid_ret_24h,h12,5890,92,1,-0.026503537169478814,-7.547197581025801,-0.024340705715926093,-7.106022440470005,0.007940572613587509,4.466786542717929
oos,resid_ret_36h,h12,5890,92,1,-0.031245061139747645,-8.970258204460075,-0.028907280280367553,-8.527532402079151,-0.0008390460911468673,-0.4076487247899596
oos,resid_ret_3d,h12,5890,92,1,-0.0341302112915476,-9.79581236953988,-0.030906421469136677,-9.108446897546145,0.004728938789060327,2.305220215127954
oos,resid_ret_5d,h12,5890,92,1,-0.030446642849210503,-8.364876243730125,-0.028061318531596907,-7.931631257631653,-0.0030110193187656794,-1.2492597017076565
oos,resid_ret_12h,h24,5887,92,1,-0.021351786177156253,-6.3132241696539335,-0.02002987600019756,-6.03708729947006,0.005724795474155807,3.999437600335843
oos,resid_ret_24h,h24,5887,92,1,-0.02743729800062823,-6.903573776253526,-0.02531544532146636,-6.47637138219514,0.007780431586381182,4.10994700472456
oos,resid_ret_36h,h24,5887,92,1,-0.03236242876487622,-7.688111265300281,-0.029665595826195126,-7.219716907953648,-0.0006763336979016466,-0.30233657030313993
oos,resid_ret_3d,h24,5887,92,1,-0.03699178796505015,-8.459285831664982,-0.03324035580857173,-7.804970536536029,0.0075198818795398,3.1075622969109378
oos,resid_ret_5d,h24,5887,92,1,-0.030498774854950457,-6.854829042860486,-0.0278887990796512,-6.434222211638809,-0.0007965794858317877,-0.27819573291902483
oos,resid_ret_12h,h48,5881,92,2,-0.020014631948796758,-5.598821072708549,-0.018898624973607146,-5.350781016159377,0.003287323776905456,2.445495192795091
oos,resid_ret_24h,h48,5881,92,2,-0.026487122640750368,-5.888311919169733,-0.024536618103763265,-5.542284242995651,0.008368120756558399,4.077366128370215
oos,resid_ret_36h,h48,5881,92,2,-0.031208026525836784,-6.142859293284345,-0.028773612990165426,-5.801631209521641,-0.0011564466917354378,-0.4821238952627521
oos,resid_ret_3d,h48,5881,92,2,-0.032994181377167586,-5.657653447319157,-0.029940748435079392,-5.289168180693372,0.008299217687816336,2.6507281204978685
oos,resid_ret_5d,h48,5881,92,2,-0.024655430152544264,-4.058372908676858,-0.02278171780072178,-3.864043258963832,0.0029884982954872423,0.8070891563504006
oos,resid_ret_12h,h72,5875,92,3,-0.015970774361690945,-4.452747257480571,-0.014515413494918398,-4.108958066119393,0.004146002250488933,3.247329233053447
oos,resid_ret_24h,h72,5875,92,3,-0.022911246373298753,-4.668477009021266,-0.02078018439440137,-4.36201114638794,0.006016772075020967,3.1802362674188562
oos,resid_ret_36h,h72,5875,92,3,-0.02676501157902398,-4.685626725171663,-0.02440590439286084,-4.394771247495266,-0.0012478780110651499,-0.5479516735833526
oos,resid_ret_3d,h72,5875,92,3,-0.02421751078810509,-3.5488548538095626,-0.022007862075958565,-3.3199119428842896,0.010615093729231697,3.0590504622753265
oos,resid_ret_5d,h72,5875,92,3,-0.020772132244667455,-2.7896716680190075,-0.019229823842359328,-2.6715368730520317,0.0016092072473708914,0.3764630973068928
oos,resid_ret_12h,m48,5881,92,2,-0.010914427715149076,-3.3975161883618195,-0.009612547059000885,-3.079789520452463,0.0005001570688249659,0.34418954956693903
