open_time,fold,ic
2025-12-06 00:00:00+00:00,5,0.42743699862247797
2025-12-07 00:00:00+00:00,5,0.3919455473624504
2025-12-08 00:00:00+00:00,5,0.08354266266915161
2025-12-09 00:00:00+00:00,5,0.30751154687626614
2025-12-10 00:00:00+00:00,5,0.3720119925451747
2025-12-11 00:00:00+00:00,5,-0.14723280123166682
2025-12-12 00:00:00+00:00,5,0.5685924965561948
2025-12-13 00:00:00+00:00,5,0.33473786565108177
2025-12-14 00:00:00+00:00,5,0.36196418442589745
2025-12-15 00:00:00+00:00,5,0.3376549712340977
2025-12-16 00:00:00+00:00,5,0.16100802204035333
2025-12-17 00:00:00+00:00,5,0.44688436917591773
2025-12-18 00:00:00+00:00,5,0.23685276719876835
2025-12-19 00:00:00+00:00,5,0.1968235961429382
2025-12-22 00:00:00+00:00,6,0.2673203143991573
2025-12-23 00:00:00+00:00,6,-0.3287415930637712
2025-12-24 00:00:00+00:00,6,-0.4345677011587392
2025-12-25 00:00:00+00:00,6,0.2028198687302488
2025-12-26 00:00:00+00:00,6,0.0033222591362126247
2025-12-27 00:00:00+00:00,6,-0.6193177214164168
2025-12-28 00:00:00+00:00,6,0.45061178186532697
2025-12-29 00:00:00+00:00,6,0.18369662101936635
2025-12-30 00:00:00+00:00,6,0.2864435621100397
2025-12-31 00:00:00+00:00,6,-0.34835102503848964
2026-01-01 00:00:00+00:00,6,-0.3968073900008103
2026-01-02 00:00:00+00:00,6,0.23507009156470304
2026-01-03 00:00:00+00:00,6,-0.0978040677416741
2026-01-04 00:00:00+00:00,6,-0.30767360829754475
2026-01-05 00:00:00+00:00,6,0.4917753828701078
2026-01-06 00:00:00+00:00,6,0.034275990600437574
2026-01-07 00:00:00+00:00,6,-0.026497042379061666
2026-01-08 00:00:00+00:00,6,-0.2864435621100397
2026-01-09 00:00:00+00:00,6,-0.24301110120735764
2026-01-10 00:00:00+00:00,6,0.31982821489344465
2026-01-11 00:00:00+00:00,6,-0.2705615428247306
2026-01-12 00:00:00+00:00,6,-0.26035167328417474
2026-01-13 00:00:00+00:00,6,0.2861194392674824
2026-01-14 00:00:00+00:00,6,-0.17008346163195853
2026-01-15 00:00:00+00:00,6,-0.1276233692569484
2026-01-16 00:00:00+00:00,6,-0.014180374361883154
2026-01-17 00:00:00+00:00,6,-0.25986548902033874
2026-01-18 00:00:00+00:00,6,-0.010290900251195204
2026-01-19 00:00:00+00:00,6,-0.12292358803986711
2026-01-20 00:00:00+00:00,6,0.07025362612430111
2026-01-23 00:00:00+00:00,7,-0.3760635280771413
2026-01-24 00:00:00+00:00,7,0.11968235961429383
2026-01-25 00:00:00+00:00,7,-0.417713313345758
2026-01-26 00:00:00+00:00,7,-0.14528806417632284
2026-01-27 00:00:00+00:00,7,0.011425330200145854
2026-01-28 00:00:00+00:00,7,-0.07608783729033304
2026-01-29 00:00:00+00:00,7,0.30637711692731545
2026-01-30 00:00:00+00:00,7,-0.19649947330038087
2026-01-31 00:00:00+00:00,7,-0.3183696621019366
2026-02-01 00:00:00+00:00,7,0.07381897739243173
2026-02-02 00:00:00+00:00,7,-0.26035167328417474
2026-02-03 00:00:00+00:00,7,-0.026497042379061666
2026-02-04 00:00:00+00:00,7,0.03670691191961754
2026-02-05 00:00:00+00:00,7,0.037517219026010865
2026-02-06 00:00:00+00:00,7,-0.10461064743537803
2026-02-07 00:00:00+00:00,7,-0.1614942063041893
2026-02-08 00:00:00+00:00,7,-0.12875779920589905
2026-02-09 00:00:00+00:00,7,0.1153067012397699
2026-02-10 00:00:00+00:00,7,0.030548577911028284
2026-02-11 00:00:00+00:00,7,-0.3363584798638684
2026-02-12 00:00:00+00:00,7,-0.2015233773600195
2026-02-13 00:00:00+00:00,7,0.24544202252653755
2026-02-14 00:00:00+00:00,7,-0.15533587229560006
2026-02-15 00:00:00+00:00,7,0.09164573373308484
2026-02-16 00:00:00+00:00,7,-0.131674904788915
2026-02-17 00:00:00+00:00,7,0.027469410906733657
2026-02-18 00:00:00+00:00,7,-0.05890932663479458
2026-02-19 00:00:00+00:00,7,-0.030710639332306947
2026-02-20 00:00:00+00:00,7,0.20654728141965806
2026-02-21 00:00:00+00:00,7,-0.12000648245685115
2026-02-24 00:00:00+00:00,8,-0.21821570375172192
2026-02-25 00:00:00+00:00,8,0.16586986467871326
2026-02-26 00:00:00+00:00,8,-0.08872862815006888
2026-02-27 00:00:00+00:00,8,-0.4841584960700106
2026-02-28 00:00:00+00:00,8,0.29697755449315294
2026-03-01 00:00:00+00:00,8,0.23750101288388298
2026-03-02 00:00:00+00:00,8,-0.1830483753342517
2026-03-03 00:00:00+00:00,8,0.2710477270885666
2026-03-04 00:00:00+00:00,8,0.08159792561380763
2026-03-05 00:00:00+00:00,8,-0.05048213272830403
2026-03-06 00:00:00+00:00,8,-0.4000486184263837
2026-03-07 00:00:00+00:00,8,-0.3512681306215056
2026-03-08 00:00:00+00:00,8,-0.008994408880965888
2026-03-09 00:00:00+00:00,8,-0.10623126164816465
2026-03-10 00:00:00+00:00,8,-0.16538368041487725
2026-03-11 00:00:00+00:00,8,0.13556437889960296
2026-03-12 00:00:00+00:00,8,0.04724090430273074
2026-03-13 00:00:00+00:00,8,-0.08386678551170894
2026-03-14 00:00:00+00:00,8,-0.0872700753585609
2026-03-15 00:00:00+00:00,8,-0.37930475650271456
2026-03-16 00:00:00+00:00,8,0.12340977230370312
2026-03-17 00:00:00+00:00,8,0.04092050887286282
2026-03-18 00:00:00+00:00,8,-0.4036139696945143
2026-03-19 00:00:00+00:00,8,0.23652864435621104
2026-03-20 00:00:00+00:00,8,0.0047415836889521095
2026-03-21 00:00:00+00:00,8,-0.07705073494547177
2026-03-22 00:00:00+00:00,8,-0.4611190137505926
2026-03-23 00:00:00+00:00,8,-0.13181602655286864
2026-03-24 00:00:00+00:00,8,0.07705073494547177
2026-03-25 00:00:00+00:00,8,-0.1505452821242295
