feature,n_cycles,ic_mean,ic_median,ic_t,pearson_mean,spread_bps,spread_pos_pct,offset,label
idio_vol_to_btc_1h,1620,-0.04109399236441665,-0.047321935013370064,-5.893515572639997,-0.006159551305528823,5.5319994589428845,0.49876543209876545,0,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03912776786415721,-0.047483996434648734,-5.578709786819265,-0.004579132053998375,3.749393140533824,0.4858024691358025,1,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03530914992694863,-0.03500526699619155,-5.024486224563937,-0.003024154097513435,4.801905073133516,0.49876543209876545,2,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03574640958252204,-0.04367555303460011,-5.120825222691948,-0.003722958072899185,5.830187616966389,0.49444444444444446,3,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03603895006831229,-0.039895470383275275,-5.14483172525185,-0.003190869295013846,7.307815123634573,0.4839506172839506,4,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.036465053326462694,-0.04477351916376308,-5.219728546660677,-0.0036000374662347604,8.24448598637993,0.4901234567901235,5,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03287698963867821,-0.033870837047240906,-4.66346930560518,-0.0035420065379913406,8.430721424575205,0.49320987654320986,6,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03475739119380446,-0.04151608459606191,-4.980259630051235,-0.0031061542936908883,4.13062642224041,0.4845679012345679,7,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.036147317786344994,-0.03800340328984685,-5.174303014536825,-0.004509389130668515,5.507643450042348,0.48518518518518516,8,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.038341291766938346,-0.0401102017664695,-5.474100265061296,-0.006966693979558544,5.377301245707053,0.4783950617283951,9,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.039281580417328335,-0.04586338222186209,-5.6458398589149335,-0.008694893409814532,6.199237092336019,0.48271604938271606,10,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.040196965282934365,-0.04675472003889475,-5.717773184021332,-0.009422304654590522,5.980928847892785,0.4839506172839506,11,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03883978292701876,-0.0503160197714934,-5.602526589868197,-0.008328007765042071,5.950293496030349,0.4845679012345679,12,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03812077223992108,-0.044566890851632776,-5.554567127040019,-0.009074744508902399,6.139575820443807,0.48950617283950615,13,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.040110514963208374,-0.04797018069848473,-5.855257483297793,-0.010785160696373785,7.804643520749646,0.4919753086419753,14,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.04061232936637432,-0.04697755449315291,-5.873033733885812,-0.01240209327565038,15.923797029036063,0.49320987654320986,15,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.039832702115487985,-0.047240904302730743,-5.837381748099776,-0.009632410859391066,6.667337078223993,0.4901234567901235,16,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03896934908260284,-0.04587553682845799,-5.682091376823094,-0.0074282275357885974,7.243266365116026,0.4808641975308642,17,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03524777192565624,-0.04425087108013938,-5.071538265207484,-0.0030521342061673,6.729042437231099,0.48518518518518516,18,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03580305502571261,-0.04667368932825541,-5.1521664178605375,-0.0038246532995059772,7.4872967174023755,0.4901234567901235,19,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03538115535309214,-0.045818815331010454,-5.064947577057757,-0.003691281070273898,7.119487015700635,0.5012345679012346,20,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03459446499347994,-0.042865245928206785,-4.933416952987149,-0.003870170194779323,5.862519503964318,0.4876543209876543,21,feature_idio_vol_to_btc_1h
idio_vol_to_btc_1h,1620,-0.03511000224642622,-0.04857791102827973,-5.076125431648458,-0.005020012010214367,8.127864278576991,0.49506172839506174,22,feature_idio_vol_to_btc_1h
