P2 (V2-univ random)
-0.017915531519424713
-0.5424083887504482
1.4704931459862032
-1.2138948908410796
-2.0525268083572072
-0.7974175077743285
-2.296183882014784
-2.0504414722771496
-1.5697633698548537
-0.2861808595805652
-1.9730308048405143
-1.1048669998825749
-0.7406287855799575
0.09873136016434626
1.2635165033839548
-2.1621945875771638
-0.6063004872430916
0.5085288066638151
-0.15209722147095853
2.5547050355374106
-0.690723418120729
-1.0740298768984733
-0.7359911641839375
1.0518784323579868
-0.06517704044743043
0.8689746407448319
-2.256466298908254
1.369063765600074
-0.34044317363366045
-1.729245559003652
-2.5194934517120466
0.5196410607532351
-1.1423905971245678
-1.848174249503048
0.852122664239175
-1.5343039692215124
-1.1678823029279541
-0.9467287577192687
0.810462640875452
0.010143486794233962
0.6516427099197637
1.0358181806832651
-0.8052291872438793
1.172693331834036
-1.222229899217122
-0.427903804492071
-0.23886310849014233
-1.1854281062986216
-0.9690665897072428
-0.27855957317372276
-1.1909022975767942
-0.44851272537645304
-0.4346096649853947
0.7307256098053884
-0.07955796002007844
-1.4540275124136501
-1.7120531632632703
-0.3051137368785795
-0.8727028204806948
-1.7236422768794846
0.2386707905337237
-1.8017194343288088
2.4375066245818235
0.19676783660444921
-3.0482943248796013
0.40599280941606747
0.051493159930597075
-0.08567400689818169
0.77727907201922
-0.15746107940015852
0.011704625601685028
0.30240940807682
-1.5888438680769619
-2.869060670818447
-1.1700283283741058
-0.611410109612135
0.5239432847690967
-0.9763827276051648
0.9940437746577709
0.9646315044133763
-2.430323274369781
-1.7292563613502427
-0.10336133633463604
-0.7085494833369861
-3.1691251661818467
0.13615003886374522
0.08743890262382305
-0.8069802295995391
-2.5657910897451335
-0.3319355770105313
0.8279608898929948
-2.4612518524758675
-1.7750848087998625
2.8488526607407474
-1.018436369807448
-2.3766075501919417
1.6313448208809591
-0.577295334864704
-0.1357659536860355
-0.3026467986542459
