symbol,fold,feature,ic
AVAXUSDT,5,oi_z_1d_n,-0.023061028536727472
AVAXUSDT,5,oi_z_7d_n,-0.022234238853529882
AVAXUSDT,5,oiv_z_1d_n,0.002613456111297521
AVAXUSDT,5,ls_count_z_1d_n,-0.03398431506547607
AVAXUSDT,5,ls_count_chg_4h_n,-0.03128598251656728
AVAXUSDT,5,ls_top_z_1d_n,-0.004078366505130716
AVAXUSDT,5,ls_taker_z_1d_n,-0.00037520591042487
AVAXUSDT,5,ls_taker_chg_4h_n,-0.00495438895074077
AVAXUSDT,6,oi_chg_1h_n,0.007735260398902667
AVAXUSDT,6,oi_chg_4h_n,-0.009200425219847728
AVAXUSDT,6,oi_chg_1d_n,-0.002097389394181372
AVAXUSDT,6,oi_z_1d_n,-0.02243097243370859
AVAXUSDT,6,oi_z_7d_n,-0.02670257526807282
AVAXUSDT,6,oiv_z_1d_n,-0.0017120917091188767
AVAXUSDT,6,ls_count_z_1d_n,-0.038637776923887965
AVAXUSDT,6,ls_count_chg_4h_n,-0.042109942301324296
AVAXUSDT,6,ls_top_z_1d_n,-0.0027242997439687277
AVAXUSDT,6,ls_taker_z_1d_n,0.0010136645798074742
AVAXUSDT,6,ls_taker_chg_4h_n,-0.004506476562827773
AVAXUSDT,7,oi_chg_1h_n,-0.0027646398376138834
AVAXUSDT,7,oi_chg_4h_n,-0.01456287663038713
AVAXUSDT,7,oi_chg_1d_n,-0.003974941204681908
AVAXUSDT,7,oi_z_1d_n,-0.014227220405866037
AVAXUSDT,7,oi_z_7d_n,-0.024598319984881167
AVAXUSDT,7,oiv_z_1d_n,0.013342574939182056
AVAXUSDT,7,ls_count_z_1d_n,-0.030875599721744414
AVAXUSDT,7,ls_count_chg_4h_n,-0.032963741726512674
AVAXUSDT,7,ls_top_z_1d_n,0.0026021325287993785
AVAXUSDT,7,ls_taker_z_1d_n,0.0012295239701704546
AVAXUSDT,7,ls_taker_chg_4h_n,-0.00297120173463146
AVAXUSDT,8,oi_chg_1h_n,-0.004820750976388203
AVAXUSDT,8,oi_chg_4h_n,-0.018672158071931493
AVAXUSDT,8,oi_chg_1d_n,-0.011696928725842081
AVAXUSDT,8,oi_z_1d_n,-0.01583012250410757
AVAXUSDT,8,oi_z_7d_n,-0.030973509356544835
AVAXUSDT,8,oiv_z_1d_n,-0.0011309210632849873
AVAXUSDT,8,ls_count_z_1d_n,-0.03722131946082429
AVAXUSDT,8,ls_count_chg_4h_n,-0.037235120880126364
AVAXUSDT,8,ls_top_z_1d_n,0.006197662094322734
AVAXUSDT,8,ls_taker_z_1d_n,-0.0014992273591967829
AVAXUSDT,8,ls_taker_chg_4h_n,-0.005218650796437431
AVAXUSDT,9,oi_chg_1h_n,-0.008570953261033113
AVAXUSDT,9,oi_chg_4h_n,-0.017966210780975718
AVAXUSDT,9,oi_chg_1d_n,-0.01479475209876202
AVAXUSDT,9,oi_z_1d_n,-0.019663951375376677
AVAXUSDT,9,oi_z_7d_n,-0.02468410247643806
AVAXUSDT,9,oiv_z_1d_n,-0.0049247755244511806
AVAXUSDT,9,ls_count_z_1d_n,-0.03201247773824842
AVAXUSDT,9,ls_count_chg_4h_n,-0.031579658205114845
AVAXUSDT,9,ls_top_z_1d_n,0.00389081457619987
AVAXUSDT,9,ls_taker_z_1d_n,-0.00044040010793635937
AVAXUSDT,9,ls_taker_chg_4h_n,-0.005816311008225483
BCHUSDT,1,oi_chg_1h_n,-0.011419548445789676
BCHUSDT,1,oi_chg_4h_n,0.07275638659329378
BCHUSDT,1,oi_chg_1d_n,-0.032816641988813414
BCHUSDT,1,oi_z_1d_n,0.056136027149732266
BCHUSDT,1,oi_z_7d_n,0.019589317334267838
BCHUSDT,1,oiv_z_1d_n,0.04400676650531785
BCHUSDT,1,ls_count_z_1d_n,-0.06432223267785543
BCHUSDT,1,ls_count_chg_4h_n,-0.16974679456515612
BCHUSDT,1,ls_top_z_1d_n,0.019251902781841558
BCHUSDT,1,ls_taker_z_1d_n,0.000974881923844935
BCHUSDT,1,ls_taker_chg_4h_n,-0.0010336251672935107
BCHUSDT,2,oi_chg_1h_n,0.008840864858189504
BCHUSDT,2,oi_chg_4h_n,0.0863416880471966
BCHUSDT,2,oi_chg_1d_n,0.02994610138078138
BCHUSDT,2,oi_z_1d_n,0.07748471667356265
BCHUSDT,2,oi_z_7d_n,0.0695756323965494
BCHUSDT,2,oiv_z_1d_n,0.05967599492121006
BCHUSDT,2,ls_count_z_1d_n,-0.0504975573181868
BCHUSDT,2,ls_count_chg_4h_n,-0.11188877116261656
BCHUSDT,2,ls_top_z_1d_n,0.027157071428568706
BCHUSDT,2,ls_taker_z_1d_n,0.008448917817394961
BCHUSDT,2,ls_taker_chg_4h_n,-0.0005133584289909395
BCHUSDT,3,oi_chg_1h_n,0.007430653594737591
BCHUSDT,3,oi_chg_4h_n,0.06712878491040712
BCHUSDT,3,oi_chg_1d_n,0.03574291120387234
BCHUSDT,3,oi_z_1d_n,0.06251959169583231
BCHUSDT,3,oi_z_7d_n,0.05566370361040527
BCHUSDT,3,oiv_z_1d_n,0.03723495988097094
BCHUSDT,3,ls_count_z_1d_n,-0.02111746632554409
BCHUSDT,3,ls_count_chg_4h_n,-0.07164713315350693
BCHUSDT,3,ls_top_z_1d_n,0.036390071206010566
BCHUSDT,3,ls_taker_z_1d_n,-0.0015580393846632201
BCHUSDT,3,ls_taker_chg_4h_n,-0.0042607789881693725
BCHUSDT,4,oi_chg_1h_n,0.009711823917596483
BCHUSDT,4,oi_chg_4h_n,0.07091126715401838
BCHUSDT,4,oi_chg_1d_n,0.02182351251399597
BCHUSDT,4,oi_z_1d_n,0.061780003096378724
BCHUSDT,4,oi_z_7d_n,0.047933205298065426
BCHUSDT,4,oiv_z_1d_n,0.041424921189071026
BCHUSDT,4,ls_count_z_1d_n,-0.02833374812106877
BCHUSDT,4,ls_count_chg_4h_n,-0.06882654689692616
BCHUSDT,4,ls_top_z_1d_n,0.023580694566553755
BCHUSDT,4,ls_taker_z_1d_n,0.001964839698374471
BCHUSDT,4,ls_taker_chg_4h_n,-0.005216194670374585
BCHUSDT,5,oi_chg_1h_n,0.004307591076516159
BCHUSDT,5,oi_chg_4h_n,0.046700052834683786
BCHUSDT,5,oi_chg_1d_n,0.0034791667603800195
BCHUSDT,5,oi_z_1d_n,0.029364915815970043
BCHUSDT,5,oi_z_7d_n,0.024795493002329975
BCHUSDT,5,oiv_z_1d_n,0.024478015097307786
BCHUSDT,5,ls_count_z_1d_n,-0.018925050763117963
BCHUSDT,5,ls_count_chg_4h_n,-0.069484330710637
BCHUSDT,5,ls_top_z_1d_n,0.019016008877489714
BCHUSDT,5,ls_taker_z_1d_n,0.004031862960164592
BCHUSDT,5,ls_taker_chg_4h_n,-0.005061110108962085
BCHUSDT,6,oi_chg_1h_n,0.013402809882586205
BCHUSDT,6,oi_chg_4h_n,0.0586161256238491
BCHUSDT,6,oi_chg_1d_n,0.03955573234416329
BCHUSDT,6,oi_z_1d_n,0.06108692245842388
BCHUSDT,6,oi_z_7d_n,0.05860834273458118
BCHUSDT,6,oiv_z_1d_n,0.04218963782179398
BCHUSDT,6,ls_count_z_1d_n,-0.03044155689479016
BCHUSDT,6,ls_count_chg_4h_n,-0.07535726596106193
BCHUSDT,6,ls_top_z_1d_n,0.013540202931636708
BCHUSDT,6,ls_taker_z_1d_n,0.004157579789362107
BCHUSDT,6,ls_taker_chg_4h_n,-0.0046119343640995255
BCHUSDT,7,oi_chg_1h_n,0.0031678739653377367
BCHUSDT,7,oi_chg_4h_n,0.049174461414745144
BCHUSDT,7,oi_chg_1d_n,0.02626143166359763
BCHUSDT,7,oi_z_1d_n,0.05502770620370242
BCHUSDT,7,oi_z_7d_n,0.04684562483137968
BCHUSDT,7,oiv_z_1d_n,0.03312415964571739
BCHUSDT,7,ls_count_z_1d_n,-0.02323528324756764
BCHUSDT,7,ls_count_chg_4h_n,-0.06293513352278342
BCHUSDT,7,ls_top_z_1d_n,0.020707527230426414
BCHUSDT,7,ls_taker_z_1d_n,0.003862543626506778
BCHUSDT,7,ls_taker_chg_4h_n,-0.0034791089376614336
BCHUSDT,8,oi_chg_1h_n,0.0003401926586273836
BCHUSDT,8,oi_chg_4h_n,0.0450764547329762
BCHUSDT,8,oi_chg_1d_n,0.02582462675618941
BCHUSDT,8,oi_z_1d_n,0.04887855604380202
BCHUSDT,8,oi_z_7d_n,0.045897121190096056
BCHUSDT,8,oiv_z_1d_n,0.02645462522016111
BCHUSDT,8,ls_count_z_1d_n,-0.026790083941878037
BCHUSDT,8,ls_count_chg_4h_n,-0.06227212300602807
BCHUSDT,8,ls_top_z_1d_n,0.0187959916524533
BCHUSDT,8,ls_taker_z_1d_n,0.006376947801853105
BCHUSDT,8,ls_taker_chg_4h_n,0.000280708548506887
BCHUSDT,9,oi_chg_1h_n,0.004243871128779573
BCHUSDT,9,oi_chg_4h_n,0.05035916520610757
BCHUSDT,9,oi_chg_1d_n,0.027593532726328713
BCHUSDT,9,oi_z_1d_n,0.05195592949114284
BCHUSDT,9,oi_z_7d_n,0.04517644441115149
BCHUSDT,9,oiv_z_1d_n,0.02352551578657464
BCHUSDT,9,ls_count_z_1d_n,-0.02431762517511614
BCHUSDT,9,ls_count_chg_4h_n,-0.05440332228431768
BCHUSDT,9,ls_top_z_1d_n,0.007537585880280955
BCHUSDT,9,ls_taker_z_1d_n,0.007863368499686081
BCHUSDT,9,ls_taker_chg_4h_n,4.469835561309617e-05
BNBUSDT,1,oi_chg_1h_n,-0.12235359926168549
BNBUSDT,1,oi_chg_4h_n,-0.18261991980900044
BNBUSDT,1,oi_chg_1d_n,-0.10852582906286598
BNBUSDT,1,oi_z_1d_n,-0.13339945970501668
BNBUSDT,1,oi_z_7d_n,-0.005156885175467663
BNBUSDT,1,oiv_z_1d_n,-0.13437613900601694
BNBUSDT,1,ls_count_z_1d_n,0.05177573143685512
BNBUSDT,1,ls_count_chg_4h_n,0.023478816831707383
BNBUSDT,1,ls_top_z_1d_n,-0.09551786504591432
BNBUSDT,1,ls_taker_z_1d_n,0.014499766839364228
BNBUSDT,1,ls_taker_chg_4h_n,-0.0002496848449285364
BNBUSDT,2,oi_chg_1h_n,-0.09655197708365534
BNBUSDT,2,oi_chg_4h_n,-0.09404905807550969
BNBUSDT,2,oi_chg_1d_n,-0.04558870225930677
BNBUSDT,2,oi_z_1d_n,-0.07807865629745332
BNBUSDT,2,oi_z_7d_n,0.012317319496067992
BNBUSDT,2,oiv_z_1d_n,-0.07764861898154345
BNBUSDT,2,ls_count_z_1d_n,0.030317144866450943
BNBUSDT,2,ls_count_chg_4h_n,0.0019320656353180089
BNBUSDT,2,ls_top_z_1d_n,-0.04454044021374797
BNBUSDT,2,ls_taker_z_1d_n,0.01591661745964503
BNBUSDT,2,ls_taker_chg_4h_n,-0.0039127967170353535
BNBUSDT,3,oi_chg_1h_n,-0.07600948334768864
BNBUSDT,3,oi_chg_4h_n,-0.06994400765410669
BNBUSDT,3,oi_chg_1d_n,-0.0333963328389009
BNBUSDT,3,oi_z_1d_n,-0.050698180841486286
BNBUSDT,3,oi_z_7d_n,-0.01758454260398151
BNBUSDT,3,oiv_z_1d_n,-0.04802844448933808
BNBUSDT,3,ls_count_z_1d_n,0.022821379741679852
BNBUSDT,3,ls_count_chg_4h_n,-0.01262574945500135
BNBUSDT,3,ls_top_z_1d_n,-0.03588196755134015
BNBUSDT,3,ls_taker_z_1d_n,0.012767490956978923
BNBUSDT,3,ls_taker_chg_4h_n,-0.0026881379760701095
BNBUSDT,4,oi_chg_1h_n,-0.07662794154660982
BNBUSDT,4,oi_chg_4h_n,-0.09719989311286537
BNBUSDT,4,oi_chg_1d_n,-0.028774370031767037
BNBUSDT,4,oi_z_1d_n,-0.056162992519308556
BNBUSDT,4,oi_z_7d_n,-0.02090715162811705
BNBUSDT,4,oiv_z_1d_n,-0.03942438364335951
BNBUSDT,4,ls_count_z_1d_n,0.0120903309386216
BNBUSDT,4,ls_count_chg_4h_n,-0.023169312173899746
BNBUSDT,4,ls_top_z_1d_n,-0.0839012028575762
BNBUSDT,4,ls_taker_z_1d_n,0.017979750324120424
BNBUSDT,4,ls_taker_chg_4h_n,0.0032158184781948414
BNBUSDT,5,oi_chg_1h_n,-0.07018112629507775
BNBUSDT,5,oi_chg_4h_n,-0.09075431482234396
BNBUSDT,5,oi_chg_1d_n,0.021573261794047848
BNBUSDT,5,oi_z_1d_n,-0.014411880926248443
BNBUSDT,5,oi_z_7d_n,0.017990794927081166
BNBUSDT,5,oiv_z_1d_n,-0.014637359130395235
BNBUSDT,5,ls_count_z_1d_n,-0.015524983858496764
BNBUSDT,5,ls_count_chg_4h_n,0.005308253485122008
BNBUSDT,5,ls_top_z_1d_n,-0.06557873616758489
BNBUSDT,5,ls_taker_z_1d_n,0.006516037774414577
BNBUSDT,5,ls_taker_chg_4h_n,-0.0031839607367822554
BNBUSDT,6,oi_chg_1h_n,-0.06490294317326697
BNBUSDT,6,oi_chg_4h_n,-0.09223771116803357
BNBUSDT,6,oi_chg_1d_n,0.014996194311413727
BNBUSDT,6,oi_z_1d_n,-0.017291433321189188
BNBUSDT,6,oi_z_7d_n,0.024567804582306122
BNBUSDT,6,oiv_z_1d_n,-0.021548104941456654
BNBUSDT,6,ls_count_z_1d_n,-0.023961434012968186
BNBUSDT,6,ls_count_chg_4h_n,0.006134717343256414
BNBUSDT,6,ls_top_z_1d_n,-0.07347082242581494
BNBUSDT,6,ls_taker_z_1d_n,0.005820718861746293
BNBUSDT,6,ls_taker_chg_4h_n,-0.006030038681117353
BNBUSDT,7,oi_chg_1h_n,-0.06117125725364144
BNBUSDT,7,oi_chg_4h_n,-0.08786427288811842
BNBUSDT,7,oi_chg_1d_n,0.009258641914572225
BNBUSDT,7,oi_z_1d_n,-0.022991961896341714
BNBUSDT,7,oi_z_7d_n,0.00826244720159985
BNBUSDT,7,oiv_z_1d_n,-0.018107155376865167
BNBUSDT,7,ls_count_z_1d_n,-0.021681027308814778
BNBUSDT,7,ls_count_chg_4h_n,0.005444172030627415
BNBUSDT,7,ls_top_z_1d_n,-0.06948310096815008
BNBUSDT,7,ls_taker_z_1d_n,0.0029094010891483994
BNBUSDT,7,ls_taker_chg_4h_n,-0.007743859343488598
BNBUSDT,8,oi_chg_1h_n,-0.05174213655224974
BNBUSDT,8,oi_chg_4h_n,-0.09021043825200842
BNBUSDT,8,oi_chg_1d_n,-0.011892691519771664
BNBUSDT,8,oi_z_1d_n,-0.03186433496926093
BNBUSDT,8,oi_z_7d_n,-0.004414026490738407
BNBUSDT,8,oiv_z_1d_n,-0.01899877248484415
BNBUSDT,8,ls_count_z_1d_n,-0.015189858758930249
BNBUSDT,8,ls_count_chg_4h_n,0.019866522170829744
BNBUSDT,8,ls_top_z_1d_n,-0.07862255398744927
BNBUSDT,8,ls_taker_z_1d_n,0.002963540530474051
BNBUSDT,8,ls_taker_chg_4h_n,-0.006185435253104488
BNBUSDT,9,oi_chg_1h_n,-0.06298796473643088
BNBUSDT,9,oi_chg_4h_n,-0.1072330960934104
BNBUSDT,9,oi_chg_1d_n,-0.009450383602782287
BNBUSDT,9,oi_z_1d_n,-0.04440307863644123
BNBUSDT,9,oi_z_7d_n,-0.008694030331645427
BNBUSDT,9,oiv_z_1d_n,-0.03132209628481298
BNBUSDT,9,ls_count_z_1d_n,-0.012648247389045752
BNBUSDT,9,ls_count_chg_4h_n,0.028553465929926566
BNBUSDT,9,ls_top_z_1d_n,-0.07724767375698346
BNBUSDT,9,ls_taker_z_1d_n,0.001206493323416026
BNBUSDT,9,ls_taker_chg_4h_n,-0.00484888330681038
DOGEUSDT,1,oi_chg_1h_n,-0.007029937599942758
DOGEUSDT,1,oi_chg_4h_n,-0.021588194362704236
DOGEUSDT,1,oi_chg_1d_n,0.0018639927332831203
DOGEUSDT,1,oi_z_1d_n,-0.05595859537575959
DOGEUSDT,1,oi_z_7d_n,0.0940766071754262
DOGEUSDT,1,oiv_z_1d_n,-0.0077238863692475615
DOGEUSDT,1,ls_count_z_1d_n,-0.03841457496168649
DOGEUSDT,1,ls_count_chg_4h_n,-0.04884245375352392
DOGEUSDT,1,ls_top_z_1d_n,-0.009863649276961636
DOGEUSDT,1,ls_taker_z_1d_n,-0.005307468460520774
DOGEUSDT,1,ls_taker_chg_4h_n,-0.023418245767729294
DOGEUSDT,2,oi_chg_1h_n,0.032378995813038956
DOGEUSDT,2,oi_chg_4h_n,0.031431363459295786
DOGEUSDT,2,oi_chg_1d_n,0.023890892161451245
DOGEUSDT,2,oi_z_1d_n,-0.0348578463364542
DOGEUSDT,2,oi_z_7d_n,0.09506397807180783
DOGEUSDT,2,oiv_z_1d_n,0.021558384669720876
DOGEUSDT,2,ls_count_z_1d_n,0.018087209116727888
DOGEUSDT,2,ls_count_chg_4h_n,0.03366318815405837
DOGEUSDT,2,ls_top_z_1d_n,-0.03278669472127823
DOGEUSDT,2,ls_taker_z_1d_n,0.004833432417308185
DOGEUSDT,2,ls_taker_chg_4h_n,-0.010144390548121966
DOGEUSDT,3,oi_chg_1h_n,0.022413003056002495
DOGEUSDT,3,oi_chg_4h_n,0.04292927344841579
DOGEUSDT,3,oi_chg_1d_n,0.03848968641293442
DOGEUSDT,3,oi_z_1d_n,-0.0070260728469222974
DOGEUSDT,3,oi_z_7d_n,0.06815931752849219
DOGEUSDT,3,oiv_z_1d_n,0.0276688618041861
DOGEUSDT,3,ls_count_z_1d_n,0.009438377701163233
DOGEUSDT,3,ls_count_chg_4h_n,0.040006955375103605
DOGEUSDT,3,ls_top_z_1d_n,-0.05866921428744864
DOGEUSDT,3,ls_taker_z_1d_n,0.0078940613303735
DOGEUSDT,3,ls_taker_chg_4h_n,-0.00853640028929377
DOGEUSDT,4,oi_chg_1h_n,0.024810813391463807
DOGEUSDT,4,oi_chg_4h_n,0.028767585435544158
DOGEUSDT,4,oi_chg_1d_n,0.02743119937639713
DOGEUSDT,4,oi_z_1d_n,-0.007409367399418805
DOGEUSDT,4,oi_z_7d_n,0.07108143226789557
DOGEUSDT,4,oiv_z_1d_n,0.0321058591029105
DOGEUSDT,4,ls_count_z_1d_n,0.006397741447146426
DOGEUSDT,4,ls_count_chg_4h_n,0.046113655414562645
DOGEUSDT,4,ls_top_z_1d_n,-0.03688007743616379
DOGEUSDT,4,ls_taker_z_1d_n,0.004825370768875651
DOGEUSDT,4,ls_taker_chg_4h_n,-0.006260581941228055
DOGEUSDT,5,oi_chg_1h_n,0.026608924706611865
DOGEUSDT,5,oi_chg_4h_n,0.033394675419992054
DOGEUSDT,5,oi_chg_1d_n,-0.017889119151117436
DOGEUSDT,5,oi_z_1d_n,-0.017841988895729834
DOGEUSDT,5,oi_z_7d_n,0.038459773235118726
DOGEUSDT,5,oiv_z_1d_n,0.019705499886696565
DOGEUSDT,5,ls_count_z_1d_n,-0.0033135614774098348
DOGEUSDT,5,ls_count_chg_4h_n,-0.0016407219882806406
DOGEUSDT,5,ls_top_z_1d_n,-0.05750118853254619
DOGEUSDT,5,ls_taker_z_1d_n,-0.0012886084516722557
DOGEUSDT,5,ls_taker_chg_4h_n,-0.008045056035867125
DOGEUSDT,6,oi_chg_1h_n,0.03532748068603665
DOGEUSDT,6,oi_chg_4h_n,0.047973021115709044
DOGEUSDT,6,oi_chg_1d_n,-0.021045130137627984
DOGEUSDT,6,oi_z_1d_n,-0.015798064423639426
DOGEUSDT,6,oi_z_7d_n,0.03488499874342013
DOGEUSDT,6,oiv_z_1d_n,0.011120087233442032
DOGEUSDT,6,ls_count_z_1d_n,0.0026372158592445683
DOGEUSDT,6,ls_count_chg_4h_n,0.00405452250211981
DOGEUSDT,6,ls_top_z_1d_n,-0.04119798412512759
DOGEUSDT,6,ls_taker_z_1d_n,-0.0025777008816057555
DOGEUSDT,6,ls_taker_chg_4h_n,-0.007989957630272085
DOGEUSDT,7,oi_chg_1h_n,0.01194628659425601
DOGEUSDT,7,oi_chg_4h_n,0.031410899559557344
DOGEUSDT,7,oi_chg_1d_n,-0.020389559083436183
DOGEUSDT,7,oi_z_1d_n,-0.017432007963800147
DOGEUSDT,7,oi_z_7d_n,0.02611893831557911
DOGEUSDT,7,oiv_z_1d_n,0.02215462634853209
DOGEUSDT,7,ls_count_z_1d_n,-0.0008059019596999416
DOGEUSDT,7,ls_count_chg_4h_n,-0.005913703822315425
DOGEUSDT,7,ls_top_z_1d_n,-0.04937667806037889
DOGEUSDT,7,ls_taker_z_1d_n,0.0004754584365821784
DOGEUSDT,7,ls_taker_chg_4h_n,-0.007020535599835426
DOGEUSDT,8,oi_chg_1h_n,0.007465978770477138
DOGEUSDT,8,oi_chg_4h_n,0.027382734601146264
DOGEUSDT,8,oi_chg_1d_n,-0.014952256480551665
DOGEUSDT,8,oi_z_1d_n,-0.013925819173839433
DOGEUSDT,8,oi_z_7d_n,0.027610758072407253
DOGEUSDT,8,oiv_z_1d_n,0.01681084712510102
DOGEUSDT,8,ls_count_z_1d_n,-0.003525110875707859
DOGEUSDT,8,ls_count_chg_4h_n,-0.007202465341312012
DOGEUSDT,8,ls_top_z_1d_n,-0.04139377629092992
DOGEUSDT,8,ls_taker_z_1d_n,0.0005522008930173029
DOGEUSDT,8,ls_taker_chg_4h_n,-0.0076985103895231095
DOGEUSDT,9,oi_chg_1h_n,0.0072368370601097985
DOGEUSDT,9,oi_chg_4h_n,0.028945599857079687
DOGEUSDT,9,oi_chg_1d_n,-0.02313782448695667
DOGEUSDT,9,oi_z_1d_n,-0.012398251409242906
DOGEUSDT,9,oi_z_7d_n,0.027728982600976445
DOGEUSDT,9,oiv_z_1d_n,0.019805543682025854
DOGEUSDT,9,ls_count_z_1d_n,0.004385615762392462
DOGEUSDT,9,ls_count_chg_4h_n,-0.0092128810038324
DOGEUSDT,9,ls_top_z_1d_n,-0.05345302878588722
DOGEUSDT,9,ls_taker_z_1d_n,0.0036816792314698222
DOGEUSDT,9,ls_taker_chg_4h_n,-0.003876626657075446
DOTUSDT,1,oi_chg_1h_n,-0.02441574538202215
DOTUSDT,1,oi_chg_4h_n,-0.038764700848730044
DOTUSDT,1,oi_chg_1d_n,0.05121285378243806
DOTUSDT,1,oi_z_1d_n,-0.005359917405274406
DOTUSDT,1,oi_z_7d_n,0.017586494216671657
DOTUSDT,1,oiv_z_1d_n,0.011974590744337247
DOTUSDT,1,ls_count_z_1d_n,-0.02338555919714469
DOTUSDT,1,ls_count_chg_4h_n,-0.049085104915926096
DOTUSDT,1,ls_top_z_1d_n,0.06765845968178906
DOTUSDT,1,ls_taker_z_1d_n,0.008971873171385631
DOTUSDT,1,ls_taker_chg_4h_n,-0.006641308438381519
DOTUSDT,2,oi_chg_1h_n,-0.018768526961504082
DOTUSDT,2,oi_chg_4h_n,-0.06240548326922889
DOTUSDT,2,oi_chg_1d_n,0.030007253505189017
DOTUSDT,2,oi_z_1d_n,-0.007992112593333864
DOTUSDT,2,oi_z_7d_n,0.01988974169131334
DOTUSDT,2,oiv_z_1d_n,0.030324845945547015
DOTUSDT,2,ls_count_z_1d_n,0.007455142922385838
DOTUSDT,2,ls_count_chg_4h_n,0.004637428976676952
DOTUSDT,2,ls_top_z_1d_n,0.052898696404947196
DOTUSDT,2,ls_taker_z_1d_n,0.0034193607574114987
DOTUSDT,2,ls_taker_chg_4h_n,-0.006896011719290047
DOTUSDT,3,oi_chg_1h_n,-0.011340607035498407
DOTUSDT,3,oi_chg_4h_n,-0.04343777284557691
DOTUSDT,3,oi_chg_1d_n,0.02998592361263999
DOTUSDT,3,oi_z_1d_n,0.0049312500270015085
DOTUSDT,3,oi_z_7d_n,0.009247414259167334
DOTUSDT,3,oiv_z_1d_n,0.020292843831831796
DOTUSDT,3,ls_count_z_1d_n,0.005599153918570072
DOTUSDT,3,ls_count_chg_4h_n,-0.005788110859427957
DOTUSDT,3,ls_top_z_1d_n,0.03120954242412964
DOTUSDT,3,ls_taker_z_1d_n,0.0033689681920075674
DOTUSDT,3,ls_taker_chg_4h_n,-0.007982006661672519
DOTUSDT,4,oi_chg_1h_n,-0.00303557667626488
DOTUSDT,4,oi_chg_4h_n,-0.035717424628852426
DOTUSDT,4,oi_chg_1d_n,0.024360253746921853
DOTUSDT,4,oi_z_1d_n,0.004785611311934742
DOTUSDT,4,oi_z_7d_n,0.008516738656933222
DOTUSDT,4,oiv_z_1d_n,0.03134351077976737
DOTUSDT,4,ls_count_z_1d_n,-0.018912094171143028
DOTUSDT,4,ls_count_chg_4h_n,-0.00516675159232007
DOTUSDT,4,ls_top_z_1d_n,0.027008129938937905
DOTUSDT,4,ls_taker_z_1d_n,0.003649154010941442
DOTUSDT,4,ls_taker_chg_4h_n,-0.005466070026692347
DOTUSDT,5,oi_chg_1h_n,-0.12038832375070405
DOTUSDT,5,oi_chg_4h_n,-0.16658060336606703
DOTUSDT,5,oi_chg_1d_n,-0.05435194634157109
DOTUSDT,5,oi_z_1d_n,-0.04414418888393015
DOTUSDT,5,oi_z_7d_n,-0.05301883172595215
DOTUSDT,5,oiv_z_1d_n,0.000800093025608941
DOTUSDT,5,ls_count_z_1d_n,-0.045908630499291114
DOTUSDT,5,ls_count_chg_4h_n,-0.159741256020033
DOTUSDT,5,ls_top_z_1d_n,0.013165446263873079
DOTUSDT,5,ls_taker_z_1d_n,0.005381572745362179
DOTUSDT,5,ls_taker_chg_4h_n,-0.0015487576595371512
DOTUSDT,6,oi_chg_1h_n,-0.09010620981971247
DOTUSDT,6,oi_chg_4h_n,-0.13138899062376425
DOTUSDT,6,oi_chg_1d_n,-0.01838568517105203
DOTUSDT,6,oi_z_1d_n,-0.018704240340164484
DOTUSDT,6,oi_z_7d_n,-0.037316831563937634
DOTUSDT,6,oiv_z_1d_n,0.0029899157602554516
DOTUSDT,6,ls_count_z_1d_n,-0.013472893421561495
DOTUSDT,6,ls_count_chg_4h_n,-0.13424832799516492
DOTUSDT,6,ls_top_z_1d_n,0.020001390059506394
DOTUSDT,6,ls_taker_z_1d_n,0.0057125252236347015
DOTUSDT,6,ls_taker_chg_4h_n,-0.0001614320890326709
DOTUSDT,7,oi_chg_1h_n,-0.06346477863503673
DOTUSDT,7,oi_chg_4h_n,-0.11339010972337098
DOTUSDT,7,oi_chg_1d_n,-0.020968987554642434
DOTUSDT,7,oi_z_1d_n,-0.010768128296714303
DOTUSDT,7,oi_z_7d_n,-0.03168927706935884
DOTUSDT,7,oiv_z_1d_n,0.020648414397029843
DOTUSDT,7,ls_count_z_1d_n,-0.023431207046126522
DOTUSDT,7,ls_count_chg_4h_n,-0.13958395534378462
DOTUSDT,7,ls_top_z_1d_n,0.017164030833214248
DOTUSDT,7,ls_taker_z_1d_n,0.001269007948550873
DOTUSDT,7,ls_taker_chg_4h_n,-0.0006515424766101119
DOTUSDT,8,oi_chg_1h_n,-0.045558798028269065
DOTUSDT,8,oi_chg_4h_n,-0.09399408740005116
DOTUSDT,8,oi_chg_1d_n,-0.02081049029173513
DOTUSDT,8,oi_z_1d_n,-0.0022993279453931256
DOTUSDT,8,oi_z_7d_n,-0.03238825776549972
DOTUSDT,8,oiv_z_1d_n,0.011216234729015357
DOTUSDT,8,ls_count_z_1d_n,-0.024654642498873208
DOTUSDT,8,ls_count_chg_4h_n,-0.12658944997213556
DOTUSDT,8,ls_top_z_1d_n,0.013582998532348262
DOTUSDT,8,ls_taker_z_1d_n,0.002534222672808234
DOTUSDT,8,ls_taker_chg_4h_n,0.0021899507656352483
DOTUSDT,9,oi_chg_1h_n,-0.02640208336308156
DOTUSDT,9,oi_chg_4h_n,-0.06607173753226152
DOTUSDT,9,oi_chg_1d_n,-0.02400800556196131
DOTUSDT,9,oi_z_1d_n,0.0007459289809952325
DOTUSDT,9,oi_z_7d_n,-0.02316501626810766
